rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2019-05-02,2004-05-03,2015-05-01,2015-05-04,2019-05-01,2019-05-02,2019-11-01,cfg_002,8,0.6,-0.27759138203436956,0.6875,0.6811955168119552,0.726027397260274,0.74359233781845,0.8046092184368737,0.7837194752009707,0.8563006632277081
2019-11-04,2004-11-04,2015-11-03,2015-11-04,2019-11-01,2019-11-04,2020-05-01,cfg_002,8,0.6,-0.766339838272263,0.8211382113821138,0.8091867469879519,0.8641975308641975,0.7133652752193236,0.812625250501002,0.7826083799288359,0.8657573582196698
2020-05-04,2005-05-04,2016-05-03,2016-05-04,2020-05-01,2020-05-04,2020-11-03,cfg_002,8,0.6,1.5808106084155462,0.65625,0.6524822695035462,0.7105263157894737,0.5174304205852863,0.812625250501002,0.7756416967014123,0.8685874912157414
2020-11-04,2005-11-04,2016-11-03,2016-11-04,2020-11-03,2020-11-04,2021-05-03,cfg_001,4,0.6,2.6557081966978124,0.8770491803278688,0.5886243386243386,0.9327354260089686,0.8151405335665667,0.844689378757515,0.8240520622845595,0.8895224518888097
2021-05-04,2006-05-04,2017-05-03,2017-05-04,2021-05-03,2021-05-04,2021-11-03,cfg_001,4,0.6,1.0901401225357896,0.8359375,0.7332233223322333,0.8975609756097561,0.9454093397062868,0.8376753507014028,0.8129710441931672,0.883453237410072
2021-11-04,2006-11-06,2017-11-03,2017-11-06,2021-11-03,2021-11-04,2022-05-03,cfg_002,8,0.6,-0.89288130331138,0.7235772357723578,0.7014534883720931,0.6136363636363636,0.6983896244728295,0.7845691382765531,0.7652101265111838,0.8391922213911742
2022-05-04,2007-05-04,2018-05-03,2018-05-04,2022-05-03,2022-05-04,2022-11-03,cfg_002,8,0.6,-0.447616035851655,0.8110236220472441,0.6347642505277973,0.42857142857142855,0.7494734430216963,0.7707707707707707,0.752930018744979,0.8231660231660232
2022-11-04,2007-11-05,2018-11-02,2018-11-05,2022-11-03,2022-11-04,2023-05-03,cfg_002,8,0.6,-1.5162888070872347,0.6475409836065574,0.6475409836065573,0.5567010309278351,0.6483425766215177,0.7727727727727728,0.7712121212121212,0.803122289679098
2023-05-04,2008-05-05,2019-05-03,2019-05-06,2023-05-03,2023-05-04,2023-11-03,cfg_003,12,0.6,0.20799885722426412,0.7086614173228346,0.7141082960755092,0.672566371681416,0.2705973742259511,0.7267267267267268,0.7290569788167265,0.7511394712853237
2023-11-06,2008-11-06,2019-11-05,2019-11-06,2023-11-03,2023-11-06,2024-05-03,cfg_003,12,0.6,2.267639377258315,0.9349593495934959,0.7894006659267481,0.963302752293578,0.4434432821537392,0.7414829659318637,0.746330412411256,0.7584269662921348
2024-05-06,2009-05-06,2020-05-05,2020-05-06,2024-05-03,2024-05-06,2024-11-05,cfg_003,12,0.6,-0.2216171991278711,0.7716535433070866,0.6092540464461647,0.8599033816425121,0.8213419865153428,0.7575150300601202,0.7606677334400107,0.7850799289520426
2024-11-06,2009-11-06,2020-11-05,2020-11-06,2024-11-05,2024-11-06,2025-05-05,cfg_001,4,0.6,-1.1202117524043507,0.8181818181818182,0.8113662131519275,0.7755102040816326,0.753205642946816,0.835506519558676,0.8316828331048025,0.8631051752921536
2025-05-06,2010-05-06,2021-05-05,2021-05-06,2025-05-05,2025-05-06,2025-11-05,cfg_001,4,0.6,2.8991656621276336,0.9448818897637795,0.5672619047619047,0.9714285714285714,0.35936054571621107,0.8313253012048193,0.832009783938035,0.8438661710037175
2025-11-06,2010-11-08,2021-11-05,2021-11-08,2025-11-05,2025-11-06,2026-04-13,cfg_001,4,0.6,-1.347232268509849,0.7641509433962265,0.7647270114942528,0.7474747474747475,0.5983226189811257,0.8442211055276382,0.843208843223274,0.8617305976806423
