rebalance_date,train_start,train_end,val_start,val_end,oos_start,oos_end,selected_config_id,selected_smoothing_halflife,selected_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,validation_sharpe,validation_accuracy,validation_balanced_accuracy,validation_f1
2019-05-02,2004-05-03,2015-05-01,2015-05-04,2019-05-01,2019-05-02,2019-11-01,cfg_009,8,0.45,-1.7088430050001087,0.640625,0.6625155666251556,0.6617647058823529,0.4185122103171059,0.7805611222444889,0.7350830807498794,0.8395604395604396
2019-11-04,2004-11-04,2015-11-03,2015-11-04,2019-11-01,2019-11-04,2020-05-01,cfg_000,0,0.45,-1.2633898294991646,0.926829268292683,0.9237540628385699,0.9370629370629371,0.27441522823458486,0.8647294589178357,0.8397608240223464,0.8979591836734694
2020-05-04,2005-05-04,2016-05-03,2016-05-04,2020-05-01,2020-05-04,2020-11-03,cfg_009,8,0.45,1.0945960669119992,0.640625,0.5616119865667786,0.7553191489361702,0.15028230269540427,0.7715430861723447,0.7117628619741193,0.8382978723404255
2020-11-04,2005-11-04,2016-11-03,2016-11-04,2020-11-03,2020-11-04,2021-05-03,cfg_009,8,0.45,3.06309660770842,0.8360655737704918,0.5,0.9107142857142857,0.24506642049611307,0.7545090180360722,0.6954284221525601,0.8253741981468282
2021-05-04,2006-05-04,2017-05-03,2017-05-04,2021-05-03,2021-05-04,2021-11-03,cfg_009,8,0.45,0.5553536782685562,0.703125,0.6771255060728745,0.5957446808510638,0.6866770938111718,0.7655310621242485,0.7025956673164961,0.8349788434414669
2021-11-04,2006-11-06,2017-11-03,2017-11-06,2021-11-03,2021-11-04,2022-05-03,cfg_005,2,0.55,-2.0356393481717023,0.8943089430894309,0.8238636363636365,0.723404255319149,0.52257108436515,0.8406813627254509,0.834903946164739,0.8664987405541562
2022-05-04,2007-05-04,2018-05-03,2018-05-04,2022-05-03,2022-05-04,2022-11-03,cfg_009,8,0.45,-0.7006191258981631,0.7874015748031497,0.693944099378882,0.5573770491803278,0.5416293572011422,0.7657657657657657,0.7558216993548491,0.8016949152542373
2022-11-04,2007-11-05,2018-11-02,2018-11-05,2022-11-03,2022-11-04,2023-05-03,cfg_007,4,0.5,-0.8817109031614865,0.8524590163934426,0.8518292682926829,0.7906976744186046,0.20815199507150584,0.8108108108108109,0.8111485836193898,0.8100502512562814
2023-05-04,2008-05-05,2019-05-03,2019-05-06,2023-05-03,2023-05-04,2023-11-03,cfg_005,2,0.55,0.2663346669133176,0.8740157480314961,0.8575324675324676,0.8297872340425532,0.26072574083514277,0.8508508508508509,0.8485691092371813,0.8342602892102335
2023-11-06,2008-11-06,2019-11-05,2019-11-06,2023-11-03,2023-11-06,2024-05-03,cfg_005,2,0.55,-0.1862398485162445,0.7560975609756098,0.7378082191780821,0.8026315789473685,0.33283826782697357,0.8587174348697395,0.8539929549204084,0.8373702422145328
2024-05-06,2009-05-06,2020-05-05,2020-05-06,2024-05-03,2024-05-06,2024-11-05,cfg_006,4,0.45,-0.36221113820487577,0.6535433070866141,0.6610779930452062,0.7027027027027027,0.4297043844993282,0.8076152304609219,0.8096695201667578,0.7978947368421052
2024-11-06,2009-11-06,2020-11-05,2020-11-06,2024-11-05,2024-11-06,2025-05-05,cfg_006,4,0.45,-1.3645104775250627,0.8677685950413223,0.8338827838827839,0.7419354838709677,0.3468837424654277,0.7973921765295887,0.8021025074651287,0.7832618025751072
2025-05-06,2010-05-06,2021-05-05,2021-05-06,2025-05-05,2025-05-06,2025-11-05,cfg_006,4,0.45,1.2911331741280159,0.8346456692913385,0.6252941176470588,0.9041095890410958,-0.27317945866467985,0.7991967871485943,0.7987886155916897,0.7442455242966752
2025-11-06,2010-11-08,2021-11-05,2021-11-08,2025-11-05,2025-11-06,2026-04-13,cfg_010,8,0.5,0.711746608497787,0.7641509433962265,0.7621709340064912,0.7863247863247863,-0.11470704612459634,0.7628140703517587,0.7602229012972739,0.7223529411764706
