Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2014-11-28,0.9945164322853088,0.9952878245933765,1,0
2014-12-01,0.9936191439628601,0.9947990793523329,1,0
2014-12-02,0.9704786539077759,0.987675791660964,1,0
2014-12-03,0.9915080070495605,0.9887982215613165,1,0
2014-12-04,0.9938165545463562,0.9902680572623825,1,0
2014-12-05,0.9920538663864136,0.9907911086449064,1,0
2014-12-08,0.9908343553543091,0.9908037753128265,1,0
2014-12-09,0.9683701395988464,0.9842331155388705,1,0
2014-12-10,0.962119460105896,0.9777561758193751,1,0
2014-12-11,0.2651226222515106,0.7690306404804145,1,0
2014-12-12,0.3372165262699127,0.6425552146402208,1,0
2014-12-15,0.014963221736252308,0.45873777573702806,1,0
2014-12-16,0.007196294609457254,0.32648433790178005,0,1
2014-12-17,0.0024263057857751846,0.23156993779297022,0,1
2014-12-18,0.07928932458162308,0.18696797882661242,0,1
2014-12-19,0.937514066696167,0.4067978383705706,0,1
2014-12-22,0.9838805794715881,0.5758214599333378,1,0
2014-12-23,0.9964507818222046,0.6990209359486877,1,0
2014-12-24,0.9966253042221069,0.7861872373052337,1,0
2014-12-26,0.9941825270652771,0.8471076472210894,1,0
2014-12-29,0.9944354295730591,0.8902589556148055,1,0
2014-12-30,0.9972820281982422,0.9216052878310741,1,0
2014-12-31,0.9296160340309143,0.9239515810706429,1,0
2015-01-02,0.5810261368751526,0.8235110439071929,1,0
2015-01-05,0.5928322672843933,0.7559467945101918,1,0
2015-01-06,0.03145033121109009,0.5437466933555556,1,0
2015-01-07,0.003167171264067292,0.38541461710554176,0,1
2015-01-08,0.09660595655441284,0.3008245188955198,0,1
2015-01-09,0.880485475063324,0.4706032821679915,1,0
2015-01-12,0.4534136652946472,0.46556855995178764,1,0
2015-01-13,0.16491977870464325,0.37751057067996996,0,1
2015-01-14,0.20554783940315247,0.32714385280035013,0,1
2015-01-15,0.06518428772687912,0.25041767258700914,0,1
2015-01-16,0.006344721186906099,0.17893036022613362,0,1
2015-01-20,0.2949230670928955,0.21290383749922476,0,1
2015-01-21,0.35005560517311096,0.2530746601991841,0,1
2015-01-22,0.4495781660079956,0.31062920452365483,0,1
2015-01-23,0.9865800738334656,0.5086106303955567,1,0
2015-01-26,0.9227317571640015,0.6299039001934202,1,0
2015-01-27,0.8954601287841797,0.7076835187613288,1,0
2015-01-28,0.39674118161201477,0.6166106167682885,1,0
2015-01-29,0.005088843405246735,0.43750003619347666,0,1
2015-01-30,0.17647512257099152,0.36104760905208355,0,1
2015-02-02,0.0023859150242060423,0.25599803102317287,0,1
2015-02-03,0.15572725236415863,0.22662939990880293,0,1
2015-02-04,0.9388414025306702,0.4352314658342966,0,1
2015-02-05,0.7737165093421936,0.7737165093421936,1,0
2015-02-06,0.9679646492004395,0.8046220847239384,1,0
2015-02-09,0.7748805284500122,0.7998900965048233,1,0
2015-02-10,0.7041860222816467,0.7846632352210914,1,0
