Date,equity_single_threshold_055_baseline,equity_single_threshold_055_dd20_pf46,equity_single_threshold_055_dd20_pf48,equity_single_threshold_055_dd20_pf50,equity_single_threshold_055_dd20_pf52,equity_buy_and_hold
2001-01-04,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9900451654997052,0.9353508519243349
2001-01-05,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.990243972590893,0.9425908717415024
2001-01-08,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9904446873661591,0.9401022073808696
2001-01-09,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.990647310081909,0.9566192258859577
2001-01-10,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9908507210580368,0.9575239890768203
2001-01-11,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9910549206212063,0.9557138536027375
2001-01-12,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9912610290847071,0.9618228759247298
2001-01-16,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9914664336358082,0.9662349669379895
2001-01-17,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9916688916119281,0.9758512300691851
2001-01-18,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9918698952072315,0.9703074454551983
2001-01-19,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9979655426988737,0.9767557322204656
2001-01-22,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9976688398051812,0.9844490907781979
2001-01-23,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,1.00015080994424,0.9873903977738439
2001-01-24,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9976292785498585,0.9849010373076594
2001-01-25,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9964837528924508,0.9837701268256782
2001-01-26,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9961826019123741,0.9890192847648946
2001-01-29,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,1.004435618192851,0.9977074651692448
2001-01-30,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9987501168679902,0.9920600478412441
2001-01-31,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,1.0053834499469303,0.9986489479279611
2001-02-01,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9825685614663968,0.9759868836385786
2001-02-02,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9822697602780368,0.9831546825047539
2001-02-05,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9824625559071531,0.9802582743171947
2001-02-06,0.9826553893773556,0.9826553893773556,0.9826553893773556,0.9826553893773556,0.9826553893773556,0.9751899297950404
2001-02-07,0.9828486318778228,0.9828486318778228,0.9828486318778228,0.9828486318778228,0.9828486318778228,0.9638233092540169
2001-02-08,0.9830411698353941,0.9830411698353941,0.9830411698353941,0.9830411698353941,0.9830411698353941,0.9545552729250749
2001-02-09,0.9832330026797568,0.9832330026797568,0.9832330026797568,0.9832330026797568,0.9832330026797568,0.9654885677601458
2001-02-12,0.9834252444643908,0.9834252444643908,0.9834252444643908,0.9834252444643908,0.9834252444643908,0.9575963840542002
2001-02-13,0.9836182668869091,0.9836182668869091,0.9836182668869091,0.9836182668869091,0.9836182668869091,0.9561483104802115
2001-02-14,0.9838116987404899,0.9838116987404899,0.9838116987404899,0.9838116987404899,0.9838116987404899,0.9654159117431839
2001-02-15,0.9840029383933474,0.9840029383933474,0.9840029383933474,0.9840029383933474,0.9840029383933474,0.9441290909844402
2001-02-16,0.9841949589193695,0.9841949589193695,0.9841949589193695,0.9841949589193695,0.9841949589193695,0.9295768303991132
2001-02-20,0.9843862730728083,0.9843862730728083,0.9843862730728083,0.9843862730728083,0.9843862730728083,0.9095210723086059
2001-02-21,0.9845772523679569,0.9845772523679569,0.9845772523679569,0.9845772523679569,0.9845772523679569,0.9108965768788266
2001-02-22,0.9847638005274015,0.9847638005274015,0.9847638005274015,0.9847638005274015,0.9847638005274015,0.9047423947091658
2001-02-23,0.9849474018461716,0.9849474018461716,0.9849474018461716,0.9849474018461716,0.9849474018461716,0.9240017210352987
2001-02-26,0.9851314103626767,0.9851314103626767,0.9851314103626767,0.9851314103626767,0.9851314103626767,0.9154583305857087
2001-02-27,0.9853165721523831,0.9853165721523831,0.9853165721523831,0.9853165721523831,0.9853165721523831,0.8974298929014244
2001-02-28,0.9855013957442427,0.9855013957442427,0.9855013957442427,0.9855013957442427,0.9855013957442427,0.9021360885102905
2001-03-01,0.9856862540049194,0.9856862540049194,0.9856862540049194,0.9856862540049194,0.9856862540049194,0.8949683766573091
2001-03-02,0.9858704005542671,0.9858704005542671,0.9858704005542671,0.9858704005542671,0.9858704005542671,0.9031498792331928
2001-03-05,0.9860534614508022,0.9860534614508022,0.9860534614508022,0.9860534614508022,0.9860534614508022,0.9128514152944756
2001-03-06,0.9862328198199057,0.9862328198199057,0.9862328198199057,0.9862328198199057,0.9862328198199057,0.9193677463774246
2001-03-07,0.9864118368980254,0.9864118368980254,0.9864118368980254,0.9864118368980254,0.9864118368980254,0.920381711126715
2001-03-08,0.9865923821902787,0.9865923821902787,0.9865923821902787,0.9865923821902787,0.9865923821902787,0.8931581541700324
2001-03-09,0.9867707163244936,0.9867707163244936,0.9867707163244936,0.9867707163244936,0.9867707163244936,0.8549293424668688
2001-03-12,0.9869490826939701,0.9869490826939701,0.9869490826939701,0.9869490826939701,0.9869490826939701,0.8689758823688631
2001-03-13,0.9871229874260743,0.9871229874260743,0.9871229874260743,0.9871229874260743,0.9871229874260743,0.8518161844131393
2001-03-14,0.9872961731896512,0.9872961731896512,0.9872961731896512,0.9872961731896512,0.9872961731896512,0.8520331953188914
2001-03-15,0.9874701390806143,0.9874701390806143,0.9874701390806143,0.9874701390806143,0.9874701390806143,0.8349438910370863
2001-03-16,0.9876437607055278,0.9876437607055278,0.9876437607055278,0.9876437607055278,0.9876437607055278,0.8519319989743085
2001-03-19,0.9878159125579389,0.9878159125579389,0.9878159125579389,0.9878159125579389,0.9878159125579389,0.8290634523756437
2001-03-20,0.9879813348049094,0.9879813348049094,0.9879813348049094,0.9879813348049094,0.9879813348049094,0.8149796708266317
2001-03-21,0.9881449047070595,0.9881449047070595,0.9881449047070595,0.9881449047070595,0.9881449047070595,0.8067035849089065
2001-03-22,0.9883096300124224,0.9883096300124224,0.9883096300124224,0.9883096300124224,0.9883096300124224,0.8310960805866985
2001-03-23,0.9884743827777521,0.9884743827777521,0.9884743827777521,0.9884743827777521,0.9884743827777521,0.8416955928097142
2001-03-26,0.9886414194354638,0.9886414194354638,0.9886414194354638,0.9886414194354638,0.9886414194354638,0.8589006246394946
2001-03-27,0.9888081082746633,0.9888081082746633,0.9888081082746633,0.9888081082746633,0.9888081082746633,0.83516203311436
2001-03-28,0.9889740728935585,0.9889740728935585,0.9889740728935585,0.9889740728935585,0.9889740728935585,0.8383562874648661
2001-03-29,0.9891393127737989,0.9891393127737989,0.9891393127737989,0.9891393127737989,0.9891393127737989,0.8471406174485491
2001-03-30,0.9893015679426662,0.9893015679426662,0.9893015679426662,0.9893015679426662,0.9893015679426662,0.8290634523756436
2001-04-02,0.9894612116247975,0.9894612116247975,0.9894612116247975,0.9894612116247975,0.9894612116247975,0.8014037852908015
2001-04-03,0.9896189953239515,0.9896189953239515,0.9896189953239515,0.9896189953239515,0.9896189953239515,0.8047432646620376
2001-04-04,0.989777181465219,0.989777181465219,0.989777181465219,0.989777181465219,0.989777181465219,0.835234254065352
2001-04-05,0.9899289731702051,0.9899289731702051,0.9899289731702051,0.9899289731702051,0.9899289731702051,0.8225298056670953
2001-04-06,0.9900804101396211,0.9900804101396211,0.9900804101396211,0.9900804101396211,0.9900804101396211,0.8316772417092
2001-04-09,0.9902322483475963,0.9902322483475963,0.9902322483475963,0.9902322483475963,0.9902322483475963,0.8468499933807014
2001-04-10,0.9903893998610784,0.9903893998610784,0.9903893998610784,0.9903893998610784,0.9903893998610784,0.8474304583976513
2001-04-11,0.9905439317718319,0.9905439317718319,0.9905439317718319,0.9905439317718319,0.9905439317718319,0.8628217001992022
2001-04-12,0.9907037759343249,0.9907037759343249,0.9907037759343249,0.9907037759343249,0.9907037759343249,0.8537469201740594
2001-04-16,0.9908625131315701,0.9908625131315701,0.9908625131315701,0.9908625131315701,0.9908625131315701,0.8657979864988226
2001-04-17,0.9910133360614073,0.9910133360614073,0.9910133360614073,0.9910133360614073,0.9910133360614073,0.9002095293826807
2001-04-18,1.003704784947706,1.003704784947706,1.003704784947706,1.003704784947706,1.003704784947706,0.9121882007300638
2001-04-19,0.9945181563242381,0.9945181563242381,0.9945181563242381,0.9945181563242381,0.9945181563242381,0.9038391977557947
2001-04-20,0.9764648719057212,0.9764648719057212,0.9764648719057212,0.9764648719057212,0.9764648719057212,0.8874319899014921
2001-04-23,0.9711930754130803,0.9711930754130803,0.9711930754130803,0.9711930754130803,0.9711930754130803,0.8826408694153147
2001-04-24,0.9708527103336403,0.9708527103336403,0.9708527103336403,0.9708527103336403,0.9708527103336403,0.8941836046609262
