Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,y_true,selected_smoothing_halflife,next_ret,next_rf_daily,next_excess_ret,forward_ret_1d,forward_rf_1d,forward_excess_ret_1d,forward_ret_5d,forward_rf_5d,forward_excess_ret_5d,forward_ret_10d,forward_rf_10d,forward_excess_ret_10d,forward_ret_20d,forward_rf_20d,forward_excess_ret_20d
2007-02-20,2006-12-01,0.9949395656585692,0.9276423816351866,1,8,-0.0004107559496467,0.000200428742574,-0.0006111846922208,-0.0004107559496466795,0.00020042874257408805,-0.0006110622177888381,-0.044782084394589416,0.001001789866417413,-0.045738054341657675,-0.04341272404658303,0.001996642543637739,-0.045318880984417276,-0.03088753609388395,0.003967708873953146,-0.03471749605067542
2007-02-21,2006-12-01,0.9885759949684144,0.9326996251747744,1,8,-0.0007536477490224,0.0002008060825058,-0.0009544538315282,-0.0007536477490224236,0.00020080608250583332,-0.0009542622098721587,-0.034593482657604646,0.0010010344746063105,-0.035558921425983714,-0.04397848790727443,0.0019943736861431915,-0.045881357022287794,-0.01453397497123221,0.003962781711846164,-0.018423747393842338
2007-02-22,2006-12-01,0.9663719534873962,0.9354942922806068,1,8,-0.0039075871490398,0.000200428742574,-0.0041080158916139,-0.003907587149039826,0.00020042874257408805,-0.004107192692147099,-0.03674496983471032,0.0009995236926807483,-0.03770680468273535,-0.03516791137322339,0.001990970247581547,-0.03708504639679877,-0.014547696694256707,0.003957855042611147,-0.01843259818519216
2007-02-23,2006-12-01,0.9088811874389648,0.9332855121809804,1,8,-0.0008942167294987,0.0002008060825058,-0.0010950228120045,-0.0008942167294987424,0.00020080608250583332,-0.001094802968909292,-0.045629391236181704,0.0009972570929988045,-0.046580195898427545,-0.03110812331608892,0.0019879448347357442,-0.0330304055267685,-0.009230629135873913,0.003954065493935399,-0.013132766809727081
2007-02-26,2006-12-01,0.8787481188774109,0.9287591290426276,0,8,-0.0390579272645914,0.0001989190254296,-0.0392568462900211,-0.03905792726459145,0.000198919025429678,-0.039249038909452194,-0.05386809497629397,0.0009938570413074999,-0.05480748121647816,-0.028794350321867945,0.001984163081421242,-0.03071756474537024,-0.00965825428573408,0.0039491388674728345,-0.013553867050035029
2007-02-27,2006-12-01,0.0021840939298272,0.8518571474607752,0,8,0.0102511218709215,0.0001996739554988,0.0100514479154227,0.010251121870921587,0.0001996739554988025,0.010049441303727091,0.0014335580663165093,0.000993857041307722,0.00043926445893327504,-0.008960615412071382,0.0019822717605095797,-0.010921238310288683,0.028147938762056457,0.003946864723766819,0.02410593118884674
2007-02-28,2006-12-01,0.0020292529370635,0.7813248682434201,0,8,-0.0029805497587124,0.0001992965083419,-0.0031798462670543,-0.0029805497587124252,0.00019929650834193957,-0.003179212661071684,-0.00972129883223194,0.0009923458391407625,-0.010703023570466375,-0.011708254796392814,0.0019784889492442392,-0.01365971814423883,0.010306615061659974,0.003943074495519339,0.006338547202328515
2007-03-01,2006-12-01,0.0021159520838409,0.7166536787033047,0,8,-0.0130948786486314,0.0001981639523118,-0.0132930426009433,-0.013094878648631347,0.00019816395231186945,-0.013290408920983543,0.0016372179870334236,0.000990456570092224,0.0006461214616944044,-0.007401476717655564,0.0019747057923380495,-0.009357703798100525,0.01439794681000861,0.003939283920953329,0.010417624906765566
2007-03-02,2006-12-01,0.0018879206618294,0.6573310107301139,0,8,-0.0095191015256268,0.0001974087360914,-0.0097165102617182,-0.00951910152562685,0.00019740873609142007,-0.009714592516288034,0.015215543926799802,0.000989700755638312,0.014211777763969424,0.0029524641270153307,0.0019716787011405668,0.0009788554374572378,0.028075127096334862,0.003936250894519544,0.02404423207181461
2007-03-05,2006-12-01,0.0018259811913594,0.6029267436193948,0,8,0.0171093838875773,0.0001989190254296,0.0169104648621476,0.017109383887577323,0.000198919025429678,0.01690710171795118,0.026501320292964703,0.0009893227946879968,0.02548678284304673,0.02479902488767327,0.001970165159025594,0.02278397154173195,0.03912506706036267,0.003933975914254928,0.035053192730189364
2007-03-06,2006-12-01,0.0023365772794932,0.553080188122149,0,8,-0.0010019528890536,0.0001981639523118,-0.0012001168413655,-0.0010019528890535812,0.00019816395231186945,-0.0011998790685868732,-0.010379294157525809,0.0009874333516122213,-0.01135551469520324,0.013093617558539217,0.001967138657582579,0.011104634545064718,0.032641201246802254,0.003930564265163694,0.028598229801533703
2007-03-07,2006-12-01,0.0025826932396739,0.5073911218209464,0,8,0.00845528358936,0.0001974087360914,0.0082578748532686,0.008455283589360096,0.00019740873609142007,0.008256244998378737,-0.002006461374780555,0.000985165485233308,-0.0029886825131555383,0.030799006678822627,0.001964490098343763,0.028777982518770395,0.03482799047533147,0.003928668909647159,0.0307784034091223
2007-03-08,2006-12-01,0.0064090387895703,0.4658116345024404,0,8,0.0002837370504382,0.0001974087360914,8.632831434685073e-05,0.0002837370504382708,0.00019740873609142007,8.631127574698638e-05,-0.009023920579602551,0.000983275330734168,-0.009997365747225095,0.021371816839461655,0.001962976567087882,0.01937081581484379,0.028933602515008428,0.003926393946564355,0.024909404433663296
2007-03-09,2006-12-01,0.0197010785341262,0.4287862620733541,0,8,0.001491708919515,0.0001970310743006,0.0012946778452143,0.0014917089195150002,0.0001970310743006909,0.001294422803698625,-0.012079286879662532,0.0009810070420912531,-0.013047494238024648,0.022579912895019927,0.0019622198743354247,0.020577315802656093,0.030068059799133406,0.0039233603816908325,0.026042525205810962
2007-03-12,2006-12-01,0.0437018796801567,0.3968258153096924,0,8,-0.0194337927256077,0.0001970310743006,-0.0196308237999084,-0.019433792725607746,0.0001970310743006909,-0.019626956679548613,-0.0016583470197638617,0.0009798729536889539,-0.0026356373836647906,0.01970344390240686,0.00196108467424172,0.01770763306035339,0.029744284402192234,0.00392108521409984,0.025722339702213937
2007-03-13,2006-12-01,0.0018813188653439,0.3640470189462443,0,8,0.0074502182805342,0.0001958978741247,0.0072543204064094,0.007450218280534271,0.000195897874124773,0.00725289957880082,0.023719099224063234,0.0009787388665709607,0.022718125245339005,0.03744407613987777,0.0019607063105069322,0.035413933506464934,0.04586763954480855,0.0039191893352894525,0.0417846881055175
2007-03-14,2006-12-01,0.0032879873178899,0.3341054779436928,0,8,0.0013642619157887,0.0001955200691088,0.0011687418466799,0.0013642619157887559,0.00019552006910883435,0.0011685133788632562,0.032871423294778435,0.0009783607658517823,0.03186189010572127,0.02227567918572193,0.0019607063105069322,0.020275219125129418,0.042747185853363456,0.003918051593156724,0.03867759345355659
2007-03-15,2006-12-01,0.0044033206067979,0.3067415319380332,0,8,-0.0028003265149199,0.0001951422282697,-0.0029954687431896,-0.002800326514919904,0.00019514222826977345,-0.002994884314791113,0.030672523838155774,0.0009787388665711827,0.029664750926885253,0.02196197457112592,0.0019607063105069322,0.01996212838951461,0.04607751834930052,0.003916913743993611,0.041996109466941656
2007-03-16,2006-12-01,0.0048012034967541,0.2816817054839534,0,8,0.0120558004809459,0.0001958978741247,0.0118599026068211,0.0120558004809459,0.000195897874124773,0.011857579732159396,0.0350829771199066,0.0009802511989149831,0.03406932941998142,0.025048707558823713,0.0019607063105071543,0.02304282104368438,0.05897653532961544,0.003915775787780129,0.05484599492285969
2007-03-19,2006-12-01,0.0400816425681114,0.2616298771004415,0,8,0.0054918087849924,0.0001958978741247,0.0052959109108676,0.005491808784992447,0.000195897874124773,0.00529487365637471,0.021397275029446883,0.0009802511989149831,0.02039702961779466,0.013979367490381645,0.001959949331342914,0.01199590678954765,0.04914357946854264,0.003913879377500207,0.04505336664843029
2007-03-20,2006-12-01,0.3889463543891907,0.272196629948832,1,8,0.0164570941801878,0.0001955200691088,0.0162615741110789,0.016457094180187815,0.00019552006910883435,0.01625839526851247,0.01340697553285608,0.000981007293969105,0.012413790220135112,0.019294943082724503,0.001959570859990434,0.017301468768699868,0.044690123460112696,0.003911603581540746,0.04061963198063556
2007-03-21,2006-12-01,0.9737437963485718,0.3304222082612301,1,8,-0.0007675613506388,0.0001958978741247,-0.0009634592247635,-0.0007675613506388235,0.000195897874124773,-0.0009632705221160887,-0.010258531575263352,0.0009813853956881502,-0.01122889709533248,0.003908602715373188,0.0019603277668163166,0.0019444631634260023,0.027496894545708805,0.003909327574038501,0.02349571452699828
2007-03-22,2006-12-01,0.9548506140708924,0.3822472412515849,1,8,0.0014668897645098,0.0001966533767139,0.0012702363877958,0.0014668897645098156,0.0001966533767139289,0.0012699866406347127,-0.008451325775710505,0.000981007293969105,-0.00942308895068722,0.0074035581860349975,0.0019595707879382918,0.005433340383001362,0.03799387553275002,0.003906672364863306,0.0339545538506969
2007-03-23,2006-12-01,0.9242266416549684,0.4272293401514223,1,8,-0.0013254399514327,0.0001958978741247,-0.0015213378255575,-0.0013254399514327497,0.000195897874124773,-0.001521039857083073,-0.009694169243322781,0.000979494960482885,-0.010663219633911702,0.007322798746274506,0.0019572998546806275,0.005355017516586846,0.032568514573037444,0.0039028794015085744,0.028554191605285828
2007-03-26,2006-12-01,0.9533237218856812,0.470893046728104,1,8,-0.0023740636722544,0.0001966533767139,-0.0025707170489683,-0.002374063672254345,0.0001966533767139289,-0.002570211608176609,-0.0072625096232527,0.0009787387226218858,-0.008233190203811414,0.009846824152480504,0.0019561643359586878,0.007875254524484454,0.03435769952564183,0.0038998447522937685,0.03033953529583755
2007-03-27,2006-12-01,0.8500613570213318,0.5023624834273586,0,8,-0.007279640585005,0.0001958978741247,-0.0074755384591298,-0.007279640585004965,0.000195897874124773,-0.007474074303862599,0.005810072055969728,0.0009776045288476531,0.004827747898912049,0.008119534921124272,0.0019546505291547778,0.00615285770539975,0.04633893768653197,0.0038956723230707535,0.04227856193985291
2007-03-28,2006-12-01,0.179375559091568,0.4755558746097291,0,8,0.0010569743648372,0.0001955200691088,0.0008614542957283,0.0010569743648372043,0.00019552006910883435,0.0008612858970502568,0.014313974651567252,0.0009779825932940689,0.013322962432922747,0.02002542668720042,0.0019535150134355472,0.01803667675493159,0.055210957746702816,0.0038918786788850745,0.051120125740386824
2007-03-29,2006-12-01,0.4239324927330017,0.4712713426378595,0,8,0.0002116144418458,0.0001951422282697,1.6472213576035344e-05,0.0002116144418458088,0.00019514222826977345,1.6468999778807003e-05,0.015990020836999186,0.0009776044568661213,0.014997754508482508,0.0235973004654062,0.00195237939089421,0.021602744321711498,0.053251033738838105,0.003888084687737603,0.04917176506428511
2007-03-30,2006-12-01,0.4298320412635803,0.4678320481713712,0,8,0.0011267687762548,0.0001951422282697,0.000931626547985,0.0011267687762548384,0.00019514222826977345,0.0009314447837744932,0.017183548214186217,0.000976848076429837,0.016190884103763903,0.03309874693817383,0.0019512436615125583,0.03108684526687777,0.044295987801009185,0.003883151345822622,0.04025651431743671
2007-04-02,2006-12-01,0.5044759511947632,0.4708733439635129,1,8,0.0107628901190302,0.0001955200691088,0.0105673700499213,0.0107628901190302,0.00019552006910883435,0.010565304320890423,0.017234499494161337,0.0009764699044296776,0.01624216959993463,0.03467941568199029,0.0019501079334172111,0.032665606290595894,0.04579345771806165,0.0038778382900095387,0.04175370531084788
2007-04-03,2006-12-01,0.909912884235382,0.5073118506793579,1,8,0.0011135913736644,0.000196275643324,0.0009173157303403,0.001113591373664402,0.0001962756433240287,0.0009171357189370344,0.002296122229551223,0.0009760917685732728,0.0013187432465502358,0.02491445734105535,0.0019482150560967693,0.022921586105797642,0.040712837263223056,0.0038725257684135705,0.0366981967821165
2007-04-04,2006-12-01,0.9299075603485109,0.5423855859409502,1,8,0.0027111147643723,0.0001951422282697,0.0025159725361025,0.0027111147643723577,0.00019514222826977345,0.0025154816594064044,0.005630852160540156,0.0009745792985516033,0.004651739373093378,0.02349645352827312,0.0019451866039110755,0.021509427074958065,0.04518582369662294,0.0038660751939039173,0.041160618456737685
2007-04-05,2006-12-01,0.9565408825874328,0.5767588010479783,1,8,0.0013866062432745,0.0001943864390943,0.0011922198041802,0.0013866062432745796,0.0001943864390943073,0.0011919880978585873,0.007487553492051324,0.0009738229204010462,0.0065073935226858115,0.030365504566806534,0.0019432935556409348,0.028367085436843853,0.04631095039482691,0.003860762228466319,0.04228692839047277
2007-04-09,2006-12-01,0.9426900148391724,0.6071296122578544,1,8,0.0011769157633703,0.0001947643516004,0.0009821514117698,0.001176915763370312,0.00019476435160048489,0.0009819601609357687,0.0156463391016588,0.0009734446775218064,0.014658625063588948,0.025062190449957056,0.0019417789032620814,0.023075603826005597,0.04507013359963574,0.0038558280807605705,0.04105600063872861
2007-04-10,2006-12-01,0.9569931626319884,0.6361668723689664,1,8,-0.0040804497255916,0.0001951422282697,-0.0042755919538614,-0.004080449725591628,0.00019514222826977345,-0.004274757768105264,0.017149355626950857,0.0009726882282063976,0.01616094783502864,0.024271874493175583,0.0019398856811494447,0.022288751182756084,0.04245871134983337,0.003850894427379181,0.03845971262941106
2007-04-11,2006-12-01,0.8405492305755615,0.6531297817404084,1,8,0.0044443869174477,0.0001947643516004,0.0042496225658472,0.004444386917447751,0.00019476435160048489,0.004248795052033794,0.02256651962415135,0.0009711753312768856,0.021574391775794455,0.03791157838082926,0.001937235176153962,0.035904787187942544,0.04957659837902795,0.0038448219822297958,0.0455566193054564
2007-04-12,2006-12-01,0.9312865138053894,0.6762156658572034,1,8,0.0045624253699529,0.0001943864390943,0.0043680389308586,0.004562425369952994,0.0001943864390943073,0.0043671900083441795,0.017765566091523466,0.0009696622925623455,0.01677963322134346,0.03449475879613795,0.0019345844257292466,0.03249730558913777,0.034010698328212685,0.003838748995214525,0.03005656970623871
2007-04-13,2006-12-01,0.9417334794998168,0.6982525708466758,1,8,0.0094959854652341,0.0001940084907445,0.0093019769744895,0.009495985465234114,0.00019400849074457938,0.00930017266202765,0.022707924277037606,0.0009685274609994021,0.02171836198604682,0.0289701167245644,0.0019319334298302238,0.02698604804637439,0.03812251168166725,0.003833055332133739,0.034158524833781456
2007-04-16,2006-12-01,0.9959480166435242,0.7229600892041972,1,8,0.0026585195374404,0.0001940084907445,0.0024645110466958,0.0026585195374404513,0.00019400849074457938,0.002464033003371835,0.009270797309846035,0.0009673925226381108,0.008295379898721533,0.010838500091129744,0.0019281454028143852,0.008893207291559957,0.02610801383508843,0.0038269812587885532,0.02219608856135724
2007-04-17,2006-12-01,0.9963494539260864,0.7456503011069575,1,8,0.001223647948962,0.0001936305065439,0.001030017442418,0.0012236479489620145,0.00019363050654397362,0.0010298180382295463,0.007002431675173781,0.0009662575855640121,0.006030347220864041,0.010741531983359032,0.0019239783910676156,0.008800621386914953,0.023659281355325135,0.0038201473185719426,0.01976363404315795
2007-04-18,2006-12-01,0.9953603148460388,0.7663752226186072,1,8,-0.0002714831361428,0.0001932524864862,-0.0004647356226291,-0.0002714831361427805,0.0001932524864862728,-0.0004646458286673427,0.015006416171652548,0.0009651225416726916,0.01402775512729737,0.015414340005657001,0.0019205690308143897,0.013467904933716968,0.02940201368513562,0.003810651737335302,0.025494212383090797
2007-04-19,2006-12-01,0.9935948252677916,0.7852335309431308,1,8,0.0094406679547887,0.0001932524864862,0.0092474154683024,0.009440667954788706,0.0001932524864862728,0.009245628727561739,0.016437176951130894,0.0009639873909432772,0.015458287965503192,0.021191446334357433,0.0019171593572933077,0.01923740580451594,0.027643590198100254,0.0038038166053699918,0.02374943509713967
2007-04-20,2006-12-01,0.9973184466362,0.8028357214429337,1,8,-0.0037675528408328,0.0001928744305643,-0.0039604272713972,-0.003767552840832855,0.00019287443056437148,-0.003959663553544157,0.00612314845605022,0.0009624737865383537,0.005155712431445636,0.015475523741183661,0.0019137496953753885,0.013535869779141896,0.026914477483942267,0.0037981215124036627,0.02302888945110748
2007-04-23,2006-12-01,0.9893830418586732,0.8183183947884427,1,8,0.0004050151904486,0.0001928744305643,0.0002121407598842,0.0004050151904486654,0.00019287443056437148,0.0002120998512462613,0.0015533024293008513,0.0009598243532737971,0.0005929089875416071,0.019518760262629886,0.0019103397201318817,0.01757484661493436,0.030257701803412473,0.00379432534481694,0.02636334534916296
2007-04-24,2006-12-01,0.9845886826515198,0.8321181564162735,1,8,0.0091817007834122,0.0001924963387716,0.0089892044446406,0.009181700783412294,0.00019249633877160832,0.008987474388726158,0.0037130995820586765,0.0009567962938270558,0.0027536685883318146,0.017755868641474937,0.0019073087852279347,0.015818389303360547,0.029030898277272232,0.0037924277186323074,0.025143117104400314
2007-04-25,2006-12-01,0.9963474869728088,0.8457485268396695,1,8,0.0011377418000406,0.0001921182111008,0.0009456235889397,0.0011377418000406703,0.0001921182111008779,0.0009454419523231561,0.0004018928624536233,0.000954525255301597,-0.0005521053943055021,0.011238934261043942,0.0019038985069168568,0.00931729656710445,0.019802304673942395,0.003790150246434365,0.015951695106369623
2007-04-26,2006-12-01,0.9981677532196044,0.858398706367076,1,8,-0.0008023653083283,0.0001917400475455,-0.0009941053558738,-0.0008023653083283344,0.00019174004754551888,-0.0009939147826061312,0.004677386356023883,0.0009522540054955897,0.003721588453017066,-0.0004679196910468697,0.0019004879151631737,-0.0023639150142928944,0.00942161838219735,0.0037882522664671736,0.005612106042295784
2007-04-27,2006-12-01,0.9966429471969604,0.8698724194061961,1,8,-0.0082924749613063,0.0001902270343414,-0.0084827019956478,-0.008292474961306251,0.00019022703434146138,-0.008481088663303327,0.00929545781695329,0.0009503612110834947,0.008337173279774568,0.008894714052762431,0.0018974561433480197,0.006984006064202797,0.014445982799257573,0.003785594593957997,0.010620184492298623
2007-04-30,2006-12-01,0.889890193939209,0.8715338137564766,1,8,0.0025623361220179,0.0001898486912605,0.0023724874307573,0.0025623361220179497,0.00018984869126059678,0.0023720371026179077,0.017937595322937927,0.0009496039138956469,0.016971874850258306,0.01510578964155207,0.0018951816701495705,0.013185618828289503,0.02663714268424111,0.0037852148908537053,0.022765754520375436
2007-05-01,2006-12-01,0.9332932829856871,0.8766595999963266,1,8,0.0058524533816122,0.0001902270343414,0.0056622263472707,0.0058524533816122215,0.00019022703434146138,0.005661149443601188,0.01399081975244032,0.0009496039138954249,0.013028843597671091,0.012780467570792098,0.0018925277450183575,0.010867373020816418,0.03235335606100098,0.003783315834372303,0.02846235813640763
2007-05-02,2006-12-01,0.9873672723770142,0.8858478891901456,1,8,0.0054163801470614,0.0001898486912605,0.0052265314558008,0.0054163801470614725,0.00018984869126059678,0.005225539393985734,0.010832687818674636,0.0009484679150366659,0.009874853921527649,0.01377533596718794,0.0018864596305765424,0.011866490680985109,0.02527697217290692,0.003776475672036872,0.021419605880358183
2007-05-03,2006-12-01,0.993889331817627,0.894814892094561,1,8,0.003790518082164,0.0001898486912605,0.0036006693909034,0.0037905180821640183,0.00018984869126059678,0.003599985938284478,-0.005121351507405225,0.0009473318091579586,-0.006062939700927528,0.006318250987024543,0.0018830471466197984,0.00442686783955093,0.01988593984578757,0.0037730567505749324,0.016052316792974475
2007-05-04,2006-12-01,0.997349977493286,0.9033248896123188,1,8,0.0001990650835101,0.0001894703122542,9.594771255949652e-06,0.00019906508351019703,0.00018947031225424737,9.592953676085259e-06,-0.0003970529750103591,0.0009461957045688862,-0.00134197890490384,0.011264627728904575,0.0018807724892497824,0.009366239474124072,0.0120125246675169,0.003770397851130758,0.008211167448283874
2007-05-07,2006-12-01,0.9966861605644226,0.9110734976226168,1,8,-0.0013248260717036,0.0001898486912605,-0.0015146747629642,-0.0013248260717035887,0.00018984869126059678,-0.0015143872585250406,-0.0027819049953521358,0.0009446806837791755,-0.0037230685681706177,0.010533343729757672,0.0018803934344180373,0.00863670988278109,0.0009342768412587965,0.0037669786242788827,-0.002822071101504564
2007-05-08,2006-12-01,0.9959646463394164,0.9181191197338222,1,8,0.0027196688516135,0.0001890918973153,0.0025305769542982,0.002719668851613566,0.00018909189731530773,0.002530098533166214,-0.0011936520115082283,0.0009420292764348304,-0.0021336713071055113,0.011078324363628766,0.0018815302741823636,0.009179522539884966,-0.01582377979046723,0.0037631796781079085,-0.01951352656196892
2007-05-09,2006-12-01,0.99691903591156,0.9246591941723852,1,8,-0.0104521732359577,0.0001887134464371,-0.0106408866823948,-0.010452173235957707,0.00018871344643711652,-0.010638878982875744,0.0029111129704988414,0.0009371029035030176,0.00197216194830796,0.00846819690457834,0.0018826673319951581,0.006573154509320389,-0.005722595002837005,0.0037589998572422623,-0.00944608702031835
2007-05-10,2006-12-01,0.9564446806907654,0.9272972610381832,1,8,0.00855713567778,0.0001887134464371,0.0083684222313429,0.008557135677780048,0.00018871344643711652,0.008366843295508852,0.01149849030508654,0.0009348297435094466,0.010553794560514973,0.009894167749160632,0.0018841834833638327,0.007994920368886937,0.006509182218132015,0.0037536788410814648,0.0027451987824662627
2007-05-11,2006-12-01,0.9899646639823914,0.932498402105416,1,8,-0.0021872091548837,0.0001879564368354,-0.0023751655917192,-0.0021872091548836847,0.00018795643683544583,-0.0023747192479508517,0.011666312848138682,0.0009336933280643667,0.010722607892625469,0.00550232712013643,0.0018845625757726303,0.0036109594652928845,-0.012913395138115402,0.003747977511503464,-0.01659915937357681
2007-05-14,2006-12-01,0.9168605208396912,0.9312005211875156,1,8,0.0002657475779603,0.0001871992833946,7.854829456577228e-05,0.0002657475779603846,0.00018719928339461234,7.853359313347852e-05,0.013352393816167263,0.000934829635139911,0.012405966715689054,0.011359754973677472,0.0018864580400053121,0.009455459605876682,0.004057255881804833,0.0037407531155893015,0.00031532321989824474
2007-05-15,2006-12-01,0.9305036664009094,0.9311426850577538,1,8,0.006840516292923,0.0001841692301427,0.0066563470627802,0.006840516292923038,0.00018416923014275,0.00665512139419655,0.01228664235049326,0.0009386167932490252,0.011337384098138115,0.019325894521993847,0.001887216479804943,0.017405829473960965,0.010200690251930933,0.0037339080190401663,0.006442725687780593
2007-05-16,2006-12-01,0.963419795036316,0.9338215546830124,1,8,-0.0019792183856769,0.0001864419860597,-0.0021656603717367,-0.0019792183856769396,0.00018644198605977103,-0.0021652566769815307,0.0055409535922081865,0.000944679166901885,0.004591936518541395,0.011345350195115955,0.0018864573158889897,0.009441082679735757,0.009046525513384918,0.0037266768214492263,0.005300096943504862
2007-05-17,2006-12-01,0.9847978949546814,0.938052384817784,1,8,0.0087244702066451,0.0001875778780984,0.0085368923285467,0.00872447020664513,0.00018757787809842164,0.008535291296716263,-0.0015860849732380888,0.0009484670846129362,-0.0025321503965466396,0.013482503020745051,0.0018864573158892117,0.011574211448992289,0.009858104186774463,0.0037198305136025844,0.006115524956830765
2007-05-18,2006-12-01,0.9960108995437622,0.9428627072019028,1,8,-0.0005242169854966,0.0001890918973153,-0.0007133088828119,-0.0005242169854966505,0.00018909189731530773,-0.0007131740273820242,-0.006092904003740962,0.0009499822556147119,-0.007036201992316027,0.000739566002908365,0.0018860780781189135,-0.0011443537347178845,0.003612636240180267,0.0037126056305822885,-9.959961630567893e-05
2007-05-21,2006-12-01,0.9960200190544128,0.9472745491597694,1,8,-0.0007862405488251,0.0001909836127538,-0.0009772241615789,-0.0007862405488251456,0.00019098361275382558,-0.0009770375634152728,-0.0019663829233041996,0.0009507396252883549,-0.0029143517588933188,-0.00949901054533242,0.0018830443256745433,-0.01136066224043919,-0.009815815684705909,0.0037072853680186757,-0.013473152232591601
2007-05-22,2006-12-01,0.9911412000656128,0.9509153038231064,1,8,0.0001311194995672,0.0001902270343414,-5.910753477422759e-05,0.0001311194995672338,0.00019022703434146138,-5.909629306166675e-05,0.006953813156277189,0.0009477101498940321,0.006000416350903759,-0.026607339417575093,0.001878115672429459,-0.028432056399281702,-0.0035288059374180003,0.0036985454126183814,-0.007200719163207747
2007-05-23,2006-12-01,0.9826874136924744,0.953552260481121,1,8,-0.0090529557349831,0.0001902270343414,-0.0092431827693245,-0.009052955734983104,0.00019022703434146138,-0.009241424800491727,0.005772411936253663,0.0009408893104572158,0.004826980970999095,-0.014071630568988747,0.0018728066533419963,-0.015914632193273714,-0.013034281879860554,0.003691705827941094,-0.016664467396394822
2007-05-24,2006-12-01,0.9315378069877625,0.9517251498501136,1,8,0.00417110955087,0.0001890918973153,0.0039820176535547,0.004171109550870078,0.00018909189731530773,0.00398126482863459,0.015092526022715935,0.0009371014214225593,0.014142171951855298,-0.0033518220414847644,0.001865979509944271,-0.005208083374566019,-0.008781350587726333,0.0036882875212118638,-0.012423815505244407
2007-05-25,2006-12-01,0.9467106461524964,0.951308966317876,1,8,0.003625424268308,0.0001898486912605,0.0034355755770474,0.0036254242683080307,0.00018984869126059678,0.003434923461323791,0.006874354790475268,0.0009352073920763093,0.005933598253450745,-0.018314947426324113,0.0018599098192908503,-0.020137403491126804,-0.023044166915287545,0.003686008330587187,-0.026632009437228876
2007-05-29,2006-12-01,0.894366979598999,0.946583011648316,1,8,0.0081445033732359,0.0001879564368354,0.0079565469364004,0.008144503373235912,0.00018795643683544583,0.007955051733221863,-0.007547468835861104,0.0009314191632796565,-0.008470997949318715,-0.007220476250869301,0.0018508036122295568,-0.009054521721589492,-0.012722466520307174,0.0036810693949220763,-0.016343374818375556
2007-05-30,2006-12-01,0.9811604619026184,0.9494528002157148,1,8,-0.0010422770448648,0.0001834113566834,-0.0012256884015482,-0.0010422770448648144,0.00018341135668342723,-0.0012254636375998995,-0.033329386249261406,0.0009295246026348458,-0.03422709592415796,-0.00895219509197498,0.001843212997290955,-0.010775546461974317,-0.020828174295104085,0.0036784094708843806,-0.02441676889204758
2007-06-01,2007-06-01,0.9941084384918212,0.9941084384918212,1,8,0.0001297772536981,0.0001864419860597,-5.666473236165537e-05,0.00012977725369811566,0.00018644198605977103,-5.665416964573122e-05,-0.019730151940675955,0.0009310413360441583,-0.020641974744974978,-0.002273036289025865,0.0018367545465085566,-0.0041022559981788165,-0.01948107808954036,0.003681830680216658,-0.02307793970332117
2007-06-04,2007-06-01,0.990753412246704,0.9938299848785344,1,8,-0.0039586420857541,0.0001871992833946,-0.0041458413691487,-0.003958642085754138,0.00018719928339461234,-0.004145065415873228,-0.01817011512878386,0.0009280084504836861,-0.0190804167912465,-0.003576182936723349,0.0018299211296111118,-0.005396229392149565,-0.010744584243414068,0.00368714725703434,-0.014378715060652802
2007-06-05,2007-06-01,0.9858601093292236,0.9931685174317796,1,8,-0.0107498637572934,0.0001860632834149,-0.0109359270407084,-0.010749863757293365,0.00018606328341497225,-0.010933892644742316,-0.02501732425396941,0.000923838446670322,-0.025917219376948464,0.0028709469824870215,0.0018230890641453001,0.0010459510564091445,-0.0032144664263934475,0.0036917039106492133,-0.006880768576779439
2007-06-06,2007-06-01,0.8144490718841553,0.978335526050624,0,8,-0.0180450598658784,0.0001860632834149,-0.0182311231492934,-0.018045059865878343,0.00018606328341497225,-0.018227731637695643,0.00032947931989091295,0.0009185289135176244,-0.0005885090310657759,-0.000319843334581571,0.0018208123719394287,-0.0021367650582669873,0.006559036755503067,0.00369740057177248,0.002851094545129218
2007-06-07,2007-06-01,0.0479283593595027,0.9011154930418632,0,8,0.0130111760606632,0.0001849269594886,0.0128262491011745,0.013011176060663265,0.00018492695948868487,0.01282387762047743,0.025217680987220215,0.000912839887522221,0.024282674905468538,0.023709376919226255,0.0018170171717610817,0.02185265310153106,0.030444990406096384,0.00370309726522855,0.02664323066625074
2007-06-08,2007-06-01,0.4637694358825683,0.8648175385772631,0,8,0.0017214198736092,0.0001834113566834,0.0015380085169258,0.0017214198736092978,0.00018341135668342723,0.0015377264804259383,0.017808479661197918,0.000904870738403174,0.01688832716971822,0.001052154214536527,0.0018154990958130224,-0.0007619615407881142,0.018008032336000346,0.0037106932699528805,0.014244482161955174
2007-06-11,2007-06-01,0.4488285779953003,0.8302921367774687,0,8,-0.0109049609746593,0.000183032365894,-0.0110879933405533,-0.010904960974659317,0.00018303236589400917,-0.011085964250288405,0.014864013019908251,0.000901076472546336,0.013950366200595088,-0.0054477885640275,0.0018189139550970346,-0.007253509010362147,0.001787586961754739,0.0037190513330689345,-0.0019243077719297563
