Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger
2001-02-12,2000-11-27,0.0017781681381165981,0.2533063432907791,0,0,1,8,,0.5,bear,0,0,0
2001-02-13,2000-11-27,0.0013702954165637493,0.23239666994622485,0,0,1,8,,0.5,bear,0,0,0
2001-02-14,2000-11-27,0.0010639121755957603,0.21319698637694945,0,0,1,8,,0.5,bear,0,0,0
2001-02-15,2000-11-27,0.006010246463119984,0.19600132466249626,0,0,1,8,,0.5,bear,0,0,0
2001-02-16,2000-11-27,0.0008454060880467296,0.17980417247613853,0,0,1,8,,0.5,bear,0,0,0
2001-02-20,2000-11-27,0.0013887005625292659,0.16499640967757842,0,0,1,8,,0.5,bear,0,0,0
2001-02-21,2000-11-27,0.002594773890450597,0.15151773053029924,0,0,1,8,,0.5,bear,0,0,0
2001-02-22,2000-11-27,0.007199668791145086,0.13953991491341083,0,0,1,8,,0.5,bear,0,0,0
2001-02-23,2000-11-27,0.007820326834917068,0.12860772167214965,0,0,1,8,,0.5,bear,0,0,0
2001-02-26,2000-11-27,0.00298667442984879,0.11818168266264369,0,0,1,8,,0.5,bear,0,0,0
2001-02-27,2000-11-27,0.0030648312531411648,0.10862744943664633,0,0,1,8,,0.5,bear,0,0,0
2001-02-28,2000-11-27,0.005247464403510094,0.10004732866533442,0,0,1,8,,0.5,bear,0,0,0
2001-03-01,2000-11-27,0.0025485719088464975,0.09195532606197468,0,0,1,8,,0.5,bear,0,0,0
2001-03-02,2000-11-27,0.0036845554132014513,0.08462920899491871,0,0,1,8,,0.5,bear,0,0,0
2001-03-05,2000-11-27,0.004346020519733429,0.077966028952841,0,0,1,8,,0.5,bear,0,0,0
2001-03-06,2000-11-27,0.00428338348865509,0.07185066729332988,0,0,1,8,,0.5,bear,0,0,0
2001-03-07,2000-11-27,0.006465872284024954,0.06642399367166618,0,0,1,8,,0.5,bear,0,0,0
2001-03-08,2000-11-27,0.00842882040888071,0.061610628777210436,0,0,1,8,,0.5,bear,0,0,0
2001-03-09,2000-11-27,0.0016024344367906451,0.05663019127236726,0,0,1,8,,0.5,bear,0,0,0
