Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,signal_zone,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,selected_rising_entry_floor,predicted_probability_raw,predicted_probability_smoothed,y_true,equity_predicted_strategy,predicted_label,predicted_bull_flag,predicted_bear_flag,equity_buy_and_hold,bh_ret
2012-02-08,1,0.0,0.0029676661081687,0.002967666108168787,0.0029640962794047726,bull,2011-12-05,4,0.46,0.67,0.52,0.9986170530319214,0.9945127495881125,1,2.2674562826366578,1,1,0,1.152157903770793,0.002967739638254141
2012-02-09,1,0.0,0.001257267160686,0.001257267160686082,0.0012536973319220725,bull,2011-12-05,4,0.46,0.67,0.52,0.9988460540771484,0.9952021938661153,1,2.270307080959108,1,1,0,1.1536068917653237,0.0012576296962321099
2012-02-10,1,0.0,-0.0073877433145067,-0.007387743314506645,-0.007391313143270627,bull,2011-12-05,4,0.46,0.67,0.52,0.9980500936508179,0.9956553049308597,1,2.2535346349998755,1,1,0,1.145084508349859,-0.007387597522430789
2012-02-13,1,0.0,0.0074427282806033,0.007442728280603328,0.007438365590756141,bull,2011-12-05,4,0.46,0.67,0.52,0.9972368478775024,0.9959069340831008,1,2.270307080959108,1,1,0,1.1536068917653237,0.007442580310291547
2012-02-14,1,0.0,-0.0012556884248653,-0.0012556884248654532,-0.0012604474860923999,bull,2011-12-05,4,0.46,0.67,0.52,0.9987503290176392,0.9963593284100354,1,2.2674562826366578,1,1,0,1.152157903770793,-0.0012560500503888683
2012-02-15,1,0.0,-0.004660358184568,-0.004660358184568003,-0.004664720874415159,bull,2011-12-05,4,0.46,0.67,0.52,0.9991301894187927,0.9968001823293624,1,2.256889124191722,1,1,0,1.1467886010402817,-0.004660214292623088
2012-02-16,1,0.0,0.0110733605404345,0.011073360540434507,0.011069394261405734,bull,2011-12-05,4,0.46,0.67,0.52,0.9549044370651245,0.9901344190722049,1,2.2818804711636824,1,1,0,1.1594870717009582,0.011073070179767663
2012-02-17,1,0.0,0.0026462281134163,0.0026462281134163046,0.0026426582846523724,bull,2011-12-05,4,0.46,0.67,0.52,0.9961903095245361,0.9910979329520017,1,2.2879188474179313,1,1,0,1.1625556739983973,0.0026465170439007313
2012-02-21,1,0.0,0.0004392277719476,0.00043922777194760343,0.0004360544329022852,bull,2011-12-05,4,0.46,0.67,0.52,0.9977074861526489,0.9921495365597959,1,2.2889237649156797,1,1,0,1.1630669685868582,0.00043980223906392446
2012-02-22,1,0.0,-0.0032236088111878,-0.0032236088111876615,-0.0032271786399517273,bull,2011-12-05,4,0.46,0.67,0.52,0.9967589974403381,0.9928829183096379,1,2.2815451700989606,1,1,0,1.1593171132059203,-0.0032241096017833204
2012-02-23,1,0.0,0.0044100922830909,0.004410092283090972,0.004406522454326972,bull,2011-12-05,4,0.46,0.67,0.52,0.9966511130332947,0.9934824515981937,1,2.2916069948471374,1,1,0,1.1644303929971975,0.004410596318324966
2012-02-24,1,0.0,0.0021959737374961,0.0021959737374961374,0.0021920074584673337,bull,2011-12-05,4,0.46,0.67,0.52,0.9965687990188599,0.9939735005365942,1,2.296639303624484,1,1,0,1.1669871163695036,0.002195685880136855
2012-02-27,1,0.0,0.0016799957824853,0.001679995782485344,0.0016752367212582002,bull,2011-12-05,4,0.46,0.67,0.52,0.9972879886627197,0.9945008474790598,1,2.3004976479684633,1,1,0,1.1689473154758274,0.0016797092948395154
2012-02-28,1,0.0,0.0029161733002183,0.0029161733002183166,0.0029122070211895336,bull,2011-12-05,4,0.46,0.67,0.52,0.9975957274436951,0.9949932539757926,1,2.307206297786684,1,1,0,1.1723565025766822,0.0029164591557893083
2012-02-29,1,0.0,-0.0039255577370143,-0.003925557737014307,-0.003928731076059615,bull,2011-12-05,4,0.46,0.67,0.52,0.9977586269378662,0.995433234727219,1,2.2981492262535195,1,1,0,1.167753933037193,-0.0039259129192982245
2012-03-01,1,0.0,0.0051817901337822,0.0051817901337822825,0.005178616794736885,bull,2011-12-05,4,0.46,0.67,0.52,0.9972745776176453,0.9957261989818329,1,2.3100577532400792,1,1,0,1.1738050731878755,0.0051818623594306334
2012-03-02,1,0.0,-0.0030493242672389,-0.0030493242672389176,-0.0030521010771031687,bull,2011-12-05,4,0.46,0.67,0.52,0.9967767596244812,0.9958933469460716,1,2.303013638074401,1,1,0,1.1702256771619806,-0.0030493956003903033
2012-03-05,1,0.0,-0.0040785105614701,-0.004078510561470128,-0.004081683900515415,bull,2011-12-05,4,0.46,0.67,0.52,0.9980599284172058,0.9962380578247739,1,2.2936207726283047,1,1,0,1.1654532326041214,-0.004078225808062275
2012-03-06,1,0.0,-0.0146252283882523,-0.01462522838825231,-0.014628401727297615,bull,2011-12-05,4,0.46,0.67,0.52,0.9822825193405151,0.9940176816248636,1,2.260076044992576,1,1,0,1.148407964913187,-0.014625441170940778
2012-03-07,1,0.0,0.0069761116224378,0.0069761116224378306,0.006972938283392485,bull,2011-12-05,4,0.46,0.67,0.52,0.8162442445755005,0.9657332905176418,1,2.275842587757642,1,1,0,1.1564192206935258,0.006975966751453511
2012-03-08,1,0.0,0.0099488883656244,0.009948888365624464,0.009945715026579085,bull,2011-12-05,4,0.46,0.67,0.52,0.798255443572998,0.9390869647031592,1,2.2984846916009767,1,1,0,1.167924392392236,0.009948962705592423
2012-03-09,1,0.0,0.0038676923714695,0.0038676923714695555,0.0038641225427055725,bull,2011-12-05,4,0.46,0.67,0.52,0.9187901020050049,0.9358576610887797,1,2.307374523308621,1,1,0,1.172441481824201,0.0038676214499748784
2012-03-12,1,0.0,7.248057210973435e-05,7.248057210973435e-05,6.891074334580694e-05,bull,2011-12-05,4,0.46,0.67,0.52,0.9722611308097839,0.9416495836185943,1,2.307541763134142,1,1,0,1.1725272123617276,7.312137864068369e-05
2012-03-13,1,0.0,0.0180258506221022,0.01802585062210227,0.018022677283056884,bull,2011-12-05,4,0.46,0.67,0.52,0.9788273572921753,0.9475647006829472,1,2.3491371662606606,1,1,0,1.193662920237015,0.018025771728329865
2012-03-14,1,0.0,-0.0010708874631056,-0.0010708874631055743,-0.0010744572918695275,bull,2011-12-05,4,0.46,0.67,0.52,0.9953951239585876,0.9551746924860337,1,2.3466215047201966,1,1,0,1.192384391597527,-0.0010710968882523542
2012-03-15,1,0.0,0.0057893276987004,0.005789327698700442,0.005786154359655085,bull,2011-12-05,4,0.46,0.67,0.52,0.9956454038619995,0.9616137277431822,1,2.3602068655958393,1,1,0,1.1992873276634182,0.005789186871729246
2012-03-16,1,0.0,0.0013847960048267,0.0013847960048267716,0.0013812261760627726,bull,2011-12-05,4,0.46,0.67,0.52,0.9976390600204468,0.967345487250171,1,2.3634752706338813,1,1,0,1.2009481794400736,0.0013848656100545753
2012-03-19,1,0.0,0.0039205145443355,0.003920514544335507,0.003916548265306734,bull,2011-12-05,4,0.46,0.67,0.52,0.9971433281898499,0.9720864305613736,1,2.3727413098075787,1,1,0,1.2056562634872874,0.0039203057449230805
2012-03-20,1,0.0,-0.0029115071728343,-0.0029115071728343933,-0.0029154734518630665,bull,2011-12-05,4,0.46,0.67,0.52,0.9965125918388367,0.9759727203822088,1,2.3658330564647936,1,1,0,1.202146570478758,-0.0029110229132620624
2012-03-21,1,0.0,-0.0016376658706099,-0.0016376658706098723,-0.0016412356993738275,bull,2011-12-05,4,0.46,0.67,0.52,0.9979528188705444,0.9794698328447795,1,2.3619586124126606,1,1,0,1.2001776897990135,-0.0016378041813656097
2012-03-22,1,0.0,-0.0072033190980289,-0.00720331909802896,-0.007206492437074215,bull,2011-12-05,4,0.46,0.67,0.52,0.9966138005256653,0.9821974995595829,1,2.3449446708311146,1,1,0,1.1915320113456458,-0.007203665362931044
2012-03-23,1,0.0,0.0032327682084036,0.00323276820840368,0.003229594869358285,bull,2011-12-05,4,0.46,0.67,0.52,0.9822947978973389,0.9822129800739098,1,2.352525333413443,1,1,0,1.1953842091209432,0.0032329788361682432
2012-03-26,1,0.0,0.0140353557781054,0.01403535577810544,0.014031785949341473,bull,2011-12-05,4,0.46,0.67,0.52,0.9840422868728638,0.9825040293432241,1,2.385543863444907,1,1,0,1.212161266279188,0.014034865970483423
2012-03-27,1,0.0,-0.0031075758394845,-0.003107575839484511,-0.0031111456682484276,bull,2011-12-05,4,0.46,0.67,0.52,0.9982244372367859,0.9850052025927636,1,2.378130604970835,1,1,0,1.208395466854757,-0.0031066818658465056
2012-03-28,1,0.0,-0.0049583996507283,-0.004958399650728307,-0.004961969479492227,bull,2011-12-05,4,0.46,0.67,0.52,0.9987488985061646,0.9871918738802485,1,2.366338883009761,1,1,0,1.2024032612313322,-0.004958811736543001
2012-03-29,1,0.0,-0.0017088234062848,-0.001708823406284754,-0.0017116002161490689,bull,2011-12-05,4,0.46,0.67,0.52,0.9960564374923706,0.9886022577281487,1,2.3622952277392724,1,1,0,1.2003488169673964,-0.0017086150130963818
2012-03-30,1,0.0,0.0041365284580792,0.004136528458079214,0.004133751648214931,bull,2011-12-05,4,0.46,0.67,0.52,0.9961931705474854,0.9898099991692016,1,2.3720669291752006,1,1,0,1.2053134248138493,0.0041359709580051085
2012-04-02,1,0.0,0.0073148079532208,0.007314807953220814,0.007311634614175485,bull,2011-12-05,4,0.46,0.67,0.52,0.9970391988754272,0.9909601907573089,1,2.3894181432143036,1,1,0,1.2141303139122674,0.007315017751320374
2012-04-03,1,0.0,-0.0040892298612511,-0.0040892298612511535,-0.0040924032002964145,bull,2011-12-05,4,0.46,0.67,0.52,0.9983373880386353,0.9921339292901485,1,2.3796472631920564,1,1,0,1.2091652052058095,-0.004089436405272706
2012-04-04,1,0.0,-0.0099106859807117,-0.009910685980711653,-0.009913859319757015,bull,2011-12-05,4,0.46,0.67,0.52,0.9980459213256836,0.9930745484159937,1,2.3560633264217,1,1,0,1.1971815452489676,-0.00991068871751255
2012-04-05,1,0.0,-0.0005007839129966,-0.0005007839129965719,-0.0005039572520419148,bull,2011-12-05,4,0.46,0.67,0.52,0.8781749606132507,0.9747936121107068,1,2.354883447809827,1,1,0,1.1965823497296255,-0.0005005051420312601
2012-04-09,1,0.0,-0.0112311469253574,-0.011231146925357538,-0.011234716754121327,bull,2011-12-05,4,0.46,0.67,0.52,0.8101016283035278,0.9485905271080075,1,2.3284354058153824,1,1,0,1.1831435245048576,-0.011231007400204884
2012-04-10,1,0.0,-0.0167843265194617,-0.016784326519461712,-0.01678789634822563,bull,2011-12-05,4,0.46,0.67,0.52,0.49260425567626953,0.8760414767281253,0,2.2893541856847017,1,1,0,1.163284675735708,-0.01678481803588494
2012-04-11,1,0.0,0.0080938171219706,0.008093817121970659,0.008090247293206673,bull,2011-12-05,4,0.46,0.67,0.52,0.04715112969279289,0.7441620511532112,0,2.307883799791052,1,1,0,1.1727010107834708,0.008094609379950324
2012-04-12,1,0.0,0.0130654772984777,0.013065477298477735,0.013061907469713772,bull,2011-12-05,4,0.46,0.67,0.52,0.3894323408603668,0.6877232826296084,1,2.3380374031847464,1,1,0,1.1880224852904515,0.013065115801976335
2012-04-13,1,0.0,-0.0118881040262679,-0.011888104026267943,-0.011891673855031827,bull,2011-12-05,4,0.46,0.67,0.52,0.7702327966690063,0.7008508420889505,0,2.3102425713183807,1,1,0,1.1738989009621503,-0.011888313986623045
2012-04-16,1,0.0,-0.0006563508414979,-0.0006563508414980657,-0.0006595241805432148,hold,2011-12-05,4,0.46,0.67,0.52,0.2294570356607437,0.6258503976590263,0,2.3087262416626313,1,1,0,1.1731287452277603,-0.000656066492403018
2012-04-17,1,0.0,0.0148121756694532,0.014812175669453254,0.014809002330407885,hold,2011-12-05,4,0.46,0.67,0.52,0.3125694692134857,0.5760062789106962,1,2.342923500326815,1,1,0,1.1905047474753445,0.01481167546040374
2012-04-18,1,0.0,-0.0033797911753099,-0.003379791175309843,-0.0033825679851741688,hold,2011-12-05,4,0.46,0.67,0.52,0.9020458459854126,0.6278803428014106,1,2.3350049081559843,1,1,0,1.1864815894849994,-0.0033793716479307845
2012-04-19,1,0.0,-0.0064208031178617,-0.006420803117861751,-0.0064235799277259685,hold,2011-12-05,4,0.46,0.67,0.52,0.8699047565460205,0.6663872946242962,0,2.3200123013614737,1,1,0,1.178863759238606,-0.006420521240198873
2012-04-20,1,0.0,0.001670505811117,0.0016705058111170512,0.0016673324720716852,hold,2011-12-05,4,0.46,0.67,0.52,0.40563228726387024,0.6249002382127083,1,2.3238878953927613,1,1,0,1.1808324729650155,0.0016700095417989669
2012-04-23,1,0.0,-0.0084091510463879,-0.008409151046387842,-0.008412324385433215,hold,2011-12-05,4,0.46,0.67,0.52,0.6520377993583679,0.6292179214722543,0,2.304345971065531,1,1,0,1.1709029233654396,-0.008408940156128364
2012-04-24,1,0.0,0.0038017473522653,0.00380174735226535,0.0037981775235013727,hold,2011-12-05,4,0.46,0.67,0.52,0.4934505522251129,0.6076168463334615,0,2.3131065122597327,1,1,0,1.1753540662300768,0.0038014619109871806
2012-04-25,1,0.0,0.013691515233557,0.01369151523355705,0.013687945404793072,hold,2011-12-05,4,0.46,0.67,0.52,0.17489388585090637,0.5387690721186617,1,2.344776445309177,1,1,0,1.1914468651447925,0.013691873263631082
2012-04-26,1,0.0,0.0069689145326734,0.006968914532673454,0.006965344703909472,hold,2011-12-05,4,0.46,0.67,0.52,0.9492604732513428,0.6040797255463967,1,2.3611169919547628,1,1,0,1.1997495379713872,0.006968563239776238
2012-04-27,1,0.0,0.0016408673448193,0.0016408673448193856,0.0016372975160553725,hold,2011-12-05,4,0.46,0.67,0.52,0.9844076633453369,0.6645912638293703,1,2.3649912717241595,1,1,0,1.201718502127799,0.0016411460009737588
2012-04-30,1,0.0,-0.0037038426325346,-0.0037038426325346485,-0.0037078089115633664,bull,2011-12-05,4,0.46,0.67,0.52,0.9924522042274475,0.7167551147449926,1,2.3562317162263753,1,1,0,1.1972669418798245,-0.0037043286261236874
2012-05-01,1,0.0,0.0062200976953872,0.006220097695387228,0.006216527866623273,bull,2011-12-05,4,0.46,0.67,0.52,0.9822328090667725,0.7589935675817664,1,2.370887707694273,1,1,0,1.204714730154513,0.006220658078969876
2012-05-02,1,0.0,-0.0029843223470025,-0.0029843223470025215,-0.0029874956860478146,bull,2011-12-05,4,0.46,0.67,0.52,0.9973771572113037,0.7969212512365133,1,2.3638122145259675,1,1,0,1.2011195570384594,-0.0029842526417788173
2012-05-03,1,0.0,-0.0076257847921175,-0.007625784792117507,-0.0076293546208814275,bull,2011-12-05,4,0.46,0.67,0.52,0.9851915836334229,0.8268757360222363,1,2.3457862912890137,1,1,0,1.1919603301266084,-0.007625574705014793
2012-05-04,1,0.0,-0.016157691618674,-0.016157691618673975,-0.016160468428538268,bull,2011-12-05,4,0.46,0.67,0.52,0.9218307137489319,0.8419834133680573,0,2.307883799791053,1,1,0,1.1727010107834712,-0.016157684829235408
2012-05-07,1,0.0,0.000729842158909,0.0007298421589090331,0.0007258758798802335,bull,2011-12-05,4,0.46,0.67,0.52,0.2047465741634369,0.7405967479182098,0,2.3095681906860035,1,1,0,1.173556646625385,0.0007296282974482704
2012-05-08,1,0.0,-0.0040113821563844,-0.004011382156384302,-0.004014951985148328,bull,2011-12-05,4,0.46,0.67,0.52,0.46053773164749146,0.6960383544890203,0,2.300303630056933,1,1,0,1.1688484791015037,-0.004011879219822823
2012-05-09,1,0.0,-0.0059320379183068,-0.005932037918306765,-0.005935607747070727,hold,2011-12-05,4,0.46,0.67,0.52,0.11123745888471603,0.6029944356355372,0,2.2866581416998164,1,1,0,1.1619150740519737,-0.005931825359314136
2012-05-10,1,0.0,0.0020626421030014,0.002062642103001444,0.0020586758239726334,hold,2011-12-05,4,0.46,0.67,0.52,0.010749030858278275,0.5087660686859604,0,2.2913746990580575,1,1,0,1.1643122735126799,0.002063145159436175
2012-05-11,0,0.0005,3.966279028766451e-06,-0.0004960337209712895,-0.0005,bear,2011-12-05,4,0.46,0.67,0.52,0.0868513211607933,0.4416379198973824,0,2.2902380999399443,0,0,1,1.1608024135508153,-0.003014534881845332
2012-05-14,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.03625853359699249,0.3771406063547411,0,2.290247183663291,0,0,1,1.1479625334153873,-0.011061210750028971
2012-05-15,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.017224177718162537,0.3198766123495808,0,2.290255359453564,0,0,1,1.141371215749288,-0.005741753301380936
2012-05-16,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.014380126260221004,0.2712710262853699,0,2.2902644432453667,0,0,1,1.1370057199455095,-0.0038247817568384246
2012-05-17,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.01685771904885769,0.23079295709688272,0,2.2902735270731984,0,0,1,1.1201430157264063,-0.01483079981331259
2012-05-18,0,0.0,3.1733390453148047e-06,3.1733390453148047e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.006494026631116867,0.19510619320502154,0,2.2902807948876065,0,0,1,1.1105559708935984,-0.008558768566343078
2012-05-21,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.006170719861984253,0.16504588211040805,0,2.2902889707978655,0,0,1,1.1296444134983554,0.01718818601227068
2012-05-22,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.009087502025067806,0.1402323447676067,0,2.290297146737311,0,0,1,1.131613461131435,0.0017430685351522701
2012-05-23,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.008478068746626377,0.11926976714701717,0,2.2903053227059433,0,0,1,1.1322123227441072,0.0005292104002310172
2012-05-24,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.03434588387608528,0.1057580728880368,0,2.2903144066959142,0,0,1,1.1344379776530933,0.0019657575388261073
2012-05-25,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.11044062674045563,0.10650308399172417,0,2.2903225827261617,0,0,1,1.1307572409528486,-0.0032445464386332556
2012-05-29,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.10944148898124695,0.10697059475899362,0,2.290330758785596,0,0,1,1.1444530908368604,0.012112104515440425
2012-05-30,0,0.0,2.77680986426887e-06,2.77680986426887e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.46038466691970825,0.16320004053954573,0,2.2903371185986394,0,0,1,1.1278468269403286,-0.014510218050430401
2012-05-31,0,0.0,2.77680986426887e-06,2.77680986426887e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.01696750894188881,0.13993392055583403,0,2.290343478429343,0,0,1,1.1253646482321034,-0.002200811891237886
2012-06-01,0,0.0,2.77680986426887e-06,2.77680986426887e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.05577822029590607,0.12654444696764558,0,2.2903498382777063,0,0,1,1.097031415131304,-0.02517693544515509
2012-06-04,0,0.0,3.1733390453148047e-06,3.1733390453148047e-06,0.0,bear,2011-12-05,4,0.46,0.67,0.52,0.005742958281189203,0.10732449707494252,0,2.2903571063342754,0,0,1,1.0965175327661507,-0.0004684299447266227
2012-06-06,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.0032131532207131386,0.0032131532207131386,0,2.2903652825169534,0,0,1,1.1211546796305958,0.02246853892276013
2012-06-07,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.06033569574356079,0.012301554505920327,0,2.2903734587288187,0,0,1,1.1218342096436844,0.0006060983604085912
2012-06-08,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.05754488706588745,0.019499930902079434,0,2.290381634969872,0,0,1,1.1307545116406643,0.007951533230398766
2012-06-11,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.5738514065742493,0.10769923789091493,0,2.2903898112401126,0,0,1,1.1163974724431363,-0.012696866605198642
2012-06-12,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.1795186847448349,0.11912596933986892,0,2.290398895565189,0,0,1,1.1292256933851752,0.011490729116365284
2012-06-13,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.343104749917984,0.15476179623694875,0,2.2904079799262957,0,0,1,1.1220041335716098,-0.006395143022221439
2012-06-14,0,0.0,4.362689847159373e-06,4.362689847159373e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.1873588114976883,0.1599480982169618,1,2.2904179722659355,0,0,1,1.1338983942798586,0.010600906317864034
2012-06-15,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.696847677230835,0.24537074588684055,1,2.2904261486658943,0,0,1,1.145494977429338,0.010227180149456228
2012-06-18,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.9407955408096313,0.35601532368050703,1,2.290435233135095,0,0,1,1.1477149246008456,0.0019379807116131076
2012-06-19,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.9623095393180847,0.4524789067993831,1,2.290443409596672,0,0,1,1.158816234595211,0.00967253257443379
2012-06-20,1,0.0005,-0.0016207864467651,-0.002120786446764944,-0.0021243562755290275,bull,2012-06-05,4,0.46,0.67,0.52,0.9771102666854858,0.5359496368275807,1,2.285585868256517,1,1,0,1.1569382065122202,-0.0016206435730915514
2012-06-21,1,0.0,-0.0224393271818192,-0.02243932718181929,-0.022442897010583128,hold,2012-06-05,4,0.46,0.67,0.52,0.9914848208427429,0.6084269175824518,0,2.2342988591565667,1,1,0,1.1309773762755349,-0.02243925396408908
2012-06-22,1,0.0,0.0077019175715566,0.007701917571556693,0.007698347742792672,hold,2012-06-05,4,0.46,0.67,0.52,0.3973182141780853,0.5748387660996768,0,2.2515072448000137,1,1,0,1.139687820978787,0.00770169667932441
2012-06-25,1,0.0,-0.0160348585778511,-0.01603485857785114,-0.016038824856879866,hold,2012-06-05,4,0.46,0.67,0.52,0.5418076515197754,0.5695833973618492,0,2.2154046445426383,1,1,0,1.121413335165936,-0.01603464165928914
2012-06-26,1,0.0,0.0050257923988019,0.005025792398801965,0.005021826119773133,hold,2012-06-05,4,0.46,0.67,0.52,0.014047239907085896,0.48119560325461946,0,2.226538808365451,1,1,0,1.1270493249489613,0.005025791656197098
2012-06-27,0,0.0005,3.5698287639274184e-06,-0.0004964301712360175,-0.0005,bear,2012-06-05,4,0.46,0.67,0.52,0.2642030715942383,0.446671313604281,0,2.2254334873235506,0,0,1,1.1372114552032184,0.009016579868602825
2012-06-28,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,hold,2012-06-05,4,0.46,0.67,0.52,0.5731233358383179,0.46679028364013325,0,2.225441431740026,0,0,1,1.1339664964099192,-0.0028534348457819325
2012-06-29,0,0.0,3.5698287639274184e-06,3.5698287639274184e-06,0.0,bear,2012-06-05,4,0.46,0.67,0.52,0.33037927746772766,0.44508680355925584,1,2.2254493761848613,0,0,1,1.1622321943574219,0.024926396006399232
2012-07-02,0,0.0,3.966279028766451e-06,3.966279028766451e-06,0.0,hold,2012-06-05,4,0.46,0.67,0.52,0.990203857421875,0.5318168809351326,1,2.2254582029380514,0,0,1,1.1657335717547817,0.0030126315673915105
2012-07-03,1,0.0005,0.0065930735770749,0.006093073577075003,0.006089503748310972,bull,2012-06-05,4,0.46,0.67,0.52,0.9860783815383911,0.604091514093338,1,2.239018083511258,1,1,0,1.1734193362334695,0.006593071234208825
2012-07-05,1,0.0,-0.004511945386708,-0.00451194538670785,-0.0045151187257533145,hold,2012-06-05,4,0.46,0.67,0.52,0.9900824427604675,0.665504054523826,1,2.228915756198604,1,1,0,1.168124437045895,-0.004512367424053587
2012-07-06,1,0.0,-0.0095036039862154,-0.009503603986215414,-0.009506777325260715,bull,2012-06-05,4,0.46,0.67,0.52,0.9922043085098267,0.7174832360705207,1,2.2077330235330566,1,1,0,1.1570230442022227,-0.009503604660259457
2012-07-09,1,0.0,-0.0012546012847617,-0.001254601284761847,-0.0012581711135256275,bull,2012-06-05,4,0.46,0.67,0.52,0.7919479608535767,0.7293308407206505,1,2.204963198845321,1,1,0,1.1555712758019119,-0.0012547445857586936
2012-07-10,1,0.0,-0.0087199681786583,-0.008719968178658277,-0.008723538007422227,bull,2012-06-05,4,0.46,0.67,0.52,0.8000778555870056,0.7405869443959863,0,2.185735989916277,1,1,0,1.1454949774293375,-0.008719754967586812
2012-07-11,1,0.0,0.0001488473336257,0.00014884733362574565,0.00014488105459693355,bull,2012-06-05,4,0.46,0.67,0.52,0.802466869354248,0.7504322622806768,0,2.1860613308903862,1,1,0,1.1456657298503294,0.0001490643122461499
2012-07-12,1,0.0,-0.0048449900403557,-0.004844990040355768,-0.0048489563193844665,bull,2012-06-05,4,0.46,0.67,0.52,0.768817663192749,0.7533574454727852,0,2.1754698855146155,1,1,0,1.1401149091545335,-0.004845061304680098
2012-07-13,1,0.0,0.0167779121561635,0.016777912156163532,0.016773945877134735,bull,2012-06-05,4,0.46,0.67,0.52,0.6044750213623047,0.7296697180910908,1,2.211969728152159,1,1,0,1.1592434884695706,0.01677776438273404
2012-07-16,1,0.0,-0.0023574574764655,-0.002357457476465541,-0.0023614237554942666,bull,2012-06-05,4,0.46,0.67,0.52,0.8988626003265381,0.7565889121683066,1,2.206755103578811,1,1,0,1.1565107040899405,-0.002357386008040363
2012-07-17,1,0.0,0.0068669373553957,0.006866937355395786,0.0068629710763669334,bull,2012-06-05,4,0.46,0.67,0.52,0.8572245240211487,0.7726003987672295,1,2.221908752633787,1,1,0,1.1644522243782363,0.006866793588862663
2012-07-18,1,0.0,0.0074070100285561,0.007407010028556149,0.007403440199792172,bull,2012-06-05,4,0.46,0.67,0.52,0.8723520636558533,0.7884712462354198,1,2.238366453047082,1,1,0,1.1730772514463395,0.007406939406817248
2012-07-19,1,0.0,0.0026205632109792,0.0026205632109792543,0.0026169933822152726,bull,2012-06-05,4,0.46,0.67,0.52,0.9969793558120728,0.8216456339177365,1,2.2442322338266276,1,1,0,1.1761519549144868,0.002621057960467965
2012-07-20,1,0.0,-0.0091482448740954,-0.00914824487409538,-0.009151814702859327,bull,2012-06-05,4,0.46,0.67,0.52,0.9956128597259521,0.8493244431721901,1,2.2237014477972434,1,1,0,1.1653921497621047,-0.009148312093027466
2012-07-23,1,0.0,-0.0101121082545332,-0.010112108254533125,-0.010116074533561966,bull,2012-06-05,4,0.46,0.67,0.52,0.9320542812347412,0.8624870569734217,0,2.2012151380313556,1,1,0,1.1536072501386252,-0.010112389744417971
2012-07-24,1,0.0,-0.0085867997954347,-0.008586799795434752,-0.008590766074463466,bull,2012-06-05,4,0.46,0.67,0.52,0.5937948822975159,0.8197371687892099,0,2.1823137443344,1,1,0,1.143701621337736,-0.008586656160230355
2012-07-25,1,0.0,0.00022412820539,0.00022412820539008393,0.00022016192636123354,bull,2012-06-05,4,0.46,0.67,0.52,0.22195357084274292,0.7246276554533947,0,2.1828028623975158,1,1,0,1.143957128599424,0.0002234037767552266
