Date,rebalance_date,split,selected_smoothing_halflife,selected_threshold,selected_drawdown_threshold,selected_drawdown_prob_floor,predicted_probability_raw,predicted_probability_smoothed,predicted_label,y_true,drawdown_from_peak,drawdown_entry_trigger,signal_zone
2012-09-17,2012-06-05,oos,8,0.55,0.2,0.52,0.9987004995346069,0.9247340752131595,1,1,-0.06642180071314985,0,bull
2012-09-18,2012-06-05,oos,8,0.55,0.2,0.52,0.998944103717804,0.9308932075327112,1,1,-0.06761657123867026,0,bull
2012-09-19,2012-06-05,oos,8,0.55,0.2,0.52,0.997962236404419,0.9364596657552521,1,1,-0.06651118037384873,0,bull
2012-09-20,2012-06-05,oos,8,0.55,0.2,0.52,0.9963208436965942,0.9414279014933892,1,1,-0.06701594927790044,0,bull
2012-09-21,2012-06-05,oos,8,0.55,0.2,0.52,0.9963703155517578,0.9459878997168085,1,1,-0.06708622072143422,0,bull
2012-09-24,2012-06-05,oos,8,0.55,0.2,0.52,0.9908689260482788,0.9497128434391453,1,1,-0.06916909438515573,0,bull
2012-09-25,2012-06-05,oos,8,0.55,0.2,0.52,0.885952353477478,0.9444209805690378,1,1,-0.07894454631593961,0,bull
2012-09-26,2012-06-05,oos,8,0.55,0.2,0.52,0.6488716006278992,0.9198915770005568,1,1,-0.0842283973220731,0,bull
2012-09-27,2012-06-05,oos,8,0.55,0.2,0.52,0.9651928544044495,0.9236513998627435,1,1,-0.07539213376313558,0,bull
2012-09-28,2012-06-05,oos,8,0.55,0.2,0.52,0.9457262754440308,0.9254835252827502,1,1,-0.07953229947739415,0,bull
2012-10-01,2012-06-05,oos,8,0.55,0.2,0.52,0.9316235780715942,0.9259931248387341,1,1,-0.07709167319270782,0,bull
2012-10-02,2012-06-05,oos,8,0.55,0.2,0.52,0.9503799080848694,0.9280171292474073,1,1,-0.07628663230463273,0,bull
2012-10-03,2012-06-05,oos,8,0.55,0.2,0.52,0.9642007350921631,0.9310202222347979,1,1,-0.07293871667185703,0,bull
2012-10-04,2012-06-05,oos,8,0.55,0.2,0.52,0.993884265422821,0.9362376836472107,1,1,-0.0662875752366553,0,bull
2012-10-05,2012-06-05,oos,8,0.55,0.2,0.52,0.9886625409126282,0.9405887348358126,1,1,-0.06658784722067856,0,bull
2012-10-08,2012-06-05,oos,8,0.55,0.2,0.52,0.9275344014167786,0.9395052779433747,1,1,-0.06981440617627499,0,bull
2012-10-09,2012-06-05,oos,8,0.55,0.2,0.52,0.4349774122238159,0.8976315049980748,1,0,-0.07901481775947339,0,bull
2012-10-10,2012-06-05,oos,8,0.55,0.2,0.52,0.6278541684150696,0.8752410768266728,1,1,-0.08471390202351337,0,bull
2012-10-11,2012-06-05,oos,8,0.55,0.2,0.52,0.5557628870010376,0.8487256787868546,1,0,-0.08453506470939254,0,bull
2012-10-12,2012-06-05,oos,8,0.55,0.2,0.52,0.690083384513855,0.8355590097854608,1,1,-0.08725045935764097,0,bull
2012-10-15,2012-06-05,oos,8,0.55,0.2,0.52,0.31777089834213257,0.7925846900589755,1,1,-0.07987733928449003,0,bull
2012-10-16,2012-06-05,oos,8,0.55,0.2,0.52,0.9137893319129944,0.802644185277685,1,1,-0.07042774095091375,0,bull
2012-10-17,2012-06-05,oos,8,0.55,0.2,0.52,0.9891113638877869,0.8181202071773559,1,1,-0.06660063802727079,0,bull
2012-10-18,2012-06-05,oos,8,0.55,0.2,0.52,0.9800499081611633,0.8315597176440885,1,0,-0.06888161320772446,0,bull
2012-10-19,2012-06-05,oos,8,0.55,0.2,0.52,0.5363396406173706,0.8070576448860655,1,0,-0.08431145957219899,0,bull
2012-10-22,2012-06-05,oos,8,0.55,0.2,0.52,0.29105454683303833,0.7642314740538007,1,0,-0.08390893912816144,0,bull
2012-10-23,2012-06-05,oos,8,0.55,0.2,0.52,0.040846433490514755,0.704193440480823,1,0,-0.09714087256230819,0,bull
2012-10-24,2012-06-05,oos,8,0.55,0.2,0.52,0.01949397660791874,0.6473661533594427,1,0,-0.09992653865409051,0,bull
2012-10-25,2012-06-05,oos,8,0.55,0.2,0.52,0.0921233519911766,0.6012832458061648,1,0,-0.09723033021573024,0,bull
2012-10-26,2012-06-05,oos,8,0.55,0.2,0.52,0.06729552149772644,0.5569644237102256,1,0,-0.09788843281344162,0,bull
2012-10-31,2012-06-05,oos,8,0.55,0.2,0.52,0.04650621488690376,0.5145984562649043,0,1,-0.09774781193365101,0,bear
2012-11-01,2012-06-05,oos,8,0.55,0.2,0.52,0.4098990261554718,0.5059088268870463,0,0,-0.08788937574546418,0,bear
2012-11-02,2012-06-05,oos,8,0.55,0.2,0.52,0.152021586894989,0.4765376168062474,0,0,-0.09644447553754343,0,bear
2012-11-05,2012-06-05,oos,8,0.55,0.2,0.52,0.1388797163963318,0.4485133762922246,0,1,-0.09448935395429736,0,bear
2012-11-06,2012-06-05,oos,8,0.55,0.2,0.52,0.4820912182331085,0.45130020141123056,0,0,-0.08737821143811642,0,bear
2012-11-07,2012-06-05,oos,8,0.55,0.2,0.52,0.005027731880545616,0.4142613908111172,0,0,-0.10901191097068264,0,bear
2012-11-08,2012-06-05,oos,8,0.55,0.2,0.52,0.0023774553555995226,0.3800766894993611,0,0,-0.11988628037026894,0,bear
2012-11-09,2012-06-05,oos,8,0.55,0.2,0.52,0.0038223150186240673,0.34884909769090433,0,0,-0.11839123786072514,0,bear
2012-11-12,2012-06-05,oos,8,0.55,0.2,0.52,0.0037508015520870686,0.3202073344144255,0,0,-0.11827619859411875,0,bear
2012-11-13,2012-06-05,oos,8,0.55,0.2,0.52,0.0032380742486566305,0.29390016739226,0,0,-0.12179023872714623,0,bear
2012-11-14,2012-06-05,oos,8,0.55,0.2,0.52,0.0037183347158133984,0.2698162485446563,0,0,-0.13395523170897106,0,bear
2012-11-15,2012-06-05,oos,8,0.55,0.2,0.52,0.006106822285801172,0.24792943239635543,0,0,-0.13533531294463164,0,bear
2012-11-16,2012-06-05,oos,8,0.55,0.2,0.52,0.016354642808437347,0.22870966116482921,0,0,-0.13115037940730057,0,bear
2012-11-19,2012-06-05,oos,8,0.55,0.2,0.52,0.10922615230083466,0.21879301302539883,0,0,-0.11389324153277847,0,bear
2012-11-20,2012-06-05,oos,8,0.55,0.2,0.52,0.050703711807727814,0.20484228064378002,0,0,-0.11330541037860087,0,bear
2012-11-21,2012-06-05,oos,8,0.55,0.2,0.52,0.2791401445865631,0.21100870294956045,0,1,-0.1112481183280638,0,bear
2012-11-23,2012-06-05,oos,8,0.55,0.2,0.52,0.8043266534805298,0.2602516939377218,0,1,-0.09967095650041657,0,bear
2012-11-26,2012-06-05,oos,8,0.55,0.2,0.52,0.5698500275611877,0.28594710385904076,0,1,-0.10149824801046414,0,bear
2012-11-27,2012-06-05,oos,8,0.55,0.2,0.52,0.6384868621826172,0.31520647840949995,0,1,-0.10619434585514298,0,bear
2012-11-28,2012-06-05,oos,8,0.55,0.2,0.52,0.8919339776039124,0.3630725290153174,0,1,-0.09917258299966092,0,bear
2012-11-29,2012-06-05,oos,8,0.55,0.2,0.52,0.9749804735183716,0.4138584143400113,0,1,-0.09532637185885284,0,bear
2012-11-30,2012-06-05,oos,8,0.55,0.2,0.52,0.9869390726089478,0.4614217918939385,0,1,-0.09517935557576607,0,bear
2012-12-03,2012-06-05,oos,8,0.55,0.2,0.52,0.8959612250328064,0.49748680791259864,0,1,-0.09947293297640747,0,bear
2012-12-05,2012-12-05,oos,8,0.55,0.2,0.52,0.9437083005905151,0.9437083005905151,1,1,-0.09958789425029069,0,bull
2012-12-06,2012-12-05,oos,8,0.55,0.2,0.52,0.910614013671875,0.9409616085832435,1,1,-0.09661060003779531,0,bull
2012-12-07,2012-12-05,oos,8,0.55,0.2,0.52,0.9466835260391235,0.9414365045971982,1,1,-0.0939718722363766,0,bull
2012-12-10,2012-12-05,oos,8,0.55,0.2,0.52,0.95444256067276,0.9425159546653232,1,1,-0.0936651268563341,0,bull
2012-12-11,2012-12-05,oos,8,0.55,0.2,0.52,0.9419546127319336,0.9424693655544722,1,1,-0.08772964664850835,0,bull
2012-12-12,2012-12-05,oos,8,0.55,0.2,0.52,0.9174677729606628,0.940394334455742,1,1,-0.08732073080117475,0,bull
2012-12-13,2012-12-05,oos,8,0.55,0.2,0.52,0.8932662606239319,0.9364828948761501,1,1,-0.09309016450147167,0,bull
2012-12-14,2012-12-05,oos,8,0.55,0.2,0.52,0.7907213568687439,0.9243852765652667,1,1,-0.09684060057828481,0,bull
2012-12-17,2012-12-05,oos,8,0.55,0.2,0.52,0.9361673593521118,0.9253631417992026,1,1,-0.08611956487235828,0,bull
2012-12-18,2012-12-05,oos,8,0.55,0.2,0.52,0.9903081059455872,0.9307533112375701,1,1,-0.07562213430362519,0,bull
2012-12-19,2012-12-05,oos,8,0.55,0.2,0.52,0.9283795952796936,0.9305563024104858,1,1,-0.08263742376308802,0,bull
2012-12-20,2012-12-05,oos,8,0.55,0.2,0.52,0.9870619177818298,0.9352460400225393,1,1,-0.07760283750005559,0,bull
2012-12-21,2012-12-05,oos,8,0.55,0.2,0.52,0.804585874080658,0.9244017745351564,1,1,-0.08625371235612977,0,bull
2012-12-24,2012-12-05,oos,8,0.55,0.2,0.52,0.791050136089325,0.9133341277121199,1,1,-0.08848352431021478,0,bull
2012-12-26,2012-12-05,oos,8,0.55,0.2,0.52,0.6370696425437927,0.8904052924370056,1,1,-0.09284737315438996,0,bull
2012-12-27,2012-12-05,oos,8,0.55,0.2,0.52,0.6982730627059937,0.8744590941992604,1,0,-0.09395268602648832,0,bull
2012-12-28,2012-12-05,oos,8,0.55,0.2,0.52,0.173223078250885,0.8162593401162805,1,1,-0.10396445590833481,0,bull
2012-12-31,2012-12-05,oos,8,0.55,0.2,0.52,0.7966781854629517,0.8146341834506702,1,1,-0.08878387428696133,0,bull
2013-01-02,2012-12-05,oos,8,0.55,0.2,0.52,0.9962205290794373,0.829705115947097,1,1,-0.06563586804223998,0,bull
2013-01-03,2012-12-05,oos,8,0.55,0.2,0.52,0.9959602952003479,0.8435036236213994,1,1,-0.06758459422218988,0,bull
2013-01-04,2012-12-05,oos,8,0.55,0.2,0.52,0.9958463311195374,0.8561474523909983,1,1,-0.06304830346718993,0,bull
2013-01-07,2012-12-05,oos,8,0.55,0.2,0.52,0.9881911873817444,0.8671065485153842,1,1,-0.0659745124460398,0,bull
2013-01-08,2012-12-05,oos,8,0.55,0.2,0.52,0.9932169318199158,0.8775732004395694,1,1,-0.06900296988490384,0,bull
2013-01-09,2012-12-05,oos,8,0.55,0.2,0.52,0.9879781007766724,0.8867363607779402,1,1,-0.06653036658373701,0,bull
2013-01-10,2012-12-05,oos,8,0.55,0.2,0.52,0.9983866214752197,0.8960028809909587,1,1,-0.05943841027744434,0,bull
2013-01-11,2012-12-05,oos,8,0.55,0.2,0.52,0.9982781410217285,0.9044913140537034,1,1,-0.059483100107793785,0,bull
2013-01-14,2012-12-05,oos,8,0.55,0.2,0.52,0.9931868314743042,0.9118526833854829,1,1,-0.06035841243940254,0,bull
2013-01-15,2012-12-05,oos,8,0.55,0.2,0.52,0.9912488460540771,0.9184422438720404,1,1,-0.05929786739037679,0,bull
2013-01-16,2012-12-05,oos,8,0.55,0.2,0.52,0.9901691675186157,0.9243952885280735,1,1,-0.05911255668023663,0,bull
2013-01-17,2012-12-05,oos,8,0.55,0.2,0.52,0.9981480836868286,0.9305164723286042,1,1,-0.053803202053641974,0,bull
2013-01-18,2012-12-05,oos,8,0.55,0.2,0.52,0.9989058971405029,0.93619251807555,1,1,-0.050583038501341715,0,bull
2013-01-22,2012-12-05,oos,8,0.55,0.2,0.52,0.9992954730987549,0.9414298082043135,1,1,-0.04637891875412237,0,bull
2013-01-23,2012-12-05,oos,8,0.55,0.2,0.52,0.9984513521194458,0.9461623657994969,1,1,-0.044941356881520234,0,bull
2013-01-24,2012-12-05,oos,8,0.55,0.2,0.52,0.9984264373779297,0.9505000724261685,1,1,-0.044935039470947236,0,bull
2013-01-25,2012-12-05,oos,8,0.55,0.2,0.52,0.9984538555145264,0.9544800425355424,1,1,-0.039734250714939745,0,bull
2013-01-28,2012-12-05,oos,8,0.55,0.2,0.52,0.9981281161308289,0.9581026561658561,1,1,-0.04151037899861865,0,bull
2013-01-29,2012-12-05,oos,8,0.55,0.2,0.52,0.9971816539764404,0.9613460549797481,1,1,-0.03661633562265376,0,bull
2013-01-30,2012-12-05,oos,8,0.55,0.2,0.52,0.9923965334892273,0.9639231191525952,1,1,-0.04037316710276295,0,bull
2013-01-31,2012-12-05,oos,8,0.55,0.2,0.52,0.991832971572876,0.9662395240582329,1,1,-0.04283297959733756,0,bull
2013-02-01,2012-12-05,oos,8,0.55,0.2,0.52,0.997863233089447,0.9688641640466956,1,1,-0.03321086136021334,0,bull
2013-02-04,2012-12-05,oos,8,0.55,0.2,0.52,0.8579164147377014,0.9596559494385073,1,1,-0.044366394526657915,0,bull
2013-02-05,2012-12-05,oos,8,0.55,0.2,0.52,0.9925572872161865,0.9623866274472122,1,1,-0.03441202728902992,0,bull
2013-02-06,2012-12-05,oos,8,0.55,0.2,0.52,0.9916649460792542,0.964816609515437,1,1,-0.033881754764516936,0,bull
2013-02-07,2012-12-05,oos,8,0.55,0.2,0.52,0.9798527956008911,0.966064552166152,1,1,-0.035625984024438506,0,bull
2013-02-08,2012-12-05,oos,8,0.55,0.2,0.52,0.9966705441474915,0.9686047257543133,1,1,-0.030169613114757188,0,bull
2013-02-11,2012-12-05,oos,8,0.55,0.2,0.52,0.9946843981742859,0.9707692331197177,1,1,-0.030757444268934786,0,bull
2013-02-12,2012-12-05,oos,8,0.55,0.2,0.52,0.9924650192260742,0.9725698956460416,1,1,-0.029211238533022432,0,bull
2013-02-13,2012-12-05,oos,8,0.55,0.2,0.52,0.9933254718780518,0.9742925245542556,1,1,-0.028636276178160003,0,bull
2013-02-14,2012-12-05,oos,8,0.55,0.2,0.52,0.9911308288574219,0.9756900357307078,1,1,-0.027965382773856406,0,bull
2013-02-15,2012-12-05,oos,8,0.55,0.2,0.52,0.9945589900016785,0.9772560826441543,1,1,-0.028981237992532827,0,bull
2013-02-19,2012-12-05,oos,8,0.55,0.2,0.52,0.9966412782669067,0.9788649755025293,1,1,-0.021857382662482827,0,bull
2013-02-20,2012-12-05,oos,8,0.55,0.2,0.52,0.9313538074493408,0.9749217406514912,1,1,-0.03399039862782727,0,bull
2013-02-21,2012-12-05,oos,8,0.55,0.2,0.52,0.7789977788925171,0.9586608439861737,1,1,-0.04007921252931257,0,bull
2013-02-22,2012-12-05,oos,8,0.55,0.2,0.52,0.8895263671875,0.9529229619367233,1,0,-0.03165833821372799,0,bull
2013-02-25,2012-12-05,oos,8,0.55,0.2,0.52,0.28402963280677795,0.8974075200915707,1,1,-0.0493882679758213,0,bull
2013-02-26,2012-12-05,oos,8,0.55,0.2,0.52,0.5433069467544556,0.8680186042056822,1,1,-0.0435805398484711,0,bull
2013-02-27,2012-12-05,oos,8,0.55,0.2,0.52,0.8663846254348755,0.8678829905742159,1,1,-0.031409151463350216,0,bull
2013-02-28,2012-12-05,oos,8,0.55,0.2,0.52,0.7132350206375122,0.8550478343428639,1,1,-0.03224609137518253,0,bull
2013-03-01,2012-12-05,oos,8,0.55,0.2,0.52,0.9034268260002136,0.8590630950442588,1,1,-0.029997171203932305,0,bull
2013-03-04,2012-12-05,oos,8,0.55,0.2,0.52,0.8495544791221619,0.8582739183680052,1,1,-0.025524756489170075,0,bull
2013-03-05,2012-12-05,oos,8,0.55,0.2,0.52,0.9945129156112671,0.8695812042970458,1,1,-0.016202910236069124,0,bull
2013-03-06,2012-12-05,oos,8,0.55,0.2,0.52,0.9952699542045593,0.8800128623540286,1,1,-0.015135969783747205,0,bull
2013-03-07,2012-12-05,oos,8,0.55,0.2,0.52,0.9965187311172485,0.8896823784043031,1,1,-0.013346972700753024,0,bull
2013-03-08,2012-12-05,oos,8,0.55,0.2,0.52,0.9990600943565369,0.8987602865918465,1,1,-0.008925643219636292,0,bull
2013-03-11,2012-12-05,oos,8,0.55,0.2,0.52,0.9993577599525452,0.9071094701446103,1,1,-0.005705557660059202,0,bull
2013-03-12,2012-12-05,oos,8,0.55,0.2,0.52,0.9985149502754211,0.9146957554244034,1,1,-0.008095098711100035,0,bull
2013-03-13,2012-12-05,oos,8,0.55,0.2,0.52,0.9989670515060425,0.9216899322730815,1,1,-0.006791684322269398,0,bull
2013-03-14,2012-12-05,oos,8,0.55,0.2,0.52,0.9994823932647705,0.92814639200455,1,1,-0.0012267475420008056,0,bull
2013-03-15,2012-12-05,oos,8,0.55,0.2,0.52,0.9994350075721741,0.9340630588621993,1,1,-0.0028432247214470463,0,bull
2013-03-18,2012-12-05,oos,8,0.55,0.2,0.52,0.9787271618843079,0.9377699988269244,1,1,-0.008337890058181752,0,bull
2013-03-19,2012-12-05,oos,8,0.55,0.2,0.52,0.9133502840995789,0.9357432612384593,1,1,-0.010740221915814807,0,bull
2013-03-20,2012-12-05,oos,8,0.55,0.2,0.52,0.9955910444259644,0.9407103852661857,1,1,-0.004114662093797294,0,bull
2013-03-21,2012-12-05,oos,8,0.55,0.2,0.52,0.983995258808136,0.9443028547605646,1,1,-0.012363016505833935,0,bull
2013-03-22,2012-12-05,oos,8,0.55,0.2,0.52,0.9499037861824036,0.9447677094228653,1,1,-0.005277455602837322,0,bull
2013-03-25,2012-12-05,oos,8,0.55,0.2,0.52,0.9407175779342651,0.9444315648848219,1,1,-0.008599867615151746,0,bull
2013-03-26,2012-12-05,oos,8,0.55,0.2,0.52,0.997728168964386,0.9488549675343472,1,1,-0.000881707734904924,0,bull
2013-03-27,2012-12-05,oos,8,0.55,0.2,0.52,0.9824339747428894,0.9516418893658574,1,1,-0.0014695388890825223,0,bull
2013-03-28,2012-12-05,oos,8,0.55,0.2,0.52,0.9964003562927246,0.9553566611531448,1,1,0.0,0,bull
2013-04-01,2012-12-05,oos,8,0.55,0.2,0.52,0.9784438610076904,0.9572728053947978,1,1,-0.0044735804606589324,0,bull
2013-04-02,2012-12-05,oos,8,0.55,0.2,0.52,0.9969402551651001,0.9605650433421146,1,1,0.0,0,bull
2013-04-03,2012-12-05,oos,8,0.55,0.2,0.52,0.9413769245147705,0.9589725070609367,1,1,-0.010546128701639845,0,bull
2013-04-04,2012-12-05,oos,8,0.55,0.2,0.52,0.9877994060516357,0.9613650231241121,1,1,-0.006540372253622029,0,bull
2013-04-05,2012-12-05,oos,8,0.55,0.2,0.52,0.9257751703262329,0.9584112092389472,1,1,-0.010807177648861632,0,bull
2013-04-08,2012-12-05,oos,8,0.55,0.2,0.52,0.9835790991783142,0.9605000423449845,1,1,-0.004572554504656878,0,bull
2013-04-09,2012-12-05,oos,8,0.55,0.2,0.52,0.9858895540237427,0.9626072691593293,1,1,-0.0010444290071246476,0,bull
2013-04-10,2012-12-05,oos,8,0.55,0.2,0.52,0.9992490410804749,0.9656483880786009,1,1,0.0,0,bull
2013-04-11,2012-12-05,oos,8,0.55,0.2,0.52,0.9993153810501099,0.9684426123726928,1,1,0.0,0,bull
2013-04-12,2012-12-05,oos,8,0.55,0.2,0.52,0.9989319443702698,0.9709731036538821,1,0,-0.002836767069231527,0,bull
2013-04-15,2012-12-05,oos,8,0.55,0.2,0.52,0.23559129238128662,0.9099393866174312,1,1,-0.025737907636831592,0,bull
2013-04-16,2012-12-05,oos,8,0.55,0.2,0.52,0.8971731066703796,0.9088798369985087,1,0,-0.01179892233802371,0,bull
2013-04-17,2012-12-05,oos,8,0.55,0.2,0.52,0.15432126820087433,0.8462545266230351,1,0,-0.025957552532248185,0,bull
2013-04-18,2012-12-05,oos,8,0.55,0.2,0.52,0.0511879026889801,0.7802672114535965,1,0,-0.03248461432325278,0,bull
2013-04-19,2012-12-05,oos,8,0.55,0.2,0.52,0.2655748128890991,0.7375498233794533,1,1,-0.023924132645904317,0,bull
2013-04-22,2012-12-05,oos,8,0.55,0.2,0.52,0.8132482767105103,0.7438324889415909,1,1,-0.0193740281364575,0,bull
2013-04-23,2012-12-05,oos,8,0.55,0.2,0.52,0.9687812328338623,0.7625023251708374,1,1,-0.009156671623679835,0,bull
2013-04-24,2012-12-05,oos,8,0.55,0.2,0.52,0.9542268514633179,0.778414685671613,1,1,-0.009150389488547628,0,bull
2013-04-25,2012-12-05,oos,8,0.55,0.2,0.52,0.9359638690948486,0.7914906308921472,1,1,-0.005152576590910507,0,bull
2013-04-26,2012-12-05,oos,8,0.55,0.2,0.52,0.955166757106781,0.8050750875918837,1,1,-0.006985197987234515,0,bull
2013-04-29,2012-12-05,oos,8,0.55,0.2,0.52,0.986607551574707,0.8201415481295518,1,1,0.0,0,bull
2013-04-30,2012-12-05,oos,8,0.55,0.2,0.52,0.9958704113960266,0.8347263332729083,1,1,0.0,0,bull
2013-05-01,2012-12-05,oos,8,0.55,0.2,0.52,0.9057696461677551,0.840622641000526,1,1,-0.009307883608932754,0,bull
2013-05-02,2012-12-05,oos,8,0.55,0.2,0.52,0.9872652292251587,0.8527933829171728,1,1,0.0,0,bull
2013-05-03,2012-12-05,oos,8,0.55,0.2,0.52,0.998207688331604,0.8648621823267716,1,1,0.0,0,bull
2013-05-06,2012-12-05,oos,8,0.55,0.2,0.52,0.9985195994377136,0.8759552075426865,1,1,0.0,0,bull
2013-05-07,2012-12-05,oos,8,0.55,0.2,0.52,0.9984458088874817,0.8861214321997329,1,1,0.0,0,bull
2013-05-08,2012-12-05,oos,8,0.55,0.2,0.52,0.99852055311203,0.895450104782803,1,1,0.0,0,bull
2013-05-09,2012-12-05,oos,8,0.55,0.2,0.52,0.9988067150115967,0.9040282855398636,1,1,-0.0036871039064235722,0,bull
2013-05-10,2012-12-05,oos,8,0.55,0.2,0.52,0.9982549548149109,0.9118487181119832,1,1,0.0,0,bull
2013-05-13,2012-12-05,oos,8,0.55,0.2,0.52,0.9983522891998291,0.9190281647606318,1,1,0.0,0,bull
2013-05-14,2012-12-05,oos,8,0.55,0.2,0.52,0.9973266124725342,0.9255266193440702,1,1,0.0,0,bull
2013-05-15,2012-12-05,oos,8,0.55,0.2,0.52,0.9971713423728943,0.9314728416811837,1,1,0.0,0,bull
2013-05-16,2012-12-05,oos,8,0.55,0.2,0.52,0.9973117113113403,0.9369372016604615,1,1,-0.005009741163373271,0,bull
2013-05-17,2012-12-05,oos,8,0.55,0.2,0.52,0.9980031847953796,0.9420054313583914,1,1,0.0,0,bull
2013-05-20,2012-12-05,oos,8,0.55,0.2,0.52,0.996868908405304,0.9465588781290185,1,1,-0.000707617924973758,0,bull
2013-05-21,2012-12-05,oos,8,0.55,0.2,0.52,0.9965360164642334,0.9507067785430422,1,1,0.0,0,bull
2013-05-22,2012-12-05,oos,8,0.55,0.2,0.52,0.9636819958686829,0.9517836691196111,1,1,-0.008273657594813577,0,bull
2013-05-23,2012-12-05,oos,8,0.55,0.2,0.52,0.9754907488822937,0.9537512608873381,1,1,-0.011173299163748651,0,bull
2013-05-24,2012-12-05,oos,8,0.55,0.2,0.52,0.9757896661758423,0.9555803594205008,1,1,-0.011718504033894406,0,bull
2013-05-28,2012-12-05,oos,8,0.55,0.2,0.52,0.9807120561599731,0.9576661886372834,1,1,-0.005451829303119937,0,bull
2013-05-29,2012-12-05,oos,8,0.55,0.2,0.52,0.8866905570030212,0.951775498180645,1,1,-0.012461386806656427,0,bull
2013-05-30,2012-12-05,oos,8,0.55,0.2,0.52,0.9614797830581665,0.9525809145890693,1,1,-0.008836779995903155,0,bull
2013-05-31,2012-12-05,oos,8,0.55,0.2,0.52,0.7935056686401367,0.9393783123490854,1,1,-0.02301759157814609,0,bull
2013-06-03,2012-12-05,oos,8,0.55,0.2,0.52,0.7950273156166077,0.927397763260914,1,1,-0.017218235307496665,0,bull
2013-06-05,2013-06-05,oos,8,0.55,0.2,0.52,0.5029938220977783,0.5029938220977783,0,0,-0.03610199653218982,0,bear
2013-06-06,2013-06-05,oos,8,0.55,0.2,0.52,0.696947455406189,0.5190911894681403,0,1,-0.027918219123212573,0,bear
2013-06-07,2013-06-05,oos,8,0.55,0.2,0.52,0.8976602554321289,0.5505108913109354,1,1,-0.015444911673520023,0,bull
2013-06-10,2013-06-05,oos,8,0.55,0.2,0.52,0.9021838307380676,0.579698323397716,1,1,-0.015786368620362534,0,bull
2013-06-11,2013-06-05,oos,8,0.55,0.2,0.52,0.706575870513916,0.5902286468164695,1,0,-0.02577945099076262,0,bull
2013-06-12,2013-06-05,oos,8,0.55,0.2,0.52,0.39806392788887024,0.574279752106768,1,1,-0.033933243960201476,0,bull
2013-06-13,2013-06-05,oos,8,0.55,0.2,0.52,0.91591876745224,0.6026344090639795,1,1,-0.019650631549086084,0,bull
2013-06-14,2013-06-05,oos,8,0.55,0.2,0.52,0.5738394856452942,0.6002445468439974,1,1,-0.02542000338019701,0,bull
2013-06-17,2013-06-05,oos,8,0.55,0.2,0.52,0.8842355012893677,0.6238146478294095,1,1,-0.01804500137818721,0,bull
2013-06-18,2013-06-05,oos,8,0.55,0.2,0.52,0.9405776858329773,0.6501046992459107,1,1,-0.01039443506354032,0,bull
2013-06-19,2013-06-05,oos,8,0.55,0.2,0.52,0.6495453715324402,0.6500582773071691,1,0,-0.024101931297750623,0,bull
2013-06-20,2013-06-05,oos,8,0.55,0.2,0.52,0.0029259345028549433,0.5963489093429224,1,0,-0.04850948448045633,0,bull
2013-06-21,2013-06-05,oos,8,0.55,0.2,0.52,0.005609249230474234,0.5473199060349424,0,0,-0.04596921738930748,0,bear
2013-06-24,2013-06-05,oos,8,0.55,0.2,0.52,0.0016505882376804948,0.5020315589105042,0,0,-0.05755593615479104,0,bear
2013-06-25,2013-06-05,oos,8,0.55,0.2,0.52,0.00511133810505271,0.4607891897338097,0,0,-0.04860528842142087,0,bear
2013-06-26,2013-06-05,oos,8,0.55,0.2,0.52,0.034149445593357086,0.42537981596195856,0,0,-0.039480950337065335,0,bear
2013-06-27,2013-06-05,oos,8,0.55,0.2,0.52,0.28145715594291687,0.41343481708914936,0,0,-0.03352589437915354,0,bear
2013-06-28,2013-06-05,oos,8,0.55,0.2,0.52,0.1627185195684433,0.39262637809223605,0,0,-0.03767164537564249,0,bear
2013-07-01,2013-06-05,oos,8,0.55,0.2,0.52,0.7437165975570679,0.4217654467782017,0,0,-0.03247146596630812,0,bear
2013-07-02,2013-06-05,oos,8,0.55,0.2,0.52,0.5423012971878052,0.4317694350110854,0,1,-0.03299868017273089,0,bear
2013-07-03,2013-06-05,oos,8,0.55,0.2,0.52,0.5958617329597473,0.44538843228207875,0,1,-0.032201825408799456,0,bear
2013-07-05,2013-06-05,oos,8,0.55,0.2,0.52,0.8484935164451599,0.4788445244312552,0,1,-0.02232860766377409,0,bear
2013-07-08,2013-06-05,oos,8,0.55,0.2,0.52,0.9692559838294983,0.519546692727406,0,1,-0.017194320888645143,0,bear
2013-07-09,2013-06-05,oos,8,0.55,0.2,0.52,0.9862697720527649,0.5582828212544763,1,1,-0.010088959444144119,0,bull
2013-07-10,2013-06-05,oos,8,0.55,0.2,0.52,0.9920089244842529,0.5942803341791411,1,1,-0.009909199072471564,0,bull
2013-07-11,2013-06-05,oos,8,0.55,0.2,0.52,0.9985479712486267,0.6278329135191097,1,1,0.0,0,bull
2013-07-12,2013-06-05,oos,8,0.55,0.2,0.52,0.9979692101478577,0.6585527296024923,1,1,0.0,0,bull
2013-07-15,2013-06-05,oos,8,0.55,0.2,0.52,0.9987993240356445,0.686791821253824,1,1,0.0,0,bull
2013-07-16,2013-06-05,oos,8,0.55,0.2,0.52,0.9981372356414795,0.7126322318147655,1,1,-0.003708760911961373,0,bull
2013-07-17,2013-06-05,oos,8,0.55,0.2,0.52,0.998580813407898,0.7363648079383547,1,1,-0.0009450019734398296,0,bull
