Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,rebalance_date,predicted_label,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger,equity_predicted_strategy
2011-10-31,1.0,0.0,-0.027888150510795184,-0.027888150510795184,-0.027888547316430867,2011-06-03,1,0.9811832904815674,0.7457285949371727,8,0.48,0.67,bull,0,1,0,2.1265623000408875
2011-11-01,1.0,0.0,0.01631125709832748,0.01631125709832748,0.016310860292691798,2011-06-03,1,0.2279367297887802,0.702753963668344,8,0.48,0.67,bull,1,0,1,2.161249204452465
2011-11-02,1.0,0.0,0.018227240494414598,0.018227240494414598,0.018226843688778915,2011-06-03,1,0.8845541477203369,0.717842643889306,8,0.48,0.67,bull,1,0,1,2.2006428134703824
2011-11-03,1.0,0.0,-0.006099062014886081,-0.006099062014886081,-0.006099458820521764,2011-06-03,1,0.9944806098937988,0.7408024765637625,8,0.48,0.67,bull,1,1,0,2.1872209564784133
2011-11-04,1.0,0.0,0.006216456910211443,0.006216456910211443,0.00621606010457576,2011-06-03,1,0.9640827178955078,0.7593338338265826,8,0.48,0.67,bull,1,1,0,2.2008177213074727
2011-11-07,1.0,0.0,0.01283060471221642,0.01283060471221642,0.012830207906580737,2011-06-03,1,0.9515839219093323,0.7752898138309966,8,0.48,0.67,bull,1,1,0,2.22905554353321
2011-11-08,1.0,0.0,-0.03690950992891928,-0.03690950992891928,-0.036909906734554965,2011-06-03,1,0.9802536964416504,0.7923009873767533,8,0.48,0.67,bull,0,1,0,2.146782195817058
2011-11-09,1.0,0.0,0.009418459110604793,0.009418459110604793,0.00941806230496911,2011-06-03,1,0.06760350614786148,0.7321540265349966,8,0.48,0.67,bull,0,0,1,2.1670015761477353
2011-11-10,1.0,0.0,0.01882242872094131,0.01882242872094131,0.018822031915305626,2011-06-03,1,0.6802304983139038,0.7278445836300977,8,0.48,0.67,bull,1,0,1,2.2077898088529433
2011-11-11,1.0,0.0,-0.009474236011217774,-0.009474236011217774,-0.009474632816853457,2011-06-03,1,0.9457433223724365,0.7459292979365135,8,0.48,0.67,bull,1,0,0,2.186872687140709
2011-11-14,1.0,0.0,0.004941839498795675,0.004941839498795675,0.004941442693159992,2011-06-03,1,0.7241844534873962,0.7441245637660935,8,0.48,0.67,bull,1,0,1,2.1976798609648585
2011-11-15,1.0,0.0,-0.015862851199371253,-0.015862851199371253,-0.015863248005006936,2011-06-03,1,0.8709598779678345,0.7546513820237031,8,0.48,0.67,bull,0,0,0,2.162818392346518
2011-11-16,1.0,0.0,-0.015877038331503668,-0.015877038331503668,-0.015877831903257755,2011-06-03,1,0.2495211660861969,0.7127276164457387,8,0.48,0.67,bull,0,0,1,2.128479241827151
2011-11-17,1.0,0.0,-0.0010647235690245394,-0.0010647235690245394,-0.0010651203746602222,2011-06-03,1,0.020185252651572227,0.6552494003413432,8,0.48,0.67,hold,0,0,1,2.126212999812198
2011-11-18,1.0,0.0,-0.01901931005748525,-0.01901931005748525,-0.019020103629239338,2011-06-03,1,0.016268964856863022,0.6022166077248129,8,0.48,0.67,hold,0,0,1,2.0857738955205143
2011-11-21,1.0,0.0,-0.003927464723412322,-0.003927464723412322,-0.003928258295166409,2011-06-03,1,0.009145415388047695,0.5529940966690766,8,0.48,0.67,hold,0,0,1,2.0775820921248433
2011-11-22,1.0,0.0,-0.0220660670395868,-0.0220660670395868,-0.02206686061134089,2011-06-03,1,0.0038255592808127403,0.5074153284666464,8,0.48,0.67,hold,0,0,1,2.0317380263997715
2011-11-23,0.0,0.0005,7.935717540874521e-07,-0.0004992064282459126,-0.0005,2011-06-03,0,0.004334408789873123,0.46566164619259864,8,0.48,0.67,bear,0,0,1,2.0307237697164813
2011-11-25,0.0,0.0,1.1902983632072761e-06,1.1902983632072761e-06,0.0,2011-06-03,0,0.009642965160310268,0.42781393944378004,8,0.48,0.67,bear,0,0,0,2.0307261868836606
2011-11-28,0.0,0.0,7.935717540874521e-07,7.935717540874521e-07,0.0,2011-06-03,0,0.0650142952799797,0.3977030358514006,8,0.48,0.67,bear,0,0,0,2.0307277984106027
2011-11-29,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.040948424488306046,0.3680938455401749,8,0.48,0.67,bear,1,0,0,2.0307286042148376
2011-11-30,0.0,0.0,3.968056356828953e-07,3.968056356828953e-07,0.0,2011-06-03,0,0.986441969871521,0.4194142397516519,8,0.48,0.67,bear,1,0,0,2.0307294100193922
2011-12-01,1.0,0.0005,-0.0008801623366713196,-0.0013801623366713196,-0.001380955908425407,2011-06-03,1,0.9501693248748779,0.46346476586544016,8,0.48,0.67,bull,1,0,1,2.027926673771713
2011-12-05,1.0,0.0,0.00031698164130400386,0.00031698164130400386,0.00031658483566832096,2011-12-05,1,0.9689103960990906,0.9689103960990906,8,0.49,0.67,bull,1,0,0,2.0285694892972095
2011-12-06,1.0,0.0,0.003722631914191421,0.003722631914191421,0.0037218383424373336,2011-12-05,1,0.9815781116485596,0.9699617652715298,8,0.49,0.67,bull,1,0,0,2.0361211068182223
2011-12-07,1.0,0.0,-0.021936701542619175,-0.021936701542619175,-0.021937098348254858,2011-12-05,1,0.9930376410484314,0.971876969660524,8,0.49,0.67,bull,0,1,0,1.9914553257933236
2011-12-08,1.0,0.0,0.016942212412175195,0.016942212412175195,0.016941815606539512,2011-12-05,1,0.4362305998802185,0.927420486696663,8,0.49,0.67,bull,1,0,1,2.0251949849322717
2011-12-09,1.0,0.0,-0.014597460773297821,-0.014597460773297821,-0.014597857578933504,2011-12-05,1,0.9551228284835815,0.9297196690587395,8,0.49,0.67,bull,0,0,0,1.9956322805814433
2011-12-12,1.0,0.0,-0.009338923683529954,-0.009338923683529954,-0.009339320489165637,2011-12-05,1,0.4109278917312622,0.8866620491218964,8,0.49,0.67,bull,0,0,1,1.9769952230127044
2011-12-13,1.0,0.0,-0.010646005032540429,-0.010646005032540429,-0.010646401838176112,2011-12-05,1,0.11654850095510483,0.822745738350748,8,0.49,0.67,bull,0,0,1,1.9559481219192028
2011-12-14,1.0,0.0,0.003614301944771414,0.003614301944771414,0.003614301944771414,2011-12-05,1,0.013750485144555569,0.7556024032680209,8,0.49,0.67,bull,0,0,1,1.9630175090201274
2011-12-15,1.0,0.0,0.0014824173204428526,0.0014824173204428526,0.0014824173204428526,2011-12-05,1,0.0671813115477562,0.6984662360826126,8,0.49,0.67,bull,0,0,1,1.9659275201758315
2011-12-16,1.0,0.0,-0.010691681025836952,-0.010691681025836952,-0.010692077831472635,2011-12-05,1,0.11300075054168701,0.6498749679395018,8,0.49,0.67,hold,0,0,1,1.9449084502101968
2011-12-19,1.0,0.0,0.03026028855918028,0.03026028855918028,0.0302598917535446,2011-12-05,1,0.055036574602127075,0.6005057863458703,8,0.49,0.67,hold,1,0,1,2.0037619411347456
2011-12-20,1.0,0.0,0.0019363651912038815,0.0019363651912038815,0.0019359683855681986,2011-12-05,1,0.5074622631072998,0.5927835501110766,8,0.49,0.67,hold,1,0,1,2.007641956009018
2011-12-21,1.0,0.0,0.008859143499382105,0.008859143499382105,0.008858746693746422,2011-12-05,1,0.7584474682807922,0.6065329855060352,8,0.49,0.67,hold,1,0,1,2.0254279441926824
2011-12-22,1.0,0.0,0.008940542856651357,0.008940542856651357,0.008940146051015674,2011-12-05,1,0.957675039768219,0.6356763562706024,8,0.49,0.67,hold,1,1,0,2.043536369530796
2011-12-23,1.0,0.0,0.0007912444500517424,0.0007912444500517424,0.0007904508782976549,2011-12-05,1,0.9937055706977844,0.6653913334826662,8,0.49,0.67,hold,1,1,0,2.0451533063416663
2011-12-27,1.0,0.0,-0.01312357644076545,-0.01312357644076545,-0.013123973246401133,2011-12-05,1,0.9945864677429199,0.6927131986229627,8,0.49,0.67,bull,1,1,0,2.018313580592807
2011-12-28,1.0,0.0,0.010333982844463296,0.010333982844463296,0.010333189272709209,2011-12-05,1,0.8464179635047913,0.7054700726483311,8,0.49,0.67,bull,1,1,1,2.0391707985094008
2011-12-29,1.0,0.0,-0.004915829706345631,-0.004915829706345631,-0.004916623278099719,2011-12-05,1,0.9890767335891724,0.7290082788266447,8,0.49,0.67,bull,1,1,0,2.0291465821217756
2011-12-30,1.0,0.0,0.015936019285622383,0.015936019285622383,0.015935225713868295,2011-12-05,1,0.972165584564209,0.7491893520681081,8,0.49,0.67,bull,1,1,0,2.061483101187823
2012-01-03,1.0,0.0,0.0015684816994208095,0.0015684816994208095,0.001567688127666722,2011-12-05,1,0.9982035160064697,0.7698565208597613,8,0.49,0.67,bull,1,1,0,2.0647164997057015
2012-01-04,1.0,0.0,0.0026628644957331637,0.0026628644957331637,0.0026620709239790763,2011-12-05,1,0.9959959983825684,0.7886251831659624,8,0.49,0.67,bull,1,1,0,2.070214559966522
2012-01-05,1.0,0.0,-0.0025776111882173103,-0.0025776111882173103,-0.0025784047599713977,2011-12-05,1,0.9982706308364868,0.8060249076831626,8,0.49,0.67,bull,1,1,0,2.064878351754742
