Date,equity_current_baseline,equity_buy_and_hold,equity_recovery_features_rising_entry_rule
2004-08-13,1.063885568748017,0.8160023144434769,1.1206080183623643
2004-08-16,1.0639480108918773,0.8244524890031824,1.1206737896907373
2004-08-17,1.064010040652648,0.8290965275091624,1.1207391266492774
2004-08-18,1.06407249010208,0.8376225433172678,1.1208049056727283
2004-08-19,1.0641345271201748,0.8351864146945488,1.1208702502755263
2004-08-20,1.0641969838760337,0.8410484306376061,1.1209360369949557
2004-08-23,1.0642615244118945,0.838916622625592,1.1210040185938415
2004-08-24,1.064326068861956,0.8400584113171403,1.1210720043156188
2004-08-25,1.064390617226456,0.8457680497691396,1.121139994160538
2004-08-26,1.0644555854817288,0.8457680497691396,1.1212084262832553
2004-08-27,1.0645209736632195,0.8484323102570344,1.1212773007211059
2004-08-30,1.0645884451808532,0.8414285056224288,1.1213483695708883
2004-08-31,1.0646550893168107,0.8458438910175395,1.1214185669260597
2004-09-01,1.0647213217084768,0.8474428121822619,1.1214883305842542
2004-09-02,1.0647883900639836,0.8570346016849512,1.1215589747767944
2004-09-03,1.0648575416706083,0.8535331337390596,1.121631813291709
2004-09-07,1.064927113478256,0.859166322822683,1.1217050944112126
2004-09-08,1.064996274094133,0.857034601684951,1.1183614632900931
2004-09-09,1.065065023396634,0.8562737567210478,1.117368168641974
2004-09-10,1.0651346087599711,0.8606884471219006,1.1231295496744675
2004-09-13,1.0680870906489042,0.8635057800951115,1.1268043544351876
2004-09-14,1.0702533077544945,0.8652567312537628,1.1290896576549356
2004-09-15,1.0621558100507953,0.8587097984694846,1.1205470062621417
2004-09-16,1.0653569414350672,0.8612982177089794,1.1239241173746122
2004-09-17,1.0698864510057229,0.8649598818313311,1.1287026332394279
2004-09-20,1.063456356984123,0.8597615854046269,1.121919049759766
2004-09-21,1.0680893472369897,0.8635071700836273,1.1268067350774622
2004-09-22,1.0547575322839022,0.8527284172626224,1.112742013882736
2004-09-23,1.0490846847498811,0.8481420632800531,1.1067573059320965
2004-09-24,1.0539066911190595,0.8520408073186518,1.1118443983812745
2004-09-27,1.0471932341078551,0.8466133365353848,1.104761874250267
2004-09-28,1.0522045789630718,0.8506644580650417,1.1100487139226798
2004-09-29,1.05749960917762,0.8549456226940835,1.1156348343381919
2004-09-30,1.0567432223426456,0.8543339408727952,1.114836865720512
2004-10-01,1.0746143254147595,0.8687817421301427,1.1336904188965775
2004-10-04,1.076410569530889,0.8702341932549996,1.1355854101472005
2004-10-05,1.0769777253364006,0.8706928025909719,1.136183744905563
2004-10-06,1.0843530073961356,0.8766553320785868,1.1439644774065505
2004-10-07,1.0727229822293094,0.8672526678883453,1.1316951005786655
2004-10-08,1.063834711586474,0.8600674697524118,1.1223182041144826
2004-10-11,1.0681842313931602,0.8635836194520027,1.1269068354169154
2004-10-12,1.0640235127896351,0.8602201947405986,1.1225173845181284
2004-10-13,1.0546631854106097,0.852652228517093,1.1126424803628718
2004-10-14,1.0461529470003987,0.8457722197346867,1.1036643981616523
2004-10-15,1.0520149181073073,0.850511646202572,1.1098486266076912
2004-10-18,1.0559864056813697,0.8537225196743534,1.1140384436471609
2004-10-19,1.0470985648648363,0.8465368871670087,1.1046620006386494
2004-10-20,1.045018205563074,0.844855261685589,1.102467275189256
2004-10-21,1.051826439273873,0.8503589212143849,1.1096497862957988
2004-10-22,1.0400069681644326,0.840803705784521,1.1091756823629884
2004-10-25,1.038777664940664,0.8398099508699185,1.1092585292350325
2004-10-26,1.05466318541061,0.8526522285170929,1.109341814280694
2004-10-27,1.067332960402016,0.8628956620109031,1.1094255375553472
2004-10-28,1.070547953684528,0.8654946799128317,1.1095088351402815
2004-10-29,1.070359152481367,0.8653417811760802,1.1095921389793424
2004-11-01,1.0732900305782456,0.8677117115957284,1.1096789044774809
2004-11-02,1.0736682777240203,0.8680170746978201,1.1097648130948277
2004-11-03,1.087189538619722,0.8789489868784233,1.1098502964335524
2004-11-04,1.1020345570690604,0.8909504952220291,1.1099366502401795
2004-11-05,1.108937352566303,0.8965312122391766,1.1163339736216638
2004-11-08,1.107329694740184,0.8952314861025067,1.1147155927049217
2004-11-09,1.1051547736519778,0.8934728900070178,1.1125261648755749
2004-11-10,1.1060058297299715,0.8941610211966818,1.1133828975044497
2004-11-11,1.1144213988971634,0.90096449373643,1.1218545985856319
2004-11-12,1.1232148928404038,0.90807332937827,1.1307067452041564
2004-11-15,1.1259750224388063,0.9103048690663016,1.1334852848891666
2004-11-16,1.1179135226879011,0.903787907909398,1.1253700148701238
2004-11-17,1.124552082465979,0.9091549141922224,1.1320528538952828
2004-11-18,1.1260696916818256,0.9103816659318064,1.1335805855767978
2004-11-19,1.1135510006355789,0.9002613332959376,1.1209783947606462
2004-11-22,1.1188623642496036,0.9045547471987762,1.1263251852126697
2004-11-23,1.1205692044949132,0.9059345714236762,1.1280434100961352
2004-11-24,1.123224563932199,0.9080816693093656,1.1307164808022117
2004-11-26,1.122370928896393,0.9073912793883632,1.1298571520138554
2004-11-29,1.1172498708775864,0.9032511985936872,1.1247019364968998
2004-11-30,1.1180084068440712,0.903864444152056,1.125465531904378
2004-12-02,1.1183878992638652,0.9046226651415044,1.1258475555416623
2004-12-03,1.1176375195274149,0.9040162257866268,1.1250921707663384
2004-12-06,1.1172626482466803,0.9037126625174854,1.1247147990911484
2004-12-07,1.1068591737375748,0.8952985312133722,1.1142419333234428
2004-12-08,1.1133259688198185,0.900529027700229,1.1207518619808656
2004-12-09,1.1172626482466803,0.9037126625174852,1.1247147990911484
2004-12-10,1.1183878992638647,0.9046226651415042,1.1258475555416623
2004-12-13,1.1281345525629585,0.912506720346616,1.1356592190966055
2004-12-14,1.13207091340233,0.915691128245203,1.1396218354944165
2004-12-15,1.1329143206860672,0.916372814182924,1.1404708683115157
2004-12-16,1.1322584552385275,0.9158422226963688,1.139810628236169
2004-12-17,1.1247065511629286,0.9097341071034516,1.1322083528996831
2004-12-20,1.1249888196796969,0.9099625955856012,1.1324925041497271
2004-12-21,1.1336522755103795,0.9169697188680576,1.1412137453004383
2004-12-22,1.1363829950890776,0.9191784122295265,1.1439626788006758
2004-12-23,1.1372304378143638,0.9198638776759744,1.1448157739757514
2004-12-27,1.1348761824538538,0.91795986425668,1.142445815713063
2004-12-28,1.1410910810267767,0.9229868685577428,1.1487021677094233
2004-12-29,1.1427857540856887,0.9243577994506392,1.1504081442512601
2004-12-30,1.1406205273029997,0.9226058253596924,1.1482284753885261
2004-12-31,1.1381718638494094,0.92062587817415,1.145763479330018
2005-01-03,1.1328048327850937,0.9162842534216096,1.1403606501253627
2005-01-04,1.118962524901274,0.9050878024087368,1.1264260139366922
2005-01-05,1.1112406013014668,0.8988419924410509,1.1186525850444047
2005-01-06,1.1168906442533626,0.9034119338798896,1.124340313828205
2005-01-07,1.11529006070004,0.9021171944470184,1.1227290543697162
2005-01-10,1.120562896062936,0.9063826277395336,1.1280370595868663
2005-01-11,1.1128416096381102,0.900136989567699,1.1202642721195224
2005-01-12,1.1165136490560237,0.9031072539377152,1.1239608040698692
2005-01-13,1.1075680309044027,0.895871728071035,1.1149555185732714
2005-01-14,1.113406571454968,0.9005937088382211,1.1208330022362396
2005-01-18,1.124988819679697,0.9099625955856012,1.1324925041497271
2005-01-19,1.1132180738562985,0.9004416695098736,1.1206432473570718
2005-01-20,1.1064380010748576,0.8949571728569582,1.1138179514356799
2005-01-21,1.099658459272568,0.8894734492853734,1.1069931900350745
2005-01-24,1.0974928077065578,0.8877217328882036,1.1048130935557112
2005-01-25,1.1006003100909345,0.8902352779876977,1.10794132300597
2005-01-26,1.10389609768232,0.8929010342113909,1.111259093527082
2005-01-27,1.1057788435565803,0.8944245198201883,1.1131543973314575
2005-01-28,1.1057788435565803,0.8944245198201883,1.1131543973314575
2005-01-31,1.1126528996477807,0.899984692545575,1.1200743034320402
2005-02-01,1.1197154533376503,0.9056972481910116,1.1271839644117907
2005-02-02,1.1231050118471348,0.9084390240788782,1.1305961313037791
2005-02-03,1.120186431844749,0.9060782054911364,1.1276580843493174
2005-02-04,1.1321452504834966,0.9157512567931372,1.1396966684045116
2005-02-07,1.1306390750232542,0.9145325370244398,1.1381804467418426
2005-02-08,1.1319570714723175,0.915598702077236,1.1395072342378156
2005-02-09,1.123482219436135,0.9087437899189782,1.1309758548704296
2005-02-10,1.127530935463896,0.9120189919249456,1.1350515758666402
2005-02-11,1.137230437814365,0.9198638776759744,1.144815773975752
2005-02-14,1.1363829950890787,0.9191784122295265,1.1439626788006763
2005-02-15,1.1406205273030006,0.9226058253596924,1.1482284753885268
2005-02-16,1.1413731371518858,0.9232152711419668,1.1489861051511536
2005-02-17,1.1321452504834968,0.9157512567931372,1.1396966684045118
2005-02-18,1.133652275510381,0.9169697188680576,1.141213745300439
2005-02-22,1.116796979531095,0.9033359142157158,1.1242460243614867
2005-02-23,1.1248004282768589,0.9098101267676256,1.1323028561747173
2005-02-24,1.1322398709682373,0.9158271905593852,1.1397919200086462
2005-02-25,1.1434451239956276,0.9248909678749628,1.151071912163798
2005-02-28,1.1359121227778108,0.9187973690314758,1.1434886657673076
2005-03-01,1.1415625905130276,0.9233675681640912,1.1491768221677372
2005-03-02,1.140997203912849,0.922910677097718,1.148607664434391
2005-03-03,1.1414671204616451,0.9232917202957688,1.1490807153303446
2005-03-04,1.1556866359344646,0.9347925935570388,1.1633950750856656
2005-03-07,1.1562519163388127,0.9352498282151144,1.1639641259148545
2005-03-08,1.1519197636401504,0.9317461377269978,1.1596030777228699
2005-03-09,1.1391137146677772,0.9213875350806232,1.1467116123009147
2005-03-10,1.1416556180603148,0.9234435878282652,1.1492704702095127
2005-03-11,1.133652275510381,0.9169697188680578,1.1412137453004394
2005-03-14,1.1407142982210994,0.9226822745134944,1.1483228717594036
2005-03-15,1.1312978077582103,0.915065619550838,1.1388435732294366
2005-03-16,1.1216929258924822,0.907296238076429,1.129174626724459
2005-03-17,1.1239530917474028,0.9091251767087314,1.1314498679037992
2005-03-18,1.1206156753905645,0.906425576702344,1.1280901909530345
2005-03-21,1.1164560909160364,0.9030608690578804,1.123902862016626
2005-03-22,1.1051121461343574,0.8938849090514429,1.1124832530320696
2005-03-23,1.1060575014151215,0.8946496582832383,1.1134349138401551
2005-03-24,1.1073811262431876,0.8957197746406131,1.1147673672564637
2005-03-28,1.1089882939379847,0.8970196679490217,1.114333872060813
2005-03-29,1.1016140554863714,0.8910556031773695,1.114457712372762
2005-03-30,1.1011852500231674,0.9036729776758492,1.1145811363467437
2005-03-31,1.1013055037721746,0.901990237312952,1.1147028529790866
2005-04-01,1.1014261958431126,0.8979376590801232,1.1148250132655337
2005-04-04,1.1015469011406949,0.8994669857478629,1.1149471869395269
2005-04-05,1.1016671943834229,0.9037489114420972,1.1150689435460304
2005-04-06,1.101786224527144,0.9068839280334527,1.1151894216879645
2005-04-07,1.1019056930305635,0.911777704651879,1.1153103435222302
2005-04-08,1.1020260254547734,0.9022962916219364,1.1154321397868572
2005-04-11,1.102145094368564,0.9029842481082276,1.115552657170498
2005-04-12,1.1022641761472107,0.9076488490610992,1.1156731875754953
2005-04-13,1.1023836964757152,0.8969432187952198,1.1157941618652965
2005-04-14,1.1025036554525172,0.8852439213257673,1.1159155801395388
2005-04-15,1.102624053176569,0.8728566673700238,1.1160374424983786
2005-04-18,1.1027491444683597,0.8755329031406425,1.116164055522071
2005-04-19,1.1028746752454088,0.8824915799930493,1.1162911133773477
2005-04-20,1.1029985186962072,0.8701805174973307,1.116416463380099
2005-04-21,1.1031228015671173,0.8870795599962681,1.1165422581484947
2005-04-22,1.1032492256315156,0.883714766453879,1.1166702201579348
2005-04-25,1.1033756641848214,0.8895267918971838,1.1167981968325393
2005-04-26,1.103501266281361,0.8808854605798054,1.1169253268749058
2005-04-27,1.1036260314667825,0.884326789173922,1.1170516098251544
2005-04-28,1.1037503850441237,0.8732394285265869,1.1171774761601228
2005-04-29,1.1038756041168272,0.8850914525077919,1.1173042185191795
2005-05-02,1.104002114456623,0.8900615064841687,1.1174322678535547
2005-05-03,1.1041277878647475,0.8915911767436107,1.1175594700750093
2005-05-04,1.104251772029441,0.8984725454629595,1.1176849625034357
2005-05-05,1.1043732132678534,0.8981671783373802,1.1178078810709575
2005-05-06,1.104497224991733,0.8953379583612322,1.1179334013938271
2005-05-09,1.104622954760464,0.9009201209555776,1.118060660661513
2005-05-10,1.1047482728250886,0.8915911767436107,1.1181875032167243
2005-05-11,1.1048723266649685,0.8964846956682601,1.118313066167934
2005-05-12,1.1049968206714602,0.8866205214817545,1.1184390746403696
2005-05-13,1.1051191968705123,0.8848620191484605,1.1185629395423
2005-05-16,1.1052441449840515,0.8931204175134245,1.1186894076459821
2005-05-17,1.1053686808860197,0.8990844822850768,1.1188154585235512
2005-05-18,1.1054923779232566,0.9083365478536136,1.118940660331624
2005-05-19,1.1056165153198134,0.9121598645229628,1.1190663078559753
2005-05-20,1.1057419461026154,0.91086005711248,1.1191932645005775
2005-05-23,1.1058703753851884,0.9159072474260636,1.1193232561216124
2005-05-24,1.105997540710726,0.9137664134258348,1.119451968409612
2005-05-25,1.1061251470406832,0.91307794155199,1.1195811270668368
2005-05-26,1.106252341662711,0.9179716322724903,1.1197098690077174
2005-05-27,1.1063808302265077,0.91950095894023,1.1198399206311302
2005-05-31,1.106510186483755,0.9136129138327516,1.1121092883950203
2005-06-02,1.1083447288849009,0.9155839369637156,1.1139531138465981
2005-06-03,1.1027457722635856,0.9109594169160988,1.1083258256933164
2005-06-06,1.1017365063328968,0.9101253390696928,1.1073114527307444
2005-06-07,1.1025619413151315,0.9108073870012786,1.1081410645336203
2005-06-08,1.1005432032496614,0.9091396571625696,1.106112111360961
2005-06-09,1.1057749103822534,0.9134613097720344,1.1113702916898807
2005-06-10,1.103204782573467,0.9113386825803536,1.1087871586618905
2005-06-13,1.1066923123897383,0.9142195004172616,1.1122923358844834
2005-06-14,1.1092626464026172,0.9163424682922252,1.1148756761599887
2005-06-15,1.1113733514933375,0.9180860853321132,1.1169970617243747
2005-06-16,1.114218658663551,0.9204369703230764,1.1198567665612427
2005-06-17,1.1183469676972326,0.923847295151826,1.124005965436955
2005-06-20,1.118715454410511,0.9241515253231076,1.1243763167464076
2005-06-21,1.1193606670159095,0.9246845243185952,1.1250247942211011
2005-06-22,1.1202821931052445,0.925445695942544,1.1259509833660055
2005-06-23,1.1045241794592595,0.9124284432302836,1.1101132318871467
2005-06-24,1.096415100420072,0.905729502675461,1.1019631197327637
2005-06-27,1.097981632910713,0.9070235029532562,1.1035375791048467
2005-06-28,1.107196790702013,0.9146361560717716,1.112799366930133
2005-06-29,1.10424796907737,0.9121999299185398,1.1098356238406937
2005-06-30,1.0982577401905564,0.907252016265,1.1038150835275427
2005-07-01,1.1014833908093664,0.909916244705052,1.1070570564059805
2005-07-05,1.1103301649894342,0.9172242417981824,1.1159485965455715
2005-07-06,1.1010227308667453,0.9095357866493085,1.106594065457286
2005-07-07,1.1053536354212978,0.9131133869697708,1.110946885016567
2005-07-08,1.1179781716778157,0.923542639126441,1.1236353032562296
2005-07-11,1.1236914684684165,0.9282622949806988,1.1293775101566248
2005-07-12,1.126640599399198,0.9306983507922892,1.1323415641173369
2005-07-13,1.128207028787793,0.9319923510700844,1.133915919865662
2005-07-14,1.1326303127757806,0.9356460941041876,1.1383615863117
2005-07-15,1.131985615680613,0.9351132654503412,1.1377136269557941
2005-07-18,1.1274699522591902,0.9313833797025968,1.1331751136229993
2005-07-19,1.1336441151965049,0.9364834084417776,1.1393805187196042
2005-07-20,1.1375141536043436,0.9396812320730612,1.1432701400826755
2005-07-21,1.1308794338264545,0.9342001490823928,1.1366018476611335
2005-07-22,1.138435679693678,0.9404424888678308,1.1441963292275796
2005-07-25,1.1352108538912382,0.9377780049153168,1.1409551853392021
2005-07-26,1.1365929368211476,0.93891971976583,1.1423442618090436
2005-07-27,1.1407392887129222,0.9423454605131132,1.1465115948423257
2005-07-28,1.1479276664791451,0.9482827184190632,1.1537363468418647
2005-07-29,1.1402789380764402,0.94196500245737,1.146048914764904
2005-08-01,1.139449379012356,0.9412797180346002,1.1452151580117265
2005-08-02,1.146269063861208,0.9469127457692684,1.1520693514542975
2005-08-03,1.1493098525111012,0.949424688782038,1.1551255269354639
2005-08-04,1.1400944885157087,0.9418120356635226,1.1458635318626624
2005-08-05,1.132353999291846,0.9354182621590088,1.1380838746414899
2005-08-08,1.1302346336292413,0.9336670649160846,1.1359537846814705
2005-08-09,1.1370540091719543,0.9393006036756766,1.142807667252769
2005-08-10,1.1365006604897596,0.9388438325646508,1.1422515185460447
2005-08-11,1.141016014605044,0.942573547970754,1.1467897210075673
2005-08-12,1.1340128081138765,0.9367880644671625,1.1397510772765727
2005-08-15,1.141016014605044,0.942573547970754,1.1467897210075673
2005-08-16,1.1261800425586246,0.9303173817116216,1.1318786767924005
2005-08-17,1.1260875600231433,0.9302412389979806,1.131785726281886
2005-08-18,1.1259959023040318,0.9301655221384426,1.1316936047614317
2005-08-19,1.1285758248072115,0.9322972626079308,1.1342865820463883
2005-08-22,1.1285758248072115,0.9322972626079308,1.1342865820463883
2005-08-23,1.126455737430283,0.9305458950233656,1.1321557667200661
2005-08-24,1.1164117422892224,0.9222485536778248,1.122060947507905
2005-08-25,1.1204661271557468,0.9255978110281846,1.1261358481494603
2005-08-26,1.1128178111612266,0.9192793285291057,1.1184488305675295
2005-08-29,1.1213876532450815,0.9263591529937748,1.1270620372943647
2005-08-30,1.115490216199888,0.9214872117122348,1.1211347583630007
2005-08-31,1.1295892148197504,0.9331344066038796,1.1353050999592622
2005-09-01,1.1287601712658974,0.9324492925227512,1.1344718613248725
2005-09-02,1.1267323602203578,0.9307745786767508,1.1324337892615497
2005-09-06,1.1399104513631633,0.9416601760903436,1.145678563455452
2005-09-07,1.1418454705670829,0.9432586620518824,1.1476233741369877
2005-09-08,1.1380675022865403,0.9401376625008044,1.1438262887894008
2005-09-09,1.148204186167175,0.948511402072448,1.1540142657595913
2005-09-12,1.1459002678417924,0.9466085155979864,1.151698689273573
2005-09-13,1.1395419646498854,0.9413561162607028,1.1453082121459994
2005-09-14,1.1353945817376483,0.937930034830137,1.1411398428751423
2005-09-15,1.1348419547697777,0.9374731785482906,1.1405844195347208
2005-09-16,1.1429119581334382,0.9441395838496334,1.1486952582849956
2005-09-19,1.1391173904234504,0.9410054679921788,1.1448814895124446
2005-09-20,1.1294930206106055,0.93305443120331,1.1352084189934768
2005-09-21,1.118942588218391,0.9243395824950528,1.1246045998842729
2005-09-22,1.1229220178972956,0.9276264096338924,1.1286041660540955
2005-09-23,1.1238481835787113,0.928391328773949,1.1295350182680892
2005-09-26,1.1251431452795442,0.9294609891102112,1.1308365326628083
2005-09-27,1.1248654914690075,0.929232049944364,1.1305574738837496
2005-09-28,1.1259765191193398,0.9301495951949852,1.131674123495015
2005-09-29,1.135138166948639,0.9377180446575948,1.1408821305901373
2005-09-30,1.13865425603172,0.9406228806659198,1.144416011593569
2005-10-03,1.134582962429611,0.937259484959336,1.1403241166557772
2005-10-04,1.1218119181653798,0.9267093754081952,1.1274884490566481
2005-10-05,1.1070968848192055,0.9145541365715066,1.1126989555090772
2005-10-06,1.1031176613443936,0.9112667984077432,1.1086995965867696
2005-10-07,1.1069127445646127,0.9144009994360182,1.1125138834781083
2005-10-10,1.097565409950027,0.9066799238628438,1.103119249995654
2005-10-11,1.0959926913366114,0.905380131969246,1.1027280096877115
2005-10-12,1.0873853201079235,0.8982703273757158,1.1028870062126437
2005-10-13,1.0870004921228589,0.8977355397929951,1.103048135650895
2005-10-14,1.0871605478532975,0.9072148817872056,1.1032105543216688
2005-10-17,1.087323951960443,0.9105785330062516,1.1033763708020203
2005-10-18,1.0874869651037322,0.900716774027423,1.1035417905466247
2005-10-19,1.0876504182725542,0.9157011320128984,1.103707656812962
2005-10-20,1.0878134803601345,0.899570289610955,1.1038731262244332
2005-10-21,1.087977398276649,0.9030868224530272,1.1040394640996427
2005-10-24,1.0881434189650503,0.917076640766034,1.104207935790454
2005-10-25,1.0883098805457536,0.915242146460536,1.1043768548825639
2005-10-26,1.0884751206063483,0.9125665051305202,1.104544534420977
2005-10-27,1.0886395541068024,0.902857457433077,1.1047113954918122
2005-10-28,1.0888060915850746,0.9158538432942837,1.1048803916019845
2005-10-31,1.0889747329989286,0.9183766030012732,1.1050515227086335
2005-11-01,1.0891425691401695,0.9211287277282126,1.105221836654241
2005-11-02,1.089309599468448,0.9307612068579116,1.10539133289048
2005-11-03,1.0894766554124091,0.934736554910705,1.1055608551205722
2005-11-04,1.0896454006875778,0.9335131612432102,1.1057320916218647
2005-11-07,1.0898133401941894,0.9344308768354724,1.10590251045885
2005-11-08,1.0899813055841552,0.9344308768354724,1.1060729555613116
2005-11-09,1.0901505450437523,0.9356538446488644,1.1062446935427936
2005-11-10,1.0903189785699965,0.942916275352959,1.1064156136927392
2005-11-11,1.0904874381200338,0.9461274708030816,1.1065865602506737
2005-11-14,1.090658004569038,0.9455923425370782,1.106759644812219
2005-11-15,1.090828181537257,0.9421520375794676,1.102179989414428
2005-11-16,1.090997968794042,0.944063015281889,1.1044158527474743
2005-11-17,1.0911681988073778,0.952854773241173,1.1147007244420843
2005-11-18,1.0949126455506368,0.956600756274016,1.1190832756321043
2005-11-21,1.1004250535758908,0.9614169958388656,1.1247173722466517
2005-11-22,1.1051501697111448,0.965545055173044,1.1295467971910707
2005-11-23,1.1115378989201916,0.9711258731946676,1.136075538051047
2005-11-25,1.1124127326771087,0.9718901961389796,1.1369696841094588
2005-11-28,1.104537571613477,0.9650101824195028,1.128920675747895
2005-11-29,1.1033125703888933,0.9639399258874964,1.1276686321363505
2005-11-30,1.097362842970556,0.9587413545088496,1.1215875621300007
2005-12-02,1.0982003909583085,0.9599520504588186,1.1224435993211337
2005-12-05,1.0958626767665245,0.9579089588880946,1.1200542791631611
2005-12-06,1.0979402591278329,0.9597251714336538,1.1221777249775247
2005-12-07,1.091533897919008,0.9541250281826243,1.115629940809
2005-12-08,1.0908410811083638,0.9535198488282456,1.1149218297930032
2005-12-09,1.093698383795058,0.9560171200008138,1.117842208567595
2005-12-12,1.0947369820711288,0.9569250576529876,1.1189037343117485
2005-12-13,1.1021824238174824,0.9634332228664936,1.1265135371319974
2005-12-14,1.1065113955695822,0.967217069261661,1.1309380726491869
2005-12-15,1.1033081185128784,0.9644171241016006,1.1276640819834105
2005-12-16,1.0997573238494989,0.9613128187479896,1.1240349021222231
2005-12-19,1.0940993359712865,0.9563681037918806,1.1182520119218344
2005-12-20,1.0951443965508951,0.9572811000622296,1.1193201426274346
2005-12-21,1.0968851675098965,0.9588023951681656,1.1210993417944557
2005-12-22,1.1026290943799346,0.9638234952587224,1.1269700681239345
2005-12-23,1.1032385764106265,0.964355830511376,1.1275930047117229
2005-12-27,1.0920105651441514,0.9545422798717884,1.1161171306518318
2005-12-28,1.094447818100878,0.9566725482957342,1.1186081869323865
2005-12-29,1.089574469614924,0.9524118428272366,1.1136272573494463
2005-12-30,1.083655578287903,0.947238899881116,1.1075777041533355
2006-01-03,1.1027162872515517,0.9638997117725644,1.1270591858127081
2006-01-04,1.107938503676264,0.968464355883098,1.132396684732257
2006-01-05,1.1086346963171143,0.9690728233392908,1.1331082461012485
2006-01-06,1.1178600686528637,0.9771372724344456,1.1425372721832552
2006-01-09,1.1207319356355911,0.9796476117039664,1.1454725367664804
2006-01-10,1.1218637068253583,0.980636655867552,1.1466292922532835
2006-01-11,1.125432152258103,0.98375588414478,1.1502765125315566
2006-01-12,1.120993031988983,0.979876008314584,1.1457393969252305
2006-01-13,1.1199488394799986,0.9789631806648408,1.1446721534532576
2006-01-17,1.116902586754038,0.9763004083676354,1.141558653492485
2006-01-18,1.1124636593895012,0.9724205325374392,1.1370217350491874
2006-01-19,1.1167286832722627,0.9761478910296484,1.1413809110225086
2006-01-20,1.0963631677076964,0.9583460234984452,1.1205658186399834
2006-01-23,1.1002790342948248,0.9617694433486182,1.1245681295321535
2006-01-24,1.1014105161277177,0.9627584875122036,1.1257245892744143
2006-01-25,1.10236780512196,0.9635953515790135,1.126703010802156
2006-01-26,1.1084605034784645,0.968920896173424,1.1329302078867296
2006-01-27,1.118730357680073,0.9778980042977164,1.1434267731852519
2006-01-30,1.117860068652864,0.9771372724344456,1.1425372721832556
2006-01-31,1.1096789852783908,0.9699858196096398,1.1341755881547362
2006-02-01,1.117425068817697,0.9767567800373556,1.1420926695545288
2006-02-02,1.1044570582105533,0.965421091188803,1.1288383849797297
2006-02-03,1.0989736489801574,0.9606282190882578,1.1232339273199163
2006-02-06,1.1018456124151763,0.9631390642195964,1.1261692904846556
2006-02-07,1.092097661563477,0.9546182434547216,1.1162061497590918
2006-02-08,1.1020198052538264,0.9632911600060688,1.1263473286991748
2006-02-09,1.1001921307800833,0.9616933111450792,1.1244793075879227
2006-02-10,1.10219361228331,0.9634430028616324,1.1265249725876376
2006-02-13,1.1001921307800833,0.961693311145079,1.1244793075879227
2006-02-14,1.1118548525248508,0.9718876914229682,1.1363994885319986
2006-02-15,1.1157711049211456,0.9753110269628384,1.1404021937502251
2006-02-16,1.1241265740388522,0.9826145755741166,1.148942113156292
2006-02-17,1.1210803213128917,0.97995205620782,1.1458286131955195
2006-02-21,1.1182952613926145,0.9775173432800206,1.1429820719750112
2006-02-22,1.12508357367622,0.9834511867100176,1.1499202389394914
2006-02-23,1.1234302849457103,0.982006108117924,1.1482304532057863
2006-02-24,1.126302055476146,0.9845168689389596,1.1511656192074973
2006-02-27,1.1267374411204796,0.9848967711639288,1.1516106161622808
2006-02-28,1.1160323941791208,0.9755394235734556,1.1406692510720033
2006-03-01,1.1259540556080123,0.984212424435106,1.1508099371045157
2006-03-02,1.1258673449978536,0.984136207921264,1.1507213123233127
2006-03-03,1.1206446463116833,0.9795717324313362,1.1453833204961932
2006-03-06,1.1155097192108792,0.9750832205243416,1.1401350378469322
2006-03-07,1.1137695269656276,0.973561672487497,1.138356430168996
2006-03-08,1.1161195870507377,0.975615555776995,1.1407583687607772
2006-03-09,1.108634696317115,0.9690728233392908,1.133108246101249
2006-03-10,1.1191655504198237,0.9782784966948062,1.1438715729770075
2006-03-13,1.1212543212469588,0.9801044049252016,1.14600645424701
2006-03-14,1.1330041394110513,0.9903749174066296,1.1580156542983453
2006-03-15,1.1380514878310724,0.9947869598688732,1.1631744249327762
2006-03-16,1.1404015479161824,0.9968411803995832,1.1655763635245573
2006-03-17,1.1413540142958445,0.99767391326155,1.1665498559765928
2006-03-20,1.1395189129956471,0.996069909748447,1.1646742440887525
2006-03-21,1.1323538580610075,0.989806750275234,1.1573510177300799
2006-03-22,1.1392568521193391,0.9958407543451032,1.1644063981148607
2006-03-23,1.136897629066526,0.9937783557150102,1.1619950942792374
2006-03-24,1.1377713903762332,0.9945421227491862,1.1628881442157426
2006-03-27,1.1361111570807272,0.993090889504979,1.1611912606130201
2006-03-28,1.129120970150779,0.9869802473697532,1.1540467625394655
2006-03-29,1.1361984464046355,0.9931670217085182,1.161280476883308
2006-03-30,1.134188959361205,0.9914103322368224,1.1592266296179203
2006-03-31,1.134451213142096,0.991639656260772,1.15949467275484
2006-04-03,1.133576969570931,0.9908756362956872,1.1586011299107646
2006-04-04,1.140829796090937,0.997215180903348,1.1660140654472957
2006-04-05,1.144761866663056,1.0006523433328978,1.1700329380338395
2006-04-06,1.1435386587008414,0.999583204381536,1.168782727271641
2006-04-07,1.1319169291800086,0.989424571672086,1.1569044434710705
2006-04-10,1.1336644517994228,0.990952274361044,1.1586905433440806
2006-04-11,1.124052595131187,0.9825504154335928,1.1488665011349544
2006-04-12,1.1261502395691505,0.9843832371088278,1.151010451904257
2006-04-13,1.1246644884691694,0.9830851956850312,1.1494919022605963
