Date,gspc_predicted_label,gspc_predicted_bull_flag,gspc_predicted_bear_flag,gspc_smoothed_prob,mid_predicted_label,mid_predicted_bull_flag,mid_predicted_bear_flag,mid_smoothed_prob,rut_predicted_label,rut_predicted_bull_flag,rut_predicted_bear_flag,rut_smoothed_prob
2010-09-16,1,1,0,0.7901901699298726,1,1,0,0.8008313073623197,0,0,1,0.5534925276310276
2010-09-17,1,1,0,0.8232321159995593,1,1,0,0.8304991414202819,0,0,1,0.579767255392899
2010-09-20,1,1,0,0.8504313754463481,1,1,0,0.8558447503265646,1,1,0,0.612309055525288
2010-09-21,1,1,0,0.8736661848709378,1,1,0,0.8778313058294005,1,1,0,0.6439843745304866
2010-09-22,1,1,0,0.8933694426482516,1,1,0,0.8964194101181024,1,1,0,0.672987929588486
2010-09-23,1,1,0,0.909873212706296,1,1,0,0.9072542079567598,1,1,0,0.6791540690685164
2010-09-24,1,1,0,0.9052591977651998,1,1,0,0.9176335057531455,1,1,0,0.6936130454456217
2010-09-27,1,1,0,0.9194984382088093,1,1,0,0.9304573955634478,1,1,0,0.7185906091927299
2010-09-28,1,1,0,0.9318676375579605,1,1,0,0.9400681857088921,1,1,0,0.7413403264563407
2010-09-29,1,1,0,0.9421599086544823,1,1,0,0.9491438391388719,1,1,0,0.7620034130198666
2010-09-30,1,1,0,0.9504736795013022,1,1,0,0.9569069243543233,1,1,0,0.7813133763599784
2010-10-01,1,1,0,0.9553529745090692,1,1,0,0.9631506031032704,1,1,0,0.7985390513513321
2010-10-04,1,1,0,0.9620032782846424,1,1,0,0.9684455850337813,1,1,0,0.814961456974671
2010-10-05,1,1,0,0.9531883040603351,1,1,0,0.9639314356133047,1,1,0,0.8266351854461114
2010-10-06,1,1,0,0.9601358920835319,1,1,0,0.9691301695480167,1,1,0,0.8405379543647606
2010-10-07,1,1,0,0.9658620656166093,1,1,0,0.9725890069181995,1,1,0,0.8533474447983594
2010-10-08,1,1,0,0.9707610168975321,1,1,0,0.9749490445099189,1,1,0,0.8652627622075297
2010-10-11,1,1,0,0.9750050623298996,1,1,0,0.9782374902503368,1,1,0,0.8759841303320677
2010-10-12,1,1,0,0.9786795848895878,1,1,0,0.9804253315111239,1,1,0,0.8859412365437712
2010-10-13,1,1,0,0.9817708907513836,1,1,0,0.9819740460025083,1,1,0,0.8951261617104893
2010-10-14,1,1,0,0.9844067177897255,1,1,0,0.9842697219834753,1,1,0,0.9035762010853352
2010-10-15,1,1,0,0.9865342313081397,1,1,0,0.985820454814522,1,1,0,0.9113765674581233
2010-10-18,1,1,0,0.9883268344913602,1,1,0,0.9863836430754716,1,1,0,0.9180294483386603
2010-10-19,1,1,0,0.9900399685500725,1,1,0,0.9875676779158015,1,1,0,0.9241635242519874
2010-10-20,1,1,0,0.9877689389668041,1,1,0,0.9628408008165141,1,1,0,0.9278599105559272
2010-10-21,1,1,0,0.9877823024039785,1,1,0,0.9652853798586498,1,1,0,0.9330779420129878
2010-10-22,1,1,0,0.9886229691615013,1,1,0,0.9666911072293677,1,1,0,0.927363641416406
2010-10-25,1,1,0,0.9899653121885251,1,1,0,0.9703834870615269,1,1,0,0.9328160740177476
2010-10-26,1,1,0,0.9908244256327507,1,1,0,0.9735670032047112,1,1,0,0.938157281301925
2010-10-27,1,1,0,0.9918435554512174,1,1,0,0.9759962969076529,1,1,0,0.9428201606428421
2010-10-29,1,1,0,0.9869670271873474,1,1,0,0.9966515898704529,1,1,0,0.9567480683326721
2010-11-01,1,1,0,0.9839826192126726,1,1,0,0.9963706372498456,1,1,0,0.9574970156252242
2010-11-02,1,1,0,0.9826909546389817,1,1,0,0.9940123327762789,1,1,0,0.9475410676118072
2010-11-03,1,1,0,0.9852894353434758,1,1,0,0.9945475746061814,1,1,0,0.9503582512665812
2010-11-04,1,1,0,0.9874120977390579,1,1,0,0.9952072482351465,1,1,0,0.9530283180686719
2010-11-05,1,1,0,0.989242149056579,1,1,0,0.9956020103904912,1,1,0,0.9552206944554887
2010-11-08,1,1,0,0.9906744402150123,1,1,0,0.9959925808272962,1,1,0,0.9574255022620747
2010-11-09,1,1,0,0.9919588309746394,1,1,0,0.9964744975227707,1,1,0,0.9593920188744309
2010-11-10,1,1,0,0.9924677949556466,1,1,0,0.9968269080096659,1,1,0,0.9616049819432105
2010-11-11,1,1,0,0.9933091206079881,1,1,0,0.997198821243312,1,1,0,0.9636577750630979
2010-11-12,1,1,0,0.9933145102475899,1,1,0,0.9971893187843794,1,1,0,0.9656179950982129
2010-11-15,1,1,0,0.9926149633117278,1,1,0,0.9960840046105331,1,1,0,0.957415755938007
2010-11-16,1,1,0,0.9882649427217332,1,1,0,0.9892712639314691,1,1,0,0.9379663098221064
2010-11-17,1,1,0,0.9314411665167615,1,1,0,0.8907847227272527,1,1,0,0.8975856810461431
2010-11-18,1,1,0,0.9200576859050883,1,1,0,0.8320211226535045,1,1,0,0.877552200393163
2010-11-19,1,1,0,0.9163166183649646,1,1,0,0.8460191076761169,1,1,0,0.8670624829003212
2010-11-22,1,1,0,0.9255003263252042,1,1,0,0.8673979623484396,1,1,0,0.8711490120645848
2010-11-23,1,1,0,0.9283541881290958,1,1,0,0.8878880062248368,1,1,0,0.8770395469232289
2010-11-24,1,1,0,0.9036727978173235,1,1,0,0.8863878043507001,1,1,0,0.8820647638370696
2010-11-26,1,1,0,0.8950786716436163,1,1,0,0.9041838697268073,1,1,0,0.888471938328546
2010-11-29,1,1,0,0.8766847795228138,1,1,0,0.9169769525098022,1,1,0,0.8939529972078942
2010-11-30,1,1,0,0.8502181160474507,1,1,0,0.9274326043873735,1,1,0,0.8990480830999895
2010-12-01,1,1,0,0.7631635299346682,1,1,0,0.9204523350181741,1,1,0,0.902175462063768
2010-12-02,1,1,0,0.7974292574535368,1,1,0,0.9327993269829193,1,1,0,0.907583261161927
2010-12-03,1,1,0,0.8284849546511658,1,1,0,0.9428652109725006,1,1,0,0.912713379969657
2010-12-06,1,1,0,0.8550861583866821,1,1,0,0.9513761208341919,1,1,0,0.917341397920301
2010-12-07,1,1,0,0.877330745920329,1,1,0,0.958636842050781,1,1,0,0.9217991700660834
2010-12-08,1,1,0,0.8953020745370841,1,1,0,0.9650169078785351,1,1,0,0.9260722486716877
2010-12-09,1,1,0,0.911582046167768,1,1,0,0.9702892114309478,1,1,0,0.930081387854207
2010-12-10,1,1,0,0.9252629016385499,1,1,0,0.9747287229417725,1,1,0,0.9338752730806831
2010-12-13,1,1,0,0.9369958783625597,1,1,0,0.9785260753167265,1,1,0,0.9375200498554495
2010-12-14,1,1,0,0.9468882039897639,1,1,0,0.9817837608089346,1,1,0,0.9409926239605244
2010-12-15,1,1,0,0.9552639233232414,1,1,0,0.9844606228643591,1,1,0,0.9442615794707744
2010-12-16,1,1,0,0.9621077912871303,1,1,0,0.9866346579386669,1,1,0,0.9473339856265777
2010-12-17,1,1,0,0.9680501181658605,1,1,0,0.9885467520061901,1,1,0,0.9502442813210773
2010-12-20,1,1,0,0.9729651585482699,1,1,0,0.9901245439854685,1,1,0,0.9529641339756635
2010-12-21,1,1,0,0.9771619641809325,1,1,0,0.9915436615867705,1,1,0,0.9554962536731482
2010-12-22,1,1,0,0.9806964674477915,1,1,0,0.9926885517295062,1,1,0,0.9578649632489528
2010-12-23,1,1,0,0.9836808330812907,1,1,0,0.9937117703144819,1,1,0,0.9599931241357624
2010-12-27,1,1,0,0.9861585684136741,1,1,0,0.9943831413169053,1,1,0,0.9621442755675071
2010-12-28,1,1,0,0.988226278490433,1,1,0,0.9948627812046689,1,1,0,0.9642151976644628
2010-12-29,1,1,0,0.9899736098463383,1,1,0,0.9955034854658764,1,1,0,0.9661728217087461
2010-12-30,1,1,0,0.9913052273367702,1,1,0,0.9959600784782402,1,1,0,0.968005428351089
2010-12-31,1,1,0,0.9924352691051901,1,1,0,0.9960328025509766,1,1,0,0.9696991258312564
2011-01-03,1,1,0,0.9931862443285997,1,1,0,0.9957615184380522,1,1,0,0.9708599003341221
2011-01-04,1,1,0,0.9939674687253605,1,1,0,0.9961695182460022,1,1,0,0.9724290400249023
2011-01-05,1,1,0,0.9945547994885575,1,1,0,0.9957001873937206,1,1,0,0.9731142314411136
2011-01-06,1,1,0,0.9950165828085735,1,1,0,0.9958757319022533,1,1,0,0.9745140883095634
2011-01-07,1,1,0,0.9954292384105747,1,1,0,0.9953899941314667,1,1,0,0.9755568298888906
2011-01-10,1,1,0,0.9958976443955938,1,1,0,0.9943545687319438,1,1,0,0.9754259441584456
2011-01-11,1,1,0,0.9957572449578186,1,1,0,0.9946175658361214,1,1,0,0.976236366445435
2011-01-12,1,1,0,0.9959672208418106,1,1,0,0.995247943065775,1,1,0,0.9774039062602193
2011-01-13,1,1,0,0.9962794001808626,1,1,0,0.9958473101006786,1,1,0,0.9785960910542982
2011-01-14,1,1,0,0.996491155978678,1,1,0,0.9963217372395909,1,1,0,0.9797408001505168
2011-01-18,1,1,0,0.9967770364515028,1,1,0,0.996806277699992,1,1,0,0.9807361960600375
2011-01-19,1,1,0,0.9971097902982031,1,1,0,0.9971331652952159,1,1,0,0.9817478203635076
2011-01-20,1,1,0,0.9926607195115499,1,1,0,0.9953403403449931,1,1,0,0.9739336267320985
2011-01-21,1,1,0,0.9888350155201201,1,1,0,0.9729475470194776,1,1,0,0.9436554733915901
2011-01-24,1,1,0,0.984228755827679,1,1,0,0.9240457912342799,1,1,0,0.9179907928828029
2011-01-25,1,1,0,0.9861680133211855,1,1,0,0.9320374941849272,1,1,0,0.8878082764793102
2011-01-26,1,1,0,0.9876124662519451,1,1,0,0.9394044789206553,1,1,0,0.8685551781450446
2011-01-27,1,1,0,0.9893319267257898,1,1,0,0.9481229543057936,1,1,0,0.8738844342918367
2011-01-28,1,1,0,0.9905395276774273,1,1,0,0.9561910475635131,1,1,0,0.8791822003708705
2011-01-31,1,1,0,0.9527795029370424,1,1,0,0.8784322106578996,1,1,0,0.843921336914375
2011-02-01,1,1,0,0.9345316319247183,1,1,0,0.8797909423344494,1,1,0,0.8254700312709309
2011-02-02,1,1,0,0.9444482082293882,1,1,0,0.8983189769981017,1,1,0,0.8327045080578132
2011-02-03,1,1,0,0.9519369944493892,1,1,0,0.9118077894727863,1,1,0,0.8394914725381716
2011-02-04,1,1,0,0.9580898760513353,1,1,0,0.9245950006784485,1,1,0,0.8419845999910854
2011-02-07,1,1,0,0.9642783464046404,1,1,0,0.9364764815140147,1,1,0,0.8479207675902449
2011-02-08,1,1,0,0.9696777453641956,1,1,0,0.946457628161577,1,1,0,0.8559571223167151
2011-02-09,1,1,0,0.974155073464555,1,1,0,0.9547582193994076,1,1,0,0.8639660228825845
2011-02-10,1,1,0,0.9777650852853398,1,1,0,0.9617039979236159,1,1,0,0.8710190157926971
2011-02-11,1,1,0,0.9808505945423818,1,1,0,0.9674645157439276,1,1,0,0.8780308723001536
2011-02-14,1,1,0,0.9835615389787793,1,1,0,0.9724182364564081,1,1,0,0.8847484769242353
2011-02-15,1,1,0,0.9858248606228504,1,1,0,0.9765120042856182,1,1,0,0.8911149142853054
2011-02-16,1,1,0,0.987466046268048,1,1,0,0.9798776241456065,1,1,0,0.8971066351451086
2011-02-17,1,1,0,0.988830190911919,1,1,0,0.9827944013653597,1,1,0,0.9028007020197037
2011-02-18,1,1,0,0.990231485965143,1,1,0,0.9852150837267203,1,1,0,0.9081543773900295
2011-02-22,1,1,0,0.9912284900475937,1,1,0,0.9873778834193241,1,1,0,0.9132333867838895
2011-02-23,1,1,0,0.9252541794174876,1,1,0,0.9681703627835512,1,1,0,0.8779113264432211
2011-02-24,1,1,0,0.8609078525682443,1,1,0,0.9013590092850582,1,1,0,0.8367415448613883
2011-02-25,1,1,0,0.8078527107718408,1,1,0,0.8186358758477392,1,1,0,0.8003381845840053
2011-02-28,1,1,0,0.8065814307491286,1,1,0,0.8330223464504598,1,1,0,0.7893682091483705
2011-03-01,1,1,0,0.8268303242932824,1,1,0,0.8546570274256555,1,1,0,0.7867914890072492
2011-03-02,1,1,0,0.8080308049548476,1,1,0,0.8114003424500151,1,1,0,0.7677222828571763
2011-03-03,1,1,0,0.7813469030694741,1,1,0,0.8278414685835286,1,1,0,0.7643777355330292
2011-03-04,1,1,0,0.8026989251437618,1,1,0,0.8525179382800503,1,1,0,0.7750695584588068
2011-03-07,1,1,0,0.8050208170414832,1,1,0,0.8579129038606852,1,1,0,0.7790893985858791
2011-03-08,1,1,0,0.7481781621904484,1,1,0,0.7985933977408691,1,1,0,0.7520359641956952
2011-03-09,1,1,0,0.7530356511719574,1,1,0,0.806369781161263,1,1,0,0.7511042576288637
2011-03-10,1,1,0,0.7600436696180937,1,1,0,0.8158773806292186,1,1,0,0.7443543069066535
2011-03-11,1,1,0,0.6822117393938554,1,1,0,0.7291360372069438,1,1,0,0.7113962160663508
2011-03-14,1,1,0,0.6108094985144242,1,1,0,0.6557512260795542,1,1,0,0.6772576046006851
2011-03-15,0,0,1,0.5502234054796776,1,1,0,0.6127663906247746,1,1,0,0.6476338487294206
2011-03-16,0,0,1,0.472023580977024,0,0,1,0.5423190279717813,1,1,0,0.6119640284963548
2011-03-17,0,0,1,0.3979081950357152,0,0,1,0.4652997953931752,0,0,1,0.5777380249168311
2011-03-18,0,0,1,0.3363644502589574,0,0,1,0.4154919278701035,0,0,1,0.5456968353517216
2011-03-21,0,0,1,0.2989232208304687,0,0,1,0.41870330167219527,0,0,1,0.5233904698345377
2011-03-22,0,0,1,0.31730455083900017,0,0,1,0.5083493621717655,0,0,1,0.5357959170634375
2011-03-23,0,0,1,0.3464188897985327,0,0,1,0.5655668526878519,0,0,1,0.5419751534653376
2011-03-24,0,0,1,0.4161161875362452,1,1,0,0.6057678644432765,0,0,1,0.5576823113956998
2011-03-25,0,0,1,0.5029650460837378,1,1,0,0.6617621284921122,0,0,1,0.578944611813788
2011-03-28,0,0,1,0.5757797014101265,1,1,0,0.7145850508092706,0,0,1,0.598602631427057
2011-03-29,1,1,0,0.6348699909675795,1,1,0,0.7570990946992973,1,1,0,0.6131882453973896
2011-03-30,1,1,0,0.6919573901805928,1,1,0,0.7952642782535799,1,1,0,0.6335073839852831
2011-03-31,1,1,0,0.7391089840119275,1,1,0,0.8276386521114907,1,1,0,0.6535949821640592
2011-04-01,1,1,0,0.7796094140826448,1,1,0,0.8547924257200791,1,1,0,0.6726333543741254
2011-04-04,1,1,0,0.8139110345111277,1,1,0,0.8776823243851765,1,1,0,0.6907081185038544
2011-04-05,1,1,0,0.8426517665756207,1,1,0,0.8970296389183241,1,1,0,0.7078033528903198
2011-04-06,1,1,0,0.8673933527894465,1,1,0,0.9133198646579338,1,1,0,0.7240207621855336
2011-04-07,1,1,0,0.8881633472375957,1,1,0,0.9269182176208869,1,1,0,0.7394173661058729
2011-04-08,1,1,0,0.9046213867441876,1,1,0,0.9374261628355021,1,1,0,0.7537990567404108
2011-04-11,1,1,0,0.9148688040013276,1,1,0,0.9451423055239746,1,1,0,0.7585375446469028
2011-04-12,1,1,0,0.9116979964297192,1,1,0,0.9481072195014585,1,1,0,0.757264744621675
2011-04-13,1,1,0,0.895024054775009,1,1,0,0.9339216668444483,1,1,0,0.7529909669228073
2011-04-14,1,1,0,0.8787165229126235,1,1,0,0.9278449162712589,1,1,0,0.755617830384238
2011-04-15,1,1,0,0.8475738561068398,1,1,0,0.9183771508018492,1,1,0,0.745790322787606
2011-04-18,1,1,0,0.8609125842922578,1,1,0,0.9278445805311512,1,1,0,0.7530455898646538
2011-04-19,1,1,0,0.7734222171676519,1,1,0,0.8796837200312736,1,1,0,0.7344674921732838
2011-04-20,1,1,0,0.7812338152901483,1,1,0,0.8685588575045688,1,1,0,0.7319967734711182
2011-04-21,1,1,0,0.814498787027286,1,1,0,0.8885645925035189,1,1,0,0.7401140318104182
2011-04-25,1,1,0,0.8437077306177887,1,1,0,0.9056753989704349,1,1,0,0.7499691735836309
2011-04-26,1,1,0,0.8676252725645512,1,1,0,0.919826333675151,1,1,0,0.7567612282751474
2011-04-27,1,1,0,0.8879061085647675,1,1,0,0.9323718071986421,1,1,0,0.770105536327788
2011-04-29,1,1,0,0.9992058873176575,1,1,0,0.9986762404441833,1,1,0,0.9984999895095825
2011-05-02,1,1,0,0.9992632803258231,1,1,0,0.9987378630097914,1,1,0,0.9984914454814547
2011-05-03,1,1,0,0.9992688006105309,1,1,0,0.9987493107423535,1,1,0,0.9975539988133414
2011-05-04,1,1,0,0.9991488792864781,1,1,0,0.9916162861936137,1,1,0,0.9808634040897253
2011-05-05,1,1,0,0.9951102345462096,1,1,0,0.9723339744752929,1,1,0,0.9495506995067883
2011-05-06,1,1,0,0.9544635488343509,1,1,0,0.9622162081607538,1,1,0,0.9043432675361391
2011-05-09,1,1,0,0.9388393443599571,1,1,0,0.9480819739733489,1,1,0,0.8618886145475647
2011-05-10,1,1,0,0.930304861135759,1,1,0,0.9362972504098478,1,1,0,0.8529246629790518
2011-05-11,1,1,0,0.9409803342864191,1,1,0,0.9460022050497823,1,1,0,0.8600472100322479
2011-05-12,1,1,0,0.9390985670049599,1,1,0,0.938421194364625,1,1,0,0.8542300355355691
2011-05-13,1,1,0,0.9468227867636759,1,1,0,0.9460961808143725,1,1,0,0.8512997389173236
2011-05-16,1,1,0,0.946038968144284,1,1,0,0.9303761962157693,1,1,0,0.8375445675276623
2011-05-17,1,1,0,0.8838344769505913,1,1,0,0.841661993165783,1,1,0,0.79102191967242
2011-05-18,1,1,0,0.8406793831660238,1,1,0,0.7274359730058798,1,1,0,0.7469942381534949
2011-05-19,1,1,0,0.8576992494087394,1,1,0,0.7188434805889756,1,1,0,0.7271172084412297
2011-05-20,1,1,0,0.8726617871014659,1,1,0,0.7226918340502355,1,1,0,0.7058564500261868
2011-05-23,1,1,0,0.8669769271648933,1,1,0,0.7060731631480573,1,1,0,0.7031390639409555
2011-05-24,1,1,0,0.7534706300670266,1,1,0,0.6008611024409137,1,1,0,0.66375511004391
2011-05-25,1,1,0,0.653066557518609,0,0,1,0.5150994662284349,1,1,0,0.6265676177861949
2011-05-26,1,1,0,0.6092358889486104,0,0,1,0.4723913415635392,0,0,1,0.5989291076898993
2011-05-27,0,0,1,0.5652504346411694,0,0,1,0.4694634866226522,0,0,1,0.597549661942754
2011-05-31,1,1,0,0.6236286676094147,0,0,1,0.5144086955752966,1,1,0,0.6015506699082878
2011-06-01,1,1,0,0.681730971986537,0,0,1,0.5874465067208557,1,1,0,0.6233129601405343
2011-06-02,0,0,1,0.5907878704895317,0,0,1,0.4973330969447391,0,0,1,0.589090977748758
2011-06-03,0,0,1,0.502965648308853,0,0,1,0.42332030735642207,0,0,1,0.5585049125899355
2011-06-06,0,0,1,0.4237316216462576,0,0,1,0.35657948530242833,0,0,1,0.5271901452504854
2011-06-07,0,0,1,0.35716105656328245,0,0,1,0.30011586017653313,0,0,1,0.4976480205902181
2011-06-08,0,0,1,0.3011769086124057,0,0,1,0.252803321692943,0,0,1,0.4697539748932457
2011-06-09,0,0,1,0.2546646966917494,0,0,1,0.21286853504813588,0,0,1,0.44346708415262576
2011-06-10,0,0,1,0.21829335420976967,0,0,1,0.17951524456905227,0,0,1,0.4186899712094823
2011-06-13,0,0,1,0.1845781479622952,0,0,1,0.15128884338773904,0,0,1,0.3953066335741708
2011-06-14,0,0,1,0.15664704926517198,0,0,1,0.12744446164236556,0,0,1,0.37317706548517116
2011-06-15,0,0,1,0.14258001531752898,0,0,1,0.10789512193932048,0,0,1,0.3533243014287212
2011-06-16,0,0,1,0.12071086226372875,0,0,1,0.0909223866585343,0,0,1,0.33360401084575547
2011-06-17,0,0,1,0.10561818923121916,0,0,1,0.07696207722378592,0,0,1,0.31502401620237713
2011-06-20,0,0,1,0.09776312473986536,0,0,1,0.06565684237382498,0,0,1,0.2976161560757917
2011-06-21,0,0,1,0.08745152476199115,0,0,1,0.05566116038883527,0,0,1,0.28248393957884543
2011-06-22,0,0,1,0.10959782067519949,0,0,1,0.11357511242230742,0,0,1,0.28978567113246334
2011-06-23,0,0,1,0.1038585939650626,0,0,1,0.13883385219405525,0,0,1,0.27711230551822064
2011-06-24,0,0,1,0.0999318451972233,0,0,1,0.16564122324676467,0,0,1,0.27488364142526006
2011-06-27,0,0,1,0.08629715379368791,0,0,1,0.1522833246323288,0,0,1,0.26183254382145454
2011-06-28,0,0,1,0.08987966491466165,0,0,1,0.18726973796113058,0,0,1,0.2839460035804893
2011-06-29,0,0,1,0.2124175159525748,0,0,1,0.31134686064190875,0,0,1,0.321218230904985
2011-06-30,0,0,1,0.32047862559301604,0,0,1,0.4113455235450989,0,0,1,0.35243511344324
2011-07-01,0,0,1,0.4272501604512807,0,0,1,0.5014944275268665,0,0,1,0.3867609705043936
2011-07-05,0,0,1,0.5179391435572984,0,0,1,0.5781171913093432,0,0,1,0.42068164419892484
2011-07-06,0,0,1,0.5938488707848146,1,1,0,0.6430120498909975,0,0,1,0.4527272199573636
2011-07-07,1,1,0,0.6579967213882933,1,1,0,0.6978798790075236,0,0,1,0.4831539280417763
2011-07-08,1,1,0,0.7119827819435721,1,1,0,0.7445041828808071,0,0,1,0.5118303298955449
2011-07-11,1,1,0,0.7573168199748016,1,1,0,0.7846136215017109,0,0,1,0.5390057153221772
2011-07-12,1,1,0,0.7745696127726224,1,1,0,0.7635690582084214,0,0,1,0.5586778104799264
2011-07-13,1,1,0,0.7887287419498622,1,1,0,0.6706225274951535,0,0,1,0.544044184201783
2011-07-14,1,1,0,0.800776262026932,1,1,0,0.6807773630151734,0,0,1,0.559664441352041
2011-07-15,1,1,0,0.7867306479482985,0,0,1,0.5910367576885891,0,0,1,0.5559811933891292
2011-07-18,1,1,0,0.7972886284188418,0,0,1,0.5305966677794606,0,0,1,0.5566132689032849
2011-07-19,1,1,0,0.7367945245419734,0,0,1,0.44682037273694747,0,0,1,0.5285397634717266
2011-07-20,1,1,0,0.7511511798808339,0,0,1,0.4474430716395759,0,0,1,0.5514422691365607
2011-07-21,1,1,0,0.7653734310018621,0,0,1,0.4829641083308219,0,0,1,0.5656259878967367
2011-07-22,1,1,0,0.8017841701608356,0,0,1,0.5542950429945479,0,0,1,0.5887766162939897
2011-07-25,1,1,0,0.8309626711183321,1,1,0,0.6155528930673277,1,1,0,0.6105172656360011
2011-07-26,1,1,0,0.8291299145334756,0,0,1,0.5897529734572146,1,1,0,0.6247510476624148
2011-07-27,1,1,0,0.8054219395179076,0,0,1,0.560903389529783,1,1,0,0.6211028972798408
2011-07-28,1,1,0,0.6802740959473159,0,0,1,0.47174613779008095,0,0,1,0.5863658477774346
2011-07-29,0,0,1,0.5782786322674509,0,0,1,0.3967844791947756,0,0,1,0.553620512692125
2011-08-01,0,0,1,0.4902630270072242,0,0,1,0.33426575637003253,0,0,1,0.5226281506007419
2011-08-02,0,0,1,0.4135195422554453,0,0,1,0.2820498547690572,0,0,1,0.49338103607774586
2011-08-03,0,0,1,0.3479578778742139,0,0,1,0.2377652084490611,0,0,1,0.46573593074746905
2011-08-04,0,0,1,0.29303143691894873,0,0,1,0.20065699654585062,0,0,1,0.43965922225984255
2011-08-05,0,0,1,0.24672744807652403,0,0,1,0.1693246775818567,0,0,1,0.41503252072504965
2011-08-08,0,0,1,0.20776457667584833,0,0,1,0.14298733090387575,0,0,1,0.39178148963683573
2011-08-09,0,0,1,0.17530514425045376,0,0,1,0.12077799441745207,0,0,1,0.3698378189258149
2011-08-10,0,0,1,0.14829415320858064,0,0,1,0.10222747382883422,0,0,1,0.34913681398871727
2011-08-11,0,0,1,0.1252677116758472,0,0,1,0.08679543055663665,0,0,1,0.3295934713856563
2011-08-12,0,0,1,0.10626834661094789,0,0,1,0.07376183586076415,0,0,1,0.31115004191357887
2011-08-15,0,0,1,0.0903704222523078,0,0,1,0.06296264998479048,0,0,1,0.29374817082730886
2011-08-16,0,0,1,0.07721515115715466,0,0,1,0.05378590562054893,0,0,1,0.2780143243303687
2011-08-17,0,0,1,0.06631005282047274,0,0,1,0.04638775220722636,0,0,1,0.2625238513057743
2011-08-18,0,0,1,0.056769117329228354,0,0,1,0.040010964863868036,0,0,1,0.24798846270643582
2011-08-19,0,0,1,0.04824269050779382,0,0,1,0.0346428852992818,0,0,1,0.23413089839585788
2011-08-22,0,0,1,0.04101715548617675,0,0,1,0.030052426561578034,0,0,1,0.22104208646096074
2011-08-23,0,0,1,0.034792042384889636,0,0,1,0.02608306338890041,0,0,1,0.20869529780582668
2011-08-24,0,0,1,0.029915576317039436,0,0,1,0.022482608376530197,0,0,1,0.19710541696866068
2011-08-25,0,0,1,0.026267185837961803,0,0,1,0.01992927520621549,0,0,1,0.18659611334978196
2011-08-26,0,0,1,0.024397098508397365,0,0,1,0.017260869092398736,0,0,1,0.17629383735840767
2011-08-29,0,0,1,0.022402744958641158,0,0,1,0.017103829722669783,0,0,1,0.1677351805051228
2011-08-30,0,0,1,0.10457339498247727,0,0,1,0.0447957082148856,0,0,1,0.16190906792724633
2011-08-31,0,0,1,0.1732654151598151,0,0,1,0.07330752694037726,0,0,1,0.15687559443713717
2011-09-01,0,0,1,0.23962155450919342,0,0,1,0.10523095372377447,0,0,1,0.15436037637965672
2011-09-02,0,0,1,0.253638349806338,0,0,1,0.11928242605992392,0,0,1,0.14966308406381504
2011-09-06,0,0,1,0.2152730035650352,0,0,1,0.10297168281733173,0,0,1,0.14154874041038376
2011-09-07,0,0,1,0.18324540197044803,0,0,1,0.08738372435489976,0,0,1,0.1338021704429637
2011-09-08,0,0,1,0.1757920071874115,0,0,1,0.13210432769325384,0,0,1,0.13586418359939173
2011-09-09,0,0,1,0.1997338156205382,0,0,1,0.12225510886539181,0,0,1,0.12848091156384195
2011-09-12,0,0,1,0.16827674015506608,0,0,1,0.10338379080509687,0,0,1,0.12142446261192967
2011-09-13,0,0,1,0.142072221643035,0,0,1,0.08823166782095244,0,0,1,0.11534596858753877
2011-09-14,0,0,1,0.12927910212427032,0,0,1,0.07958631253846497,0,0,1,0.10991269699360534
2011-09-15,0,0,1,0.12376587237991195,0,0,1,0.13014308742612313,0,0,1,0.11626962015591603
2011-09-16,0,0,1,0.18849188264303696,0,0,1,0.13868450382167555,0,0,1,0.11533740728511767
2011-09-19,0,0,1,0.2637057704483371,0,0,1,0.1557150764555611,0,0,1,0.1158964829726212
2011-09-20,0,0,1,0.3143217030449083,0,0,1,0.1383537990295291,0,0,1,0.11786767597473652
2011-09-21,0,0,1,0.3781554252805011,0,0,1,0.1233064210982454,0,0,1,0.11187475921182513
2011-09-22,0,0,1,0.3188106313338085,0,0,1,0.10420698578034461,0,0,1,0.10570010171844181
2011-09-23,0,0,1,0.26875698453201163,0,0,1,0.0881656436305558,0,0,1,0.09987200112082976
2011-09-26,0,0,1,0.22738007330525736,0,0,1,0.07473839024229408,0,0,1,0.09432633285554684
2011-09-27,0,0,1,0.19482637543636933,0,0,1,0.06334983344641258,0,0,1,0.08918229247335721
2011-09-28,0,0,1,0.19129953446573247,0,0,1,0.05639819635513454,0,0,1,0.08479376846795758
2011-09-29,0,0,1,0.16182686442592048,0,0,1,0.048386166655206155,0,0,1,0.08019877152869644
2011-09-30,0,0,1,0.14979584077815736,0,0,1,0.04121675453128591,0,0,1,0.07687031111710714
2011-10-03,0,0,1,0.1281223865360465,0,0,1,0.035342234984102536,0,0,1,0.0726574500605877
2011-10-04,0,0,1,0.10862831345844574,0,0,1,0.030242678534411836,0,0,1,0.06863283841628333
2011-10-05,0,0,1,0.09258144691665857,0,0,1,0.02590945488022413,0,0,1,0.06494393546193658
2011-10-06,0,0,1,0.08120696291677515,0,0,1,0.023617733497335418,0,0,1,0.06299506103910303
2011-10-07,0,0,1,0.11853584904748535,0,0,1,0.03991144619618868,0,0,1,0.07086157016369482
