Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,rebalance_date,predicted_label,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger,mapped_spy_next_ret,mapped_spy_next_rf_daily,mapped_spy_return_date,equity_predicted_strategy,equity_full_upper_bound_oracle
2001-04-25,1.0,0.0,0.004465565517309811,0.004465565517309811,0.004316408520196324,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.004465565517309811,0.0001491569971134865,2001-04-26,1.267316544245461,1.267316544245461
2001-04-26,1.0,0.0,0.016650255601850183,0.016650255601850183,0.016500334188829457,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.016650255601850183,0.00014992141302072604,2001-04-27,1.2884176886356014,1.2884176886356014
2001-04-27,1.0,0.0,0.00699635883647054,0.00699635883647054,0.006842617542044627,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.00699635883647054,0.0001537412944259131,2001-04-30,1.297431921116552,1.297431921116552
2001-04-30,1.0,0.0,0.0030788465188953396,0.0030788465188953396,0.002926250804439867,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.0030788465188953396,0.00015259571445547238,2001-05-01,1.3014265148703854,1.3014265148703854
2001-05-01,1.0,0.0,-0.0018099778021590796,-0.0018099778021590796,-0.0019614276071989734,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.0018099778021590796,0.0001514498050398938,2001-05-02,1.2990709617673288,1.2990709617673288
2001-05-02,1.0,0.0,-0.012695181072690631,-0.012695181072690631,-0.012844720296088297,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.012695181072690631,0.00014953922339766557,2001-05-03,1.2825790206814183,1.2825790206814183
2001-05-03,1.0,0.0,0.01701153588764659,0.01701153588764659,0.016865820578015,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.01701153588764659,0.00014571530963158885,2001-05-04,1.304397659720483,1.304397659720483
2001-05-04,1.0,0.0,-0.008638097649451781,-0.008638097649451781,-0.00878381295908337,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.008638097649451781,0.00014571530963158885,2001-05-07,1.2931301453621011,1.2931301453621011
2001-05-07,1.0,0.0,-0.0004755730707721728,-0.0004755730707721728,-0.0006197577867994575,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.0004755730707721728,0.00014418471602728467,2001-05-08,1.2925151674879631,1.2925151674879631
2001-05-08,1.0,0.0,-0.004199933754748364,-0.004199933754748364,-0.004344883841069902,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.004199933754748364,0.00014495008632153805,2001-05-09,1.2870866894075061,1.2870866894075061
2001-05-09,0.0,0.0005,0.00014571530963158885,-0.00035428469036841116,-0.0005,2000-11-27,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0029437205651789977,0.00014571530963158885,2001-05-10,1.2866306942982721,1.2866306942982721
2001-05-10,0.0,0.0,0.0001472453155255682,0.0001472453155255682,0.0,2000-11-27,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.00690343109579894,0.0001472453155255682,2001-05-11,1.286820144640819,1.286820144640819
2001-05-11,0.0,0.0,0.0001445674195510449,0.0001445674195510449,0.0,2000-11-27,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0019980638997365574,0.0001445674195510449,2001-05-14,1.287006176908556,1.287006176908556
2001-05-14,0.0,0.0,0.00014150476167995585,0.00014150476167995585,0.0,2000-11-27,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0046246245270358255,0.00014150476167995585,2001-05-15,1.2871882944108999,1.2871882944108999
2001-05-15,1.0,0.0005,0.02357581532845665,0.02307581532845665,0.0229366091059921,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.02357581532845665,0.0001392062224645496,2001-05-16,1.316891213785677,1.316891213785677
2001-05-16,1.0,0.0,0.0015508439807270236,0.0015508439807270236,0.001411637758262474,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.0015508439807270236,0.0001392062224645496,2001-05-17,1.3189335065978487,1.3189335065978487
2001-05-17,1.0,0.0,0.004567743226364218,0.004567743226364218,0.004427004497107978,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.004567743226364218,0.0001407387292562401,2001-05-18,1.3249580561886358,1.3249580561886358
2001-05-18,1.0,0.0,0.014722258508011787,0.014722258508011787,0.014579987861147226,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.014722258508011787,0.0001422706468645618,2001-05-21,1.3444644312041176,1.3444644312041176
2001-05-21,1.0,0.0,-0.0012907955299035212,-0.0012907955299035212,-0.0014326832525770605,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.0012907955299035212,0.00014188772267353933,2001-05-22,1.342729002526205,1.342729002526205
2001-05-22,1.0,0.0,-0.01696101258862326,-0.01696101258862326,-0.017102900311296798,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,-0.01696101258862326,0.00014188772267353933,2001-05-23,1.3199549590112485,1.3199549590112485
2001-05-23,1.0,0.0,0.002939625107848176,0.002939625107848176,0.0027954403918208914,2000-11-27,1,1.0,1.0,0,,0.5,bull,1,0,0,0.002939625107848176,0.00014418471602728467,2001-05-24,1.3238351317499866,1.3238351317499866
2001-05-24,0.0,0.0005,0.00014265353426012872,-0.0003573464657398713,-0.0005,2000-11-27,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.011802812807085616,0.00014265353426012872,2001-05-25,1.3233620639444335,1.3233620639444335
2001-05-29,0.0,0.0,0.00014341919869242936,0.00014341919869242936,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.014007082766964718,0.00014341919869242936,2001-05-30,1.3235518594712243,1.3235518594712243
2001-05-30,0.0,0.0,0.00014150476167995585,0.00014150476167995585,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0051879047924052735,0.00014150476167995585,2001-05-31,1.3237391483616698,1.3237391483616698
2001-05-31,0.0,0.0,0.0001430363848669014,0.0001430363848669014,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.006192879402007412,0.0001430363848669014,2001-06-01,1.3239284912239582,1.3239284912239582
2001-06-01,0.0,0.0,0.00014341919869242936,0.00014341919869242936,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.004813383274840932,0.00014341919869242936,2001-06-04,1.3241183679872957,1.3241183679872957
2001-06-04,1.0,0.0005,0.011465381817018061,0.01096538181701806,0.010823877055338105,2001-05-29,1,1.0,1.0,0,,0.5,bull,1,0,0,0.011465381817018061,0.00014150476167995585,2001-06-05,1.3386378314632033,1.3386378314632033
2001-06-05,0.0,0.0005,0.0001411217638764839,-0.0003588782361235161,-0.0005,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.00830753958025121,0.0001411217638764839,2001-06-06,1.3381574234794396,1.3381574234794396
2001-06-06,0.0,0.0,0.00014150476167995585,0.00014150476167995585,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0036018087115277098,0.00014150476167995585,2001-06-07,1.3383467791267394,1.3383467791267394
2001-06-07,0.0,0.0,0.00014188772267353933,0.00014188772267353933,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.009283839221366663,0.00014188772267353933,2001-06-08,1.338536674103377,1.338536674103377
2001-06-08,0.0,0.0,0.00014035565781189696,0.00014035565781189696,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.007086569512018692,0.00014035565781189696,2001-06-11,1.3387245452987762,1.3387245452987762
2001-06-11,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0017442473863853447,0.00013882300365342104,2001-06-12,1.338910391061219,1.338910391061219
2001-06-12,0.0,0.0,0.00013843974798288805,0.00013843974798288805,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.008579846415893155,0.00013843974798288805,2001-06-13,1.339095749478329,1.339095749478329
2001-06-13,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.022435922369165473,0.00013882300365342104,2001-06-14,1.3392816467724513,1.3392816467724513
2001-06-14,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0016110941204545703,0.00013728975974358626,2001-06-15,1.3394655164279656,1.3394655164279656
2001-06-15,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.004842084448400952,0.00013728975974358626,2001-06-18,1.3396494113269009,1.3396494113269009
2001-06-18,0.0,0.0,0.00013690635656438133,0.00013690635656438133,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.00437056406425107,0.00013690635656438133,2001-06-19,1.3398328178468792,1.3398328178468792
2001-06-19,0.0,0.0,0.00013613943951340524,0.00013613943951340524,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.00525565169502018,0.00013613943951340524,2001-06-20,1.3400152219357426,1.3400152219357426
2001-06-20,0.0,0.0,0.00013690635656438133,0.00013690635656438133,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.011353385080765,0.00013690635656438133,2001-06-21,1.3401986785375186,1.3401986785375186
2001-06-21,0.0,0.0,0.00013460516244401255,0.00013460516244401255,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.007834533297683466,0.00013460516244401255,2001-06-22,1.3403790761983505,1.3403790761983505
2001-06-22,0.0,0.0,0.00013498878710005435,0.00013498878710005435,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.009197709007532362,0.00013498878710005435,2001-06-25,1.3405600123441008,1.3405600123441008
2001-06-25,0.0,0.0,0.00013498878710005435,0.00013498878710005435,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.001396951117609957,0.00013498878710005435,2001-06-26,1.340740972914202,1.340740972914202
2001-06-26,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0005759041582207303,0.00013728975974358626,2001-06-27,1.3409250429202517,1.3409250429202517
2001-06-27,0.0,0.0,0.00014188772267353933,0.00014188772267353933,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.005515415912142219,0.00014188772267353933,2001-06-28,1.3411153037208676,1.3411153037208676
2001-06-28,0.0,0.0,0.0001422706468645618,0.0001422706468645618,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0036835520842934955,0.0001422706468645618,2001-06-29,1.341306105062648,1.341306105062648
2001-06-29,0.0,0.0,0.0001430363848669014,0.0001430363848669014,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.012480082511653112,0.0001430363848669014,2001-07-02,1.3414979606389161,1.3414979606389161
2001-07-02,0.0,0.0,0.00014265353426012872,0.00014265353426012872,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.00024157601147312135,0.00014265353426012872,2001-07-03,1.341689330064204,1.341689330064204
2001-07-03,0.0,0.0,0.0001422706468645618,0.0001422706468645618,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.01950054008992763,0.0001422706468645618,2001-07-05,1.3418802130730836,1.3418802130730836
2001-07-05,0.0,0.0,0.00014150476167995585,0.00014150476167995585,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.02161424060352579,0.00014150476167995585,2001-07-06,1.3420700955128375,1.3420700955128375
2001-07-06,0.0,0.0,0.0001422706468645618,0.0001422706468645618,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0054601387683204106,0.0001422706468645618,2001-07-09,1.3422610326934636,1.3422610326934636
2001-07-09,0.0,0.0,0.00014150476167995585,0.00014150476167995585,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.012029885853723665,0.00014150476167995585,2001-07-10,1.3424509690210071,1.3424509690210071
2001-07-10,0.0,0.0,0.00013958940442315715,0.00013958940442315715,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0010143687244967836,0.00013958940442315715,2001-07-11,1.34263836095224,1.34263836095224
2001-07-11,0.0,0.0,0.00014035565781189696,0.00014035565781189696,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.023737233667388224,0.00014035565781189696,2001-07-12,1.3428268078425951,1.3428268078425951
2001-07-12,0.0,0.0,0.0001411217638764839,0.0001411217638764839,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.008664123925354872,0.0001411217638764839,2001-07-13,1.3430163099302985,1.3430163099302985
2001-07-13,0.0,0.0,0.00014188772267353933,0.00014188772267353933,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.012516439216963882,0.00014188772267353933,2001-07-16,1.343206867456028,1.343206867456028
2001-07-16,0.0,0.0,0.0001407387292562401,0.0001407387292562401,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.009361460454762938,0.0001407387292562401,2001-07-17,1.343395908683682,1.343395908683682
2001-07-17,0.0,0.0,0.00013805645544584522,0.00013805645544584522,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0068125891546719775,0.00013805645544584522,2001-07-18,1.3435813731610953,1.3435813731610953
2001-07-18,0.0,0.0,0.00013843974798288805,0.00013843974798288805,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.008759878604376992,0.00013843974798288805,2001-07-19,1.3437673782277901,1.3437673782277901
2001-07-19,0.0,0.0,0.0001376731260351871,0.0001376731260351871,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0059803565929953395,0.0001376731260351871,2001-07-20,1.343952378883415,1.343952378883415
2001-07-20,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.019696382889614394,0.00013882300365342104,2001-07-23,1.3441389503894186,1.3441389503894186
2001-07-23,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.009668370617557986,0.00013882300365342104,2001-07-24,1.3443255477958391,1.3443255477958391
2001-07-24,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.011036053882524932,0.00013882300365342104,2001-07-25,1.3445121711062722,1.3445121711062722
2001-07-25,0.0,0.0,0.00013882300365342104,0.00013882300365342104,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.010494619926772586,0.00013882300365342104,2001-07-26,1.3446988203243138,1.3446988203243138
2001-07-26,0.0,0.0,0.00013843974798288805,0.00013843974798288805,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0038222641699054982,0.00013843974798288805,2001-07-27,1.3448849800901124,1.3448849800901124
2001-07-27,0.0,0.0,0.0001392062224645496,0.0001392062224645496,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0003321074278987979,0.0001392062224645496,2001-07-30,1.34507219644784,1.34507219644784
2001-07-30,0.0,0.0,0.00013805645544584522,0.00013805645544584522,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.004136860764521133,0.00013805645544584522,2001-07-31,1.3452578923476004,1.3452578923476004
2001-07-31,0.0,0.0,0.0001376731260351871,0.0001376731260351871,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.006262654675367685,0.0001376731260351871,2001-08-01,1.3454430982069634,1.3454430982069634
2001-08-01,0.0,0.0,0.0001376731260351871,0.0001376731260351871,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.004094764493783876,0.0001376731260351871,2001-08-02,1.345628329564196,1.345628329564196
2001-08-02,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.00546477969857051,0.00013728975974358626,2001-08-03,1.345813070554266,1.345813070554266
2001-08-03,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.013449056688101813,0.00013728975974358626,2001-08-06,1.3459978369073822,1.3459978369073822
2001-08-06,0.0,0.0,0.00013728975974358626,0.00013728975974358626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.003907205459914298,0.00013728975974358626,2001-08-07,1.3461826286270266,1.3461826286270266
2001-08-07,0.0,0.0,0.00013613943951340524,0.00013613943951340524,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.018547756450031705,0.00013613943951340524,2001-08-08,1.3463658971755705,1.3463658971755705
2001-08-08,0.0,0.0,0.00013460516244401255,0.00013460516244401255,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0029528873056801075,0.00013460516244401255,2001-08-09,1.346547124975869,1.346547124975869
2001-08-09,0.0,0.0,0.00013383780231146503,0.00013383780231146503,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.003448883584168616,0.00013383780231146503,2001-08-10,1.3467273438837846,1.3467273438837846
2001-08-10,0.0,0.0,0.00013460516244401255,0.00013460516244401255,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0002513775671020291,0.00013460516244401255,2001-08-13,1.3469086203366758,1.3469086203366758
2001-08-13,0.0,0.0,0.00013383780231146503,0.00013383780231146503,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.00041899087405217195,0.00013383780231146503,2001-08-14,1.347088887626336,1.347088887626336
2001-08-14,0.0,0.0,0.00013383780231146503,0.00013383780231146503,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.008636353069064406,0.00013383780231146503,2001-08-15,1.3472691790425741,1.3472691790425741
2001-08-15,0.0,0.0,0.00013230263856556235,0.00013230263856556235,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.003467654313699997,0.00013230263856556235,2001-08-16,1.3474474263098195,1.3474474263098195
2001-08-16,0.0,0.0,0.00013115087748549747,0.00013115087748549747,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.01601317720191764,0.00013115087748549747,2001-08-17,1.3476241452221456,1.3476241452221456
2001-08-17,0.0,0.0,0.00013345406682074845,0.00013345406682074845,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.009250672494663714,0.00013345406682074845,2001-08-20,1.3478039911448714,1.3478039911448714
2001-08-20,0.0,0.0,0.00013230263856556235,0.00013230263856556235,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.01705869369674573,0.00013230263856556235,2001-08-21,1.347982309169169,1.347982309169169
2001-08-21,0.0,0.0,0.00013191875519558138,0.00013191875519558138,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.010361414825504678,0.00013191875519558138,2001-08-22,1.3481601333174202,1.3481601333174202
2001-08-22,0.0,0.0,0.00013268648495490254,0.00013268648495490254,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.003589085324041008,0.00013268648495490254,2001-08-23,1.3483390159466664,1.3483390159466664
2001-08-23,0.0,0.0,0.00013345406682074845,0.00013345406682074845,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.020754447575644486,0.00013345406682074845,2001-08-24,1.3485189572717975,1.3485189572717975
2001-08-24,0.0,0.0,0.00013460516244401255,0.00013460516244401255,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.005966111866028467,0.00013460516244401255,2001-08-27,1.3487004748851,1.3487004748851
2001-08-27,0.0,0.0,0.00013307029437092943,0.00013307029437092943,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.014621882475187697,0.00013307029437092943,2001-08-28,1.3488799468543111,1.3488799468543111
2001-08-28,0.0,0.0,0.00013345406682074845,0.00013345406682074845,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.008920720460820375,0.00013345406682074845,2001-08-29,1.3490599603688718,1.3490599603688718
2001-08-29,0.0,0.0,0.00013115087748549747,0.00013115087748549747,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.019214270212745244,0.00013115087748549747,2001-08-30,1.3492368907664547,1.3492368907664547
2001-08-30,0.0,0.0,0.00013153483483807626,0.00013153483483807626,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.007323741102798875,0.00013153483483807626,2001-08-31,1.349414362418039,1.349414362418039
2001-08-31,0.0,0.0,0.00013422150085018458,0.00013422150085018458,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.006394977328392892,0.00013422150085018458,2001-09-04,1.3495954828390315,1.3495954828390315
2001-09-04,0.0,0.0,0.00013307029437092943,0.00013307029437092943,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0024690577464039354,0.00013307029437092943,2001-09-05,1.3497750739072145,1.3497750739072145
2001-09-05,0.0,0.0,0.0001303828517678074,0.0001303828517678074,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.025769749800437003,0.0001303828517678074,2001-09-06,1.3499510614305956,1.3499510614305956
2001-09-06,0.0,0.0,0.000127693595368239,0.000127693595368239,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.018506212309687853,0.000127693595368239,2001-09-07,1.3501234415352008,1.3501234415352008
2001-09-07,0.0,0.0,0.00012730926767434703,0.00012730926767434703,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.012233124570650622,0.00012730926767434703,2001-09-10,1.3502953247618126,1.3502953247618126
2001-09-10,0.0,0.0,0.00010147449783759477,0.00010147449783759477,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.052249195337087384,0.00010147449783759477,2001-09-17,1.3504323453018252,1.3504323453018252
2001-09-17,0.0,0.0,9.72169141484347e-05,9.72169141484347e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0023967581199405563,9.72169141484347e-05,2001-09-18,1.3505636301672017,1.3505636301672017
2001-09-18,0.0,0.0,8.597051920578025e-05,8.597051920578025e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.020182584811722526,8.597051920578025e-05,2001-09-19,1.3506797388237077,1.3506797388237077
2001-09-19,0.0,0.0,8.713541254601331e-05,8.713541254601331e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0317805693090345,8.713541254601331e-05,2001-09-20,1.3507974308599677,1.3507974308599677
2001-09-20,0.0,0.0,8.829996541415142e-05,8.829996541415142e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.010788924638804653,8.829996541415142e-05,2001-09-21,1.3509167062263943,1.3509167062263943
2001-09-21,0.0,0.0,9.334243169467626e-05,9.334243169467626e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.035156454158616235,9.334243169467626e-05,2001-09-24,1.3510428040767704,1.3510428040767704
2001-09-24,0.0,0.0,9.411762964850467e-05,9.411762964850467e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.010427101572247688,9.411762964850467e-05,2001-09-25,1.3511699610230437,1.3511699610230437
2001-09-25,0.0,0.0,9.334243169467626e-05,9.334243169467626e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.003538404863636213,9.334243169467626e-05,2001-09-26,1.3512960825128384,1.3512960825128384
2001-09-26,0.0,0.0,9.334243169467626e-05,9.334243169467626e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0086786604423017,9.334243169467626e-05,2001-09-27,1.3514222157751197,1.3514222157751197
2001-09-27,0.0,0.0,9.411762964850467e-05,9.411762964850467e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.021219137554271184,9.411762964850467e-05,2001-09-28,1.3515494084307227,1.3515494084307227
2001-09-28,0.0,0.0,9.295477615278713e-05,9.295477615278713e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0016278105469308413,9.295477615278713e-05,2001-10-01,1.3516750414034429,1.3516750414034429
2001-10-01,0.0,0.0,8.868807407758084e-05,8.868807407758084e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.01256364470396476,8.868807407758084e-05,2001-10-02,1.3517949188596436,1.3517949188596436
2001-10-02,0.0,0.0,8.75236346555841e-05,8.75236346555841e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.016764570516428767,8.75236346555841e-05,2001-10-03,1.3519132328642511,1.3519132328642511
2001-10-03,0.0,0.0,8.6747152605815e-05,8.6747152605815e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.0008379840245082981,8.6747152605815e-05,2001-10-04,1.3520305074877723,1.3520305074877723
2001-10-04,0.0,0.0,8.597051920578025e-05,8.597051920578025e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.001954397755130066,8.597051920578025e-05,2001-10-05,1.352146742252483,1.352146742252483
2001-10-05,0.0,0.0,8.597051920578025e-05,8.597051920578025e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.006528045589385689,8.597051920578025e-05,2001-10-08,1.352262987009957,1.352262987009957
2001-10-08,0.0,0.0,8.713541254601331e-05,8.713541254601331e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.005350395045567002,8.713541254601331e-05,2001-10-09,1.3523808170032008,1.3523808170032008
2001-10-09,0.0,0.0,8.713541254601331e-05,8.713541254601331e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.022272410432380374,8.713541254601331e-05,2001-10-10,1.3524986572636097,1.3524986572636097
2001-10-10,1.0,0.0005,0.015509146383020367,0.015009146383020366,0.014920070238080008,2001-05-29,1,1.0,1.0,0,,0.5,bull,1,0,0,0.015509146383020367,8.907614494035876e-05,2001-10-11,1.3727985075933178,1.3727985075933178
2001-10-11,0.0,0.0005,8.829996541415142e-05,-0.0004117000345858486,-0.0005,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.004545239530009848,8.829996541415142e-05,2001-10-12,1.3722333264002622,1.3722333264002622
2001-10-12,0.0,0.0,8.829996541415142e-05,8.829996541415142e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.0018259622648238993,8.829996541415142e-05,2001-10-15,1.3723544945555235,1.3723544945555235
2001-10-15,0.0,0.0,8.713541254601331e-05,8.713541254601331e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,0.006312030507257704,8.713541254601331e-05,2001-10-16,1.372474075230566,1.372474075230566
2001-10-16,0.0,0.0,8.713541254601331e-05,8.713541254601331e-05,0.0,2001-05-29,0,0.0,0.0,0,,0.5,bear,0,0,0,-0.021274393779372458,8.713541254601331e-05,2001-10-17,1.37259366632532,1.37259366632532
