Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,y_true,selected_smoothing_halflife,next_ret,next_rf_daily,next_excess_ret
2004-10-25,2004-06-01,0.018612975254654884,0.453154170528794,0,12,0.015291885543713413,7.508172663661661e-05,0.015216803817076796
2004-10-26,2004-06-01,0.5496041178703308,0.4585674901151522,1,12,0.012013612527143946,7.5471124928006e-05,0.01193814140221594
2004-10-27,2004-06-01,0.9828518629074097,0.48799331088836484,1,12,0.003011972381309569,7.508172663661661e-05,0.0029368906546729523
2004-10-28,2004-06-01,0.9767146110534668,0.5154231297672276,1,12,-0.0001766605160032908,7.508172663661661e-05,-0.0002517422426399074
2004-10-29,2004-06-01,0.9752436280250549,0.5412308712749944,1,12,0.002738721822061141,7.81958479070255e-05,0.0026605259741541154
2004-11-01,2004-06-01,0.9749817848205566,0.5655754394226824,1,12,0.00035191769110753945,7.741754574253079e-05,0.00027450014536500866
2004-11-02,2004-06-01,0.9724881649017334,0.5884136958187595,1,12,0.012594121128790992,7.702833764056116e-05,0.01251709279115043
2004-11-03,2004-06-01,0.9804487824440002,0.6104169345084929,1,12,0.01365438554770848,7.780671582890974e-05,0.013576578831879571
2004-11-04,2004-06-01,0.9980320334434509,0.6321720983511707,1,12,0.006263779016988824,7.97519962878468e-05,0.006184027020700977
2004-11-05,2004-06-01,0.9959511756896973,0.6525894490988149,1,12,-0.0014497277048768353,8.130753713309069e-05,-0.001531035242009926
2004-11-08,2004-06-01,0.997068464756012,0.6719235706193087,1,12,-0.001964403757898636,8.16963274727911e-05,-0.0020461000853714273
2004-11-09,2004-06-01,0.9985482096672058,0.6902556029809657,1,12,0.0007701757908498141,8.16963274727911e-05,0.000688479463377023
2004-11-10,2004-06-01,0.997468113899231,0.707498116309036,1,12,0.007608777813466805,8.16963274727911e-05,0.007527081485994014
2004-11-11,2004-06-01,0.9986417889595032,0.7238387550449196,1,12,0.007890250605058435,8.16963274727911e-05,0.007808554277585644
2004-11-12,2004-06-01,0.997031569480896,0.7391718895255612,1,12,0.002457444366920747,8.325110956697301e-05,0.002374193257353774
2004-11-15,2004-06-01,0.9971471428871155,0.7536509279315926,1,12,-0.007159097329214603,8.402827315934225e-05,-0.007243125602373945
2004-11-16,2004-06-01,0.9959973096847534,0.7672527851765935,1,12,0.0059383470788396675,8.363971031166706e-05,0.0058547073685280004
2004-11-17,2004-06-01,0.9975173473358154,0.7801765419928286,1,12,0.001349331913004015,8.363971031166706e-05,0.0012656922026923478
2004-11-18,2004-06-01,0.996707558631897,0.792329494127428,1,12,-0.01111658221446088,8.441679811777014e-05,-0.01120099901257865
2004-11-19,2004-06-01,0.8950579762458801,0.7980952007934925,1,12,0.0047690750941395965,8.635885482832784e-05,0.004682716239311269
2004-11-22,2004-06-01,0.8795133233070374,0.8026648488797313,1,12,0.0015254181454169569,8.597051920578025e-05,0.0014394476262111766
2004-11-23,2004-06-01,0.8583757877349854,0.8057916636141306,1,12,0.002370036372842277,8.558214573084477e-05,0.002284454227111432
2004-11-24,2004-06-01,0.9487160444259644,0.8138133927217381,1,12,-0.0007602729405686848,8.6747152605815e-05,-0.0008470200931744998
2004-11-26,2004-06-01,0.9636228680610657,0.8222215524919528,1,12,-0.004562619113406607,8.75236346555841e-05,-0.0046501427480621915
2004-11-29,2004-06-01,0.8688326478004456,0.824837632252801,1,12,0.0006789313530095598,8.75236346555841e-05,0.0005914077183539757
2004-12-01,2004-12-01,0.9943015575408936,0.9943015575408936,1,8,0.0008388658214779632,8.713541254601331e-05,0.0007517304089319499
2004-12-02,2004-12-01,0.9952521324157715,0.9943804514121396,1,8,-0.000670378245257397,8.6747152605815e-05,-0.000757125397863212
2004-12-03,2004-12-01,0.9968403577804565,0.994584613694805,1,8,-0.00033579404935701884,8.829996541415142e-05,-0.00042409401477117026
2004-12-06,2004-12-01,0.9975491166114807,0.9948306554507971,1,8,-0.009310626765673291,8.829996541415142e-05,-0.009398926731087442
2004-12-07,2004-12-01,0.9371276497840881,0.9900415392855223,1,8,0.005842181467412999,8.791181894252098e-05,0.005754269648470478
2004-12-08,2004-12-01,0.8347885608673096,0.9771561697963782,1,8,0.0035352939431465558,8.791181894252098e-05,0.0034473821242040348
2004-12-09,2004-12-01,0.8837919235229492,0.9694073148464402,1,8,0.0010069601343019041,8.829996541415142e-05,0.0009186601688877527
2004-12-10,2004-12-01,0.8572840690612793,0.9601015387835029,1,8,0.008715297006048894,8.791181894252098e-05,0.008627385187106373
2004-12-13,2004-12-01,0.9936721324920654,0.9628877623285323,1,8,0.003489736379560515,8.6747152605815e-05,0.0034029892269547
2004-12-14,2004-12-01,0.9910139441490173,0.9652221216997229,1,8,0.000744449647587242,8.6747152605815e-05,0.000657702494981427
2004-12-15,2004-12-01,0.9970887303352356,0.9678669213732496,1,8,-0.0005790126882236901,8.635885482832784e-05,-0.000665371543052018
2004-12-16,2004-12-01,0.9958482980728149,0.9701892625048805,1,8,-0.006669397240644637,8.635885482832784e-05,-0.0067557560954729645
2004-12-17,2004-12-01,0.9494212865829468,0.9684656044725373,1,8,0.00025115963045174716,8.713541254601331e-05,0.00016402421790573385
2004-12-20,2004-12-01,0.8903582096099854,0.9619830065031293,1,8,0.007700451992696644,8.635885482832784e-05,0.007614093137868316
2004-12-21,2004-12-01,0.9831950068473816,0.9637435167672433,1,8,0.002408687349234606,8.558214573084477e-05,0.0023231052035037614
2004-12-22,2004-12-01,0.9937751293182373,0.9662360191850197,1,8,0.0007457371031869275,8.597051920578025e-05,0.0006597665839811473
2004-12-23,2004-12-01,0.9968904852867126,0.9687802159291796,1,8,-0.002069886061951687,8.868807407758084e-05,-0.0021585741360292676
2004-12-27,2004-12-01,0.9899382591247559,0.9705362479681134,1,8,0.005476278971231041,8.829996541415142e-05,0.00538797900581689
2004-12-28,2004-12-01,0.9976997971534729,0.9727907127227093,1,8,0.0014853200404014721,8.713541254601331e-05,0.0013981846278554588
2004-12-29,2004-12-01,0.9967944025993347,0.9747829219306382,1,8,-0.0018953419249428949,8.713541254601331e-05,-0.001982477337488908
2004-12-30,2004-12-01,0.9962105751037598,0.97656133050762,1,8,-0.0021460380274214153,8.713541254601331e-05,-0.0022331734399674286
2004-12-31,2004-12-01,0.9906484484672546,0.9777305043411686,1,8,-0.004715949068421876,9.101593250226969e-05,-0.004806965000924146
2005-01-03,2004-12-01,0.9266356229782104,0.9734898357751061,0,8,-0.012219407865040388,9.140377671590372e-05,-0.012310811641756292
2005-01-04,2004-12-01,0.2906443178653717,0.9168164186727858,0,8,-0.006900777969898408,9.140377671590372e-05,-0.006992181746614312
2005-01-05,2004-12-01,0.1817353218793869,0.855807659722258,0,8,0.0050842544933038525,9.062805053217105e-05,0.0049936264427716814
2005-01-06,2004-12-01,0.3180950880050659,0.8111796903517129,0,8,-0.0014331661829068976,9.101593250226969e-05,-0.0015241821154091673
2005-01-07,2004-12-01,0.26510190963745117,0.765857442456663,1,8,0.004728247414827358,9.256708289151483e-05,0.004635680331935843
2005-01-10,2004-12-01,0.39664316177368164,0.7352141499688799,0,8,-0.006890730228811814,9.179158318017855e-05,-0.006982521811991993
2005-01-11,2004-12-01,0.11621110141277313,0.6838393996947405,0,8,0.003299791481119696,9.179158318017855e-05,0.0032079998979395175
2005-01-12,2004-12-01,0.23091453313827515,0.64624846703849,0,8,-0.008011812367946458,9.217935190308779e-05,-0.008103991719849546
2005-01-13,2004-12-01,0.04054632410407066,0.5959776381526669,0,8,0.005270822394801256,9.295477615278713e-05,0.0051778676186484685
2005-01-14,2004-12-01,0.12766556441783905,0.5571096295142404,1,8,0.010403011541648688,9.37300495240656e-05,0.010309281492124622
2005-01-18,2004-12-01,0.8022443056106567,0.5774548165005755,0,8,-0.010462986195163948,9.295477615278713e-05,-0.010555940971316735
2005-01-19,2004-12-01,0.09781251847743988,0.5376464450566352,0,8,-0.0060908960998002915,9.217935190308779e-05,-0.006183075451703379
2005-01-20,2004-12-01,0.022692516446113586,0.4949073510460915,0,8,-0.0061273586467598395,9.256708289151483e-05,-0.006219925729651354
2005-01-21,2004-12-01,0.012161350809037685,0.4548413848672992,0,8,-0.0019693858187417312,9.295477615278713e-05,-0.0020623405948945184
2005-01-24,2004-12-01,0.010308806784451008,0.417946978222619,0,8,0.0028314560817570555,9.37300495240656e-05,0.00273772603223299
2005-01-25,2004-12-01,0.01334304641932249,0.3843664877794525,0,8,0.0029944401099435414,9.450517207554299e-05,0.0028999349378679984
2005-01-26,2004-12-01,0.013901430182158947,0.3536193858649285,0,8,0.0017062200069495326,9.566757324419584e-05,0.0016105524337053367
2005-01-27,2004-12-01,0.05891498550772667,0.3291601121854889,0,8,0.0,9.644231900329814e-05,-9.644231900329814e-05
2005-01-28,2004-12-01,0.017344843596220016,0.3032807056255301,1,8,0.006216480655633738,9.837852459271268e-05,0.0061181021310410255
2005-01-31,2004-12-01,0.4461483955383301,0.31513814624498127,1,8,0.0063473920087226965,9.837852459271268e-05,0.006249013484129984
2005-02-01,2004-12-01,0.8985391855239868,0.36355807369533155,1,8,0.0030272542986555795,9.837852459271268e-05,0.002928875774062867
2005-02-02,2004-12-01,0.969986617565155,0.4138891909218056,1,8,-0.0025987639513126437,9.72169141484347e-05,-0.0026959808654610784
2005-02-03,2004-12-01,0.8977847695350647,0.4540505674578423,1,8,0.01067573554178769,9.682963539892064e-05,0.01057890590638877
2005-02-04,2004-12-01,0.9684415459632874,0.4967429388857871,1,8,-0.0013308414917881928,9.837852459271268e-05,-0.0014292200163809055
2005-02-07,2004-12-01,0.9837185740470886,0.5371599476620122,1,8,0.0011658033034724902,9.760415525894572e-05,0.0010681991482135444
2005-02-08,2004-12-01,0.985844612121582,0.5743989606882253,1,8,-0.0074868085141514,9.837852459271268e-05,-0.007585187038744112
2005-02-09,2004-12-01,0.5467144250869751,0.5721012561675651,1,8,0.0036040983633673918,9.837852459271268e-05,0.003505719838774679
2005-02-10,2004-12-01,0.9552116990089417,0.6038978739294673,1,8,0.008601669285933644,9.992681191595132e-05,0.008501742474017693
2005-02-11,2004-12-01,0.9271534085273743,0.630726776312806,1,8,-0.0007451813937731089,0.00010147449783759477,-0.0008466558916107036
2005-02-14,2004-12-01,0.9663029313087463,0.6585782403743916,1,8,0.003728778966699986,0.00010147449783759477,0.0036273044688623912
2005-02-15,2004-12-01,0.9890535473823547,0.6860063546767475,1,8,0.0006605700565966988,0.00010070073002266255,0.0005598693265740362
2005-02-16,2004-12-01,0.992807149887085,0.7114695802207972,1,8,-0.008084803817854036,0.00010108763271299281,-0.008185891450567029
2005-02-17,2004-12-01,0.8428617119789124,0.7223745959114398,1,8,0.001330560090288646,0.00010224811541892365,0.0012283119748697224
2005-02-18,2004-12-01,0.8507664203643799,0.7330305982266095,0,8,-0.014868325934657922,0.0001045680673463778,-0.0149728940020043
2005-02-22,2004-12-01,0.04877309873700142,0.6762399923620903,0,8,0.007167004488613404,0.0001045680673463778,0.0070624364212670265
2005-02-23,2004-12-01,0.11893986910581589,0.6299863354102812,1,8,0.0066135379402043615,0.00010534108457815883,0.006508196855626203
2005-02-24,2004-12-01,0.6144234538078308,0.6286946791611934,1,8,0.009896820501738457,0.00010727297179036199,0.009789547529948095
2005-02-25,2004-12-01,0.9186195731163025,0.6527572731337818,1,8,-0.006588451023030184,0.00010804546448128782,-0.006696496487511472
2005-02-28,2004-12-01,0.8613612651824951,0.6700705610451899,1,8,0.004974109947041949,0.00010765923685651657,0.004866450710185433
2005-03-01,2004-12-01,0.9617716670036316,0.6942805734324664,1,8,-0.0004948095234507122,0.00010727297179036199,-0.0006020824952410742
2005-03-02,2004-12-01,0.96755051612854,0.7169608737899318,1,8,0.00041287115590527,0.00010804546448128782,0.0003048256914239822
2005-03-03,2004-12-01,0.9507938623428345,0.7363680664051911,1,8,0.012456380804092948,0.00010804546448128782,0.01234833533961166
2005-03-04,2004-12-01,0.9830150604248047,0.7568387696645408,1,8,0.0004891295258724337,0.00010804546448128782,0.0003810840613911459
2005-03-07,2004-12-01,0.9901342988014221,0.7762013553213287,1,8,-0.0037462615682093414,0.00010765923685651657,-0.003853920805065858
2005-03-08,2004-12-01,0.9278457760810852,0.7887872291149581,1,8,-0.011117408730713318,0.00010804546448128782,-0.011225454195194606
2005-03-09,2004-12-01,0.2935749292373657,0.7476866104698021,1,8,0.0022314744549500887,0.00010765923685651657,0.002123815218093572
2005-03-10,2004-12-01,0.5067724585533142,0.727691709925958,0,8,-0.007010573299266021,0.00010804546448128782,-0.007118618763747309
2005-03-11,2004-12-01,0.08182129263877869,0.6740870766774102,1,8,0.0062298192927117135,0.00010959000070798197,0.0061202292920037316
2005-03-14,2004-12-01,0.5611174702644348,0.6647110561043735,0,8,-0.008254905478348507,0.00010997604123308413,-0.00836488151958159
2005-03-15,2004-12-01,0.07301962375640869,0.6156030595490557,0,8,-0.008490518393885926,0.00010959000070798197,-0.008600108394593908
2005-03-16,2004-12-01,0.004301895387470722,0.5648675345393666,0,8,0.002015811986810334,0.00010920392277746771,0.0019066080640328664
2005-03-17,2004-12-01,0.009400948882102966,0.5187660537949076,0,8,-0.002969448075523129,0.00010997604123308413,-0.003079424116756213
2005-03-18,2004-12-01,0.01298599224537611,0.47678835365860395,0,8,-0.003712061674941425,0.00011151982942503302,-0.003823581504366458
2005-03-21,2004-12-01,0.008643385022878647,0.43793421406776273,0,8,-0.01016095406283124,0.00011306301971147903,-0.010274017082542719
2005-03-22,2004-12-01,0.003339249873533845,0.401864589196031,0,8,0.000855534335630459,0.00011074801009636204,0.000744786325534097
2005-03-23,2004-12-01,0.0026053625624626875,0.368727687672215,0,8,0.0011961289511117634,0.00011113393844874864,0.0010849950126630148
2005-03-24,2004-12-01,0.0034666259307414293,0.3384124963729037,0,8,0.0014512276553568793,0.00011113393844874864,0.0013400937169081306
2005-03-28,2004-12-01,0.002921480918303132,0.31056809854901274,0,8,-0.006648755857592947,0.00011113393844874864,-0.006759889796041696
2005-03-29,2004-12-01,0.004389005713164806,0.2851564717883757,0,8,0.014160030477882612,0.00011074801009636204,0.01404928246778625
2005-03-30,2004-12-01,0.035759150981903076,0.264457502525851,0,8,-0.0018621120742426944,0.00010920392277746771,-0.001971315997020162
2005-03-31,2004-12-01,0.03834965452551842,0.24569146534213063,0,8,-0.004492929152871583,0.00010959000070798197,-0.004602519153579565
2005-04-01,2004-12-01,0.0034959667827934027,0.22559021820767677,0,8,0.0017031546146604182,0.00010959000070798197,0.0015935646139524362
2005-04-04,2004-12-01,0.012427026405930519,0.20789853515054468,0,8,0.004760514573721952,0.00010920392277746771,0.004651310650944485
2005-04-05,2004-12-01,0.24531444907188416,0.21100390472581793,0,8,0.003468902204654345,0.00010804546448128782,0.003360856740173057
2005-04-06,2004-12-01,0.24530372023582458,0.2138506507319742,1,8,0.0053962546552546176,0.00010843165467133709,0.0052878230005832805
2005-04-07,2004-12-01,0.6760183572769165,0.2522087017365744,0,8,-0.010398820876589165,0.00010920392277746771,-0.010508024799366633
2005-04-08,2004-12-01,0.21996933221817017,0.24953296441691628,0,8,0.0007624507522405732,0.00010804546448128782,0.0006544052877592854
2005-04-11,2004-12-01,0.19513119757175446,0.2450178377262457,1,8,0.005165761155462301,0.00010804546448128782,0.005057715690981013
2005-04-12,2004-12-01,0.5898773074150085,0.2736397793729942,0,8,-0.011794903146689184,0.00010843165467133709,-0.011903334801360521
2005-04-13,2004-12-01,0.010050570592284203,0.25176294078931555,0,8,-0.013043520731632285,0.00010881780743443592,-0.013152338539066721
2005-04-14,2004-12-01,0.008448494598269463,0.23156882552556415,0,8,-0.013993040400878454,0.00010920392277746771,-0.014102244323655921
2005-04-15,2004-12-01,0.0019311347277835011,0.21250982566153248,0,8,0.0030660655645586843,0.00011344872391472194,0.0029526168406439623
2005-04-18,2004-12-01,0.0024058588314801455,0.19507204590797828,0,8,0.007947932998800145,0.00011383439078516133,0.007834098608014983
2005-04-19,2004-12-01,0.0030082990415394306,0.17913153147110236,0,8,-0.013950345561161703,0.00011229149927749482,-0.014062637060439198
2005-04-20,2004-12-01,0.0015743124531581998,0.16439500019279032,0,8,0.019420157265229943,0.00011267727816810513,0.019307479987061837
2005-04-21,2004-12-01,0.03682878986001015,0.15380752051146707,0,8,-0.0037931135989687226,0.00011460561255627333,-0.003907719211524996
2005-04-22,2004-12-01,0.005734048318117857,0.14151802101077354,0,8,0.006576811505172531,0.00011460561255627333,0.006462205892616257
2005-04-25,2004-12-01,0.2691841423511505,0.15211379290176666,0,8,-0.009714526190884087,0.00011383439078516133,-0.009828360581669249
2005-04-26,2004-12-01,0.005814033560454845,0.13997150439630815,0,8,0.0039066697636847,0.00011306301971147903,0.0037936067439732213
2005-04-27,2004-12-01,0.0678975060582161,0.13398965394417325,0,8,-0.012537628377957688,0.00011267727816810513,-0.012650305656125793
2005-04-28,2004-12-01,0.003978621680289507,0.12319926392748387,0,8,0.013572479201039878,0.00011344872391472194,0.013459030477125156
2005-04-29,2004-12-01,0.25542935729026794,0.1341738270432638,0,8,0.005615299935723961,0.00011460561255627333,0.0055006943231676875
2005-05-02,2004-12-01,0.4400067925453186,0.15955672663465964,0,8,0.001718611858054997,0.00011383439078516133,0.0016047774672698356
2005-05-03,2004-12-01,0.5538989305496216,0.19228553515336055,1,8,0.007718076287477338,0.00011229149927749482,0.007605784788199843
2005-05-04,2004-12-01,0.9293873906135559,0.2534620089028916,1,8,-0.00033987363010845595,0.00010997604123308413,-0.0004498496713415401
2005-05-05,2004-12-01,0.9293123483657837,0.3095548544770621,0,8,-0.0031499926120494015,0.00011229149927749482,-0.0032622841113268963
2005-05-06,2004-12-01,0.738860547542572,0.34518549123071585,1,8,0.006234698911417258,0.00011383439078516133,0.006120864520632097
2005-05-09,2004-12-01,0.9740613698959351,0.3973796464860388,0,8,-0.010354907160994409,0.00011344872391472194,-0.01046835588490913
2005-05-10,2004-12-01,0.5550540089607239,0.4104659810617187,0,8,0.005488523274223223,0.00011229149927749482,0.005376231774945728
2005-05-11,2004-12-01,0.7381446361541748,0.43766198456252364,0,8,-0.011003170755918501,0.00011267727816810513,-0.011115848034086606
2005-05-12,2004-12-01,0.07198731601238251,0.40731246557038997,0,8,-0.0019833765299669404,0.00011074801009636204,-0.0020941245400633024
2005-05-13,2004-12-01,0.019301503896713257,0.37510912455920753,0,8,0.009332978686226623,0.00011306301971147903,0.009219915666515144
2005-05-16,2004-12-01,0.3727151155471802,0.3749104314906777,1,8,0.006677783482161415,0.00011267727816810513,0.0065651062039933095
2005-05-17,2004-12-01,0.9699058532714844,0.424292645810216,1,8,0.010290540823285399,0.00011190568303209858,0.0101786351402533
2005-05-18,2004-12-01,0.9805220365524292,0.47045743629254877,1,8,0.004209141070436351,0.00011229149927749482,0.004096849571158856
2005-05-19,2004-12-01,0.9957244396209717,0.5140524738068064,1,8,-0.0014249776393774338,0.00011344872391472194,-0.0015384263632921558
2005-05-20,2004-12-01,0.9853726029396057,0.553170138881081,1,8,0.005541125965698557,0.00011614760842304506,0.005424978357275512
2005-05-23,2004-12-01,0.9879326224327087,0.5892536671821618,1,8,-0.0023373917023203905,0.00011499116747160087,-0.0024523828697919914
2005-05-24,2004-12-01,0.9894309043884277,0.6224667598718071,1,8,-0.0007534440571782541,0.0001153766850829907,-0.0008688207422612448
2005-05-25,2004-12-01,0.9705619812011719,0.6513572558219195,1,8,0.005359554204302119,0.00011499116747160087,0.0052445630368305185
2005-05-26,2004-12-01,0.9913871884346008,0.6795783654181602,1,8,0.0016659846709572435,0.00011614760842304506,0.0015498370625341984
2005-05-27,2004-12-01,0.9919155240058899,0.7055010867378831,1,8,-0.006403522530596062,0.00011691838263416798,-0.00652044091323023
2005-06-01,2005-06-01,0.9872849583625793,0.9872849583625793,1,8,0.0021573941229608984,0.00011614760842304506,0.0020412465145378533
2005-06-02,2005-06-01,0.9976469874382019,0.9881449648800517,1,8,-0.00505089687675464,0.00011768900777431313,-0.005168585884528953
2005-06-03,2005-06-01,0.7864180207252502,0.9714024441385261,1,8,-0.0009156037370245951,0.00011807426446064362,-0.0010336780014852387
2005-06-06,2005-06-01,0.9198272228240967,0.9671219092986042,1,8,0.0007494000027326031,0.00011807426446064362,0.0006313257382719595
2005-06-07,2005-06-01,0.9618749022483826,0.9666864289281593,1,8,-0.0018310455783629997,0.00011807426446064362,-0.0019491198428236434
2005-06-08,2005-06-01,0.8738338351249695,0.9589800390645355,1,8,0.004753562970680303,0.00011691838263416798,0.004636644588046135
2005-06-09,2005-06-01,0.8730794191360474,0.9518506349242587,1,8,-0.002323718770541827,0.00011768900777431313,-0.0024414077783161403
2005-06-10,2005-06-01,0.954006552696228,0.9520295673825153,1,8,0.003161083680494281,0.00011845948390121208,0.003042624196593069
2005-06-13,2005-06-01,0.9572528600692749,0.952463079556675,1,8,0.0023221642876734006,0.00011768900777431313,0.0022044752798990874
2005-06-14,2005-06-01,0.9672525525093079,0.9536905460148775,1,8,0.0019028006451973223,0.00011730371383444904,0.0017854969313628732
2005-06-15,2005-06-01,0.9881674647331238,0.9565519908712531,1,8,0.0025606367730892643,0.00011653301416614248,0.002444103758923122
2005-06-16,2005-06-01,0.9922003149986267,0.9595106576403545,1,8,0.0037051150037494818,0.00011691838263416798,0.003588196621115314
2005-06-17,2005-06-01,0.9874228239059448,0.9618272545857975,1,8,0.0003293078551815931,0.00011807426446064362,0.0002112335907209495
2005-06-20,2005-06-01,0.9940215945243835,0.9644992546323946,1,8,0.0005767441603270473,0.00011807426446064362,0.0004586698958664037
2005-06-21,2005-06-01,0.9899425506591797,0.9666109453301645,1,8,0.0008231689878337445,0.00011845948390121208,0.0007047095039325324
2005-06-22,2005-06-01,0.9905373454093933,0.9685967397974079,1,8,-0.014065928200144295,0.00011999998934575373,-0.014185928189490049
2005-06-23,2005-06-01,0.2045639157295227,0.9051851045408567,0,8,-0.007341880455968952,0.00012077001877908167,-0.007462650474748034
2005-06-24,2005-06-01,0.078011654317379,0.8365330526038658,0,8,0.0014286829279301916,0.00012307921461385263,0.001305603713316339
2005-06-27,2005-06-01,0.03410238027572632,0.7699345511920729,1,8,0.008393005356232441,0.00012269444156443043,0.008270310914668011
2005-06-28,2005-06-01,0.5299133658409119,0.7500137632627044,1,8,-0.0026636014081217185,0.00012230963135562156,-0.00278591103947734
2005-06-29,2005-06-01,0.6213479042053223,0.739335017183344,0,8,-0.005424154827529559,0.00012230963135562156,-0.005546464458885181
2005-06-30,2005-06-01,0.14495910704135895,0.6900042198250156,0,8,0.0029365913685373,0.00012384864926229255,0.0028127427192750076
2005-07-01,2005-06-01,0.25050392746925354,0.6535274725491225,1,8,0.008031505246397064,0.00012577158609272665,0.007905733660304337
2005-07-05,2005-06-01,0.6931267380714417,0.6568140514795396,0,8,-0.008382306963236275,0.0001246179353584509,-0.008506924898594725
2005-07-06,2005-06-01,0.14876991510391235,0.6146484422867879,0,8,0.003933435465625967,0.00012307921461385263,0.0038103562510121147
2005-07-07,2005-06-01,0.3154124319553375,0.5898130633017123,1,8,0.011421639749779944,0.00012384864926229255,0.011297791100517651
2005-07-08,2005-06-01,0.9145930409431458,0.6167684882940286,1,8,0.0051103821895239765,0.0001246179353584509,0.004985764254165526
2005-07-11,2005-06-01,0.9810175895690918,0.646999690966191,1,8,0.002624318390139102,0.0001253870729598372,0.002498931317179265
2005-07-12,2005-06-01,0.9888006448745728,0.6753677881693733,1,8,0.0013903541106454753,0.00012577158609272665,0.0012645825245527487
2005-07-13,2005-06-01,0.9898542761802673,0.7014688951410402,1,8,0.003920357318285106,0.00012615606212351693,0.003794201256161589
2005-07-14,2005-06-01,0.9917707443237305,0.7255627748734108,1,8,-0.0005694767040698157,0.00012730926767434703,-0.0006967859717441627
2005-07-15,2005-06-01,0.99318528175354,0.7477743608918916,1,8,-0.0039886994287779975,0.0001288463560800146,-0.004117545784858012
2005-07-18,2005-06-01,0.9142099618911743,0.7615878428416327,1,8,0.00547575665437483,0.00012923053555136121,0.005346526118823469
2005-07-19,2005-06-01,0.9865714907646179,0.7802605759643042,1,8,0.0034147146681484664,0.0001288463560800146,0.0032858683120684518
2005-07-20,2005-06-01,0.9950770735740662,0.7980894767188478,1,8,-0.005832917380478642,0.00013076688313118368,-0.005963684263609825
2005-07-21,2005-06-01,0.7614717483520508,0.7950503533173741,1,8,0.006682015402769359,0.00013191875519558138,0.006550096647573778
2005-07-22,2005-06-01,0.98131263256073,0.8105093693980552,1,8,-0.002833223704855725,0.00013422150085018458,-0.0029674452057059097
2005-07-25,2005-06-01,0.879892110824585,0.816267856407833,1,8,0.0012174681476093685,0.00013383780231146503,0.0010836303452979035
2005-07-26,2005-06-01,0.8853183388710022,0.8219987672670427,1,8,0.003648598144405435,0.00013268648495490254,0.0035159116594505324
2005-07-27,2005-06-01,0.9868186712265015,0.8356781528950722,1,8,0.006300510964118322,0.00013307029437092943,0.006167440669747393
2005-07-28,2005-06-01,0.9964869022369385,0.8490246289077606,1,8,-0.006662270480080057,0.00013345406682074845,-0.006795724546900805
2005-07-29,2005-06-01,0.8091026544570923,0.8457112664410688,1,8,-0.0007275051843560476,0.00013575592562764527,-0.0008632611099836929
2005-08-01,2005-06-01,0.9374072551727295,0.8533216627601466,1,8,0.005984435473049388,0.00013613943951340524,0.005848296033535982
2005-08-02,2005-06-01,0.9836447238922119,0.8641379499112986,1,8,0.00265277136039499,0.00013498878710005435,0.0025177825732949355
2005-08-03,2005-06-01,0.9816069602966309,0.8738874028220297,1,8,-0.008018174804661271,0.00013537237482563746,-0.008153547179486909
2005-08-04,2005-06-01,0.7124241590499878,0.8604866064178918,0,8,-0.006788799954132396,0.00013728975974358626,-0.0069260897138759825
2005-08-05,2005-06-01,0.2661651372909546,0.8111603274436961,0,8,-0.0018721007636542941,0.00013805645544584522,-0.0020101572191001393
2005-08-08,2005-06-01,0.22261947393417358,0.7623138161935339,1,8,0.006033776890371767,0.00013728975974358626,0.005896487130628181
2005-08-09,2005-06-01,0.7335036396980286,0.7599226880298471,1,8,-0.0004862885313161591,0.00013690635656438133,-0.0006231948878805404
2005-08-10,2005-06-01,0.5584259033203125,0.7431992695916969,1,8,0.0039726685916599,0.00013690635656438133,0.003835762235095519
2005-08-11,2005-06-01,0.7720379829406738,0.7455927661988415,1,8,-0.0061379650596465885,0.00013728975974358626,-0.006275254819390175
2005-08-12,2005-06-01,0.27601370215415955,0.7066196024873982,1,8,0.006175872348333389,0.00013805645544584522,0.006037815892887544
2005-08-15,2005-06-01,0.42079639434814453,0.6828974318535704,0,8,-0.013002875250974544,0.00013805645544584522,-0.013140931706420389
2005-08-16,2005-06-01,0.02662799321115017,0.6284297218779095,0,8,-8.184595401306005e-05,0.00013728975974358626,-0.0002191357137566463
2005-08-17,2005-06-01,0.1014096736907959,0.5846891887282998,0,8,-8.13948644327045e-05,0.00013652291648980075,-0.00021791778092250524
2005-08-18,2005-06-01,0.05202401801943779,0.5404801332337706,0,8,0.002291786159292819,0.00013728975974358626,0.0021544963995492328
2005-08-19,2005-06-01,0.0887637585401535,0.5029895005159567,0,8,0.0,0.0001376731260351871,-0.0001376731260351871
2005-08-22,2005-06-01,0.11537705361843109,0.470819234619918,0,8,-0.0018785506026974819,0.0001376731260351871,-0.002016223728732669
2005-08-23,2005-06-01,0.015453828498721123,0.43302574704739577,0,8,-0.008916638491358264,0.0001376731260351871,-0.009054311617393451
2005-08-24,2005-06-01,0.0036947273183614016,0.3973930082830704,0,8,0.0036316211470359683,0.00013805645544584522,0.003493564691590123
2005-08-25,2005-06-01,0.006050002295523882,0.3649131210659739,0,8,-0.006826380122982645,0.00013843974798288805,-0.006964819870965533
2005-08-26,2005-06-01,0.0037980065681040287,0.33494202662496847,0,8,0.007701494252021712,0.00013805645544584522,0.007563437796575867
