Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,signal_zone,rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,predicted_probability_raw,predicted_probability_smoothed,y_true,equity_predicted_strategy,predicted_label,predicted_bull_flag,predicted_bear_flag
2016-04-04,1,0.0,-0.0032380768535051,-0.0032380768535051,-0.0032471933992221026,bull,2015-12-07,12,0.47,0.66,0.9921687245368958,0.8216757568427455,1,1.9790542981868293,1,1,0
2016-04-05,1,0.0,-0.0099876956354773,-0.0099876956354773,-0.009996812181194303,bull,2015-12-07,12,0.47,0.66,0.9902250170707703,0.8311356999200356,1,1.9592881062104561,1,1,0
2016-04-06,1,0.0,0.0109212444962343,0.0109212444962343,0.010912127950517297,bull,2015-12-07,12,0.47,0.66,0.8543241620063782,0.832437168292486,1,1.9806859706569444,1,1,0
2016-04-07,1,0.0,-0.0119659471628349,-0.0119659471628349,-0.011975063708551902,bull,2015-12-07,12,0.47,0.66,0.9962570667266846,0.8416316726885206,1,1.956985186985895,1,1,0
2016-04-08,1,0.0,0.0026966262055321,0.0026966262055321,0.0026875096598150973,bull,2015-12-07,12,0.47,0.66,0.9108184576034546,0.845514828545215,1,1.9622624445249592,1,1,0
2016-04-11,1,0.0,-0.0023470325241059,-0.0023470325241059,-0.0023561490698229028,bull,2015-12-07,12,0.47,0.66,0.8878791928291321,0.847892557608453,1,1.9576569507468276,1,1,0
2016-04-12,1,0.0,0.0093125892364402,0.0093125892364402,0.009303868628798857,bull,2015-12-07,12,0.47,0.66,0.8813430070877075,0.8497699870765824,1,1.975887805794995,1,1,0
2016-04-13,1,0.0,0.0101013871701847,0.0101013871701847,0.010092270624467697,bull,2015-12-07,12,0.47,0.66,0.8636488914489746,0.8505489501237079,1,1.995847013526177,1,1,0
2016-04-14,1,0.0,4.783626389448514e-05,4.783626389448514e-05,3.9115656253141395e-05,bull,2015-12-07,12,0.47,0.66,0.9922946691513062,0.8585045260285594,1,1.995942487390609,1,1,0
2016-04-15,1,0.0,-0.0011059664164045,-0.0011059664164045,-0.0011146870240458437,bull,2015-12-07,12,0.47,0.66,0.9917774200439453,0.8659845588060728,1,1.9937350420304802,1,1,0
2016-04-18,1,0.0,0.0070270190373049,0.0070270190373049,0.0070182984296635565,bull,2015-12-07,12,0.47,0.66,0.9884203672409058,0.8728563527068504,1,2.0077450561261703,1,1,0
2016-04-19,1,0.0,0.0031539340228314,0.0031539340228314,0.0031456093926177926,bull,2015-12-07,12,0.47,0.66,0.9942124485969543,0.8796675469989488,1,2.0140773515678583,1,1,0
2016-04-20,1,0.0,0.0009531138818354,0.0009531138818354,0.0009439973361183971,bull,2015-12-07,12,0.47,0.66,0.997183620929718,0.8862632174192621,1,2.015996996650728,1,1,0
2016-04-21,1,0.0,-0.0053787390169083,-0.0053787390169083,-0.005387855562625303,bull,2015-12-07,12,0.47,0.66,0.997509241104126,0.8925069769600037,1,2.005153474946873,1,1,0
2016-04-22,1,0.0,0.0,0.0,-9.116545717002822e-06,bull,2015-12-07,12,0.47,0.66,0.9801339507102966,0.8974251010893621,1,2.005153474946873,1,1,0
2016-04-25,1,0.0,-0.0017225354773379,-0.0017225354773379,-0.0017324437811810757,bull,2015-12-07,12,0.47,0.66,0.974460244178772,0.9017487514429193,1,2.0016995269487694,1,1,0
2016-04-26,1,0.0,0.001485992582779,0.001485992582779,0.0014764801383306437,bull,2015-12-07,12,0.47,0.66,0.9809514284133911,0.9061940561253369,1,2.0046740375987677,1,1,0
2016-04-27,1,0.0,0.0020583900542554,0.0020583900542554,0.0020488776098070436,bull,2015-12-07,12,0.47,0.66,0.975019097328186,0.9100569088675576,1,2.0088004386997853,1,1,0
2016-04-28,1,0.0,-0.0090758365235867,-0.0090758365235867,-0.009084557131228044,bull,2015-12-07,12,0.47,0.66,0.9037191867828369,0.9097011998595204,1,1.990568894309637,1,1,0
2016-04-29,1,0.0,-0.0053991391748181,-0.0053991391748181,-0.005407859782459444,bull,2015-12-07,12,0.47,0.66,0.9543351531028748,0.9122063111630367,1,1.9798215358121956,1,1,0
2016-05-02,1,0.0,0.007948951365847,0.007948951365847,0.007940230758205656,bull,2015-12-07,12,0.47,0.66,0.696574866771698,0.9001038481391337,1,1.9955590409134234,1,1,0
2016-05-03,1,0.0,-0.0087032247762662,-0.0087032247762662,-0.008711549406479807,bull,2015-12-07,12,0.47,0.66,0.8722255229949951,0.8985391579791356,0,1.9781912420260437,1,1,0
2016-05-04,1,0.0,-0.0055787569382723,-0.0055787569382723,-0.005586289495542895,bull,2015-12-07,12,0.47,0.66,0.6619423031806946,0.8852599968862236,0,1.9671553939093616,1,1,0
2016-05-05,1,0.0,-0.0001946615259202,-0.0001946615259202,-0.00020259013934622257,bull,2015-12-07,12,0.47,0.66,0.46402788162231445,0.8616180548964926,0,1.966772464438661,1,1,0
2016-05-06,1,0.0,0.0036588946662958,0.0036588946662958,0.0036513621090252047,bull,2015-12-07,12,0.47,0.66,0.558399498462677,0.84459970500898,0,1.9739686777186132,1,1,0
2016-05-09,1,0.0,0.0008263330021598,0.0008263330021598,0.0008168205577114437,bull,2015-12-07,12,0.47,0.66,0.5363107919692993,0.8272967778720143,1,1.975599833182242,1,1,0
2016-05-10,1,0.0,0.0124340471672066,0.0124340471672066,0.012424534722758243,bull,2015-12-07,12,0.47,0.66,0.6640116572380066,0.818132288247578,1,2.0001645346915558,1,1,0
2016-05-11,1,0.0,-0.0093548074416961,-0.0093548074416961,-0.009365111565605776,bull,2015-12-07,12,0.47,0.66,0.8740642666816711,0.8212715089802641,1,1.9814533806178065,1,1,0
2016-05-12,1,0.0,0.0002903201706156,0.0002903201706156,0.000279620265960413,bull,2015-12-07,12,0.47,0.66,0.3096686899662018,0.7925574491291167,1,1.9820286365013344,1,1,0
2016-05-13,1,0.0,-0.008713859303752,-0.008713859303752,-0.008725350651967653,bull,2015-12-07,12,0.47,0.66,0.4006091058254242,0.7705590789679255,0,1.9647575178268544,1,1,0
2016-05-16,1,0.0,0.00986529770662,0.00986529770662,0.009854202060532079,bull,2015-12-07,12,0.47,0.66,0.2364591360092163,0.7405823525726997,1,1.9841404356615362,1,1,0
2016-05-17,1,0.0,-0.0093339470034637,-0.0093339470034637,-0.009345042649551622,bull,2015-12-07,12,0.47,0.66,0.16932746767997742,0.7085202795241556,0,1.965620573987642,1,1,0
2016-05-18,1,0.0,0.0002931847092602,0.0002931847092602,0.00028129769821426984,bull,2015-12-07,12,0.47,0.66,0.2925761342048645,0.685175128482085,0,1.9661968638841425,1,1,0
2016-05-19,1,0.0,-0.0034652093767417,-0.0034652093767417,-0.0034774920113286685,hold,2015-12-07,12,0.47,0.66,0.1696147322654724,0.6562389468903292,0,1.959383580074891,1,1,0
2016-05-20,1,0.0,0.006317731126229,0.006317731126229,0.00630465736239725,hold,2015-12-07,12,0.47,0.66,0.15788982808589935,0.6282687600729583,0,1.9717624387069523,1,1,0
2016-05-23,1,0.0,-0.0013626807446419,-0.0013626807446419,-0.0013765454806542923,hold,2015-12-07,12,0.47,0.66,0.8475722074508667,0.6405773167883174,0,1.9690755559987183,1,1,0
2016-05-24,1,0.0,0.0129621251923384,0.0129621251923384,0.012948260456326008,hold,2015-12-07,12,0.47,0.66,0.7005735039710999,0.6439446440304288,1,1.994598959868747,1,1,0
2016-05-25,1,0.0,0.0067830028348192,0.0067830028348192,0.0067699290709874495,hold,2015-12-07,12,0.47,0.66,0.7661980986595154,0.6508062031985237,1,2.0081283302678643,1,1,0
2016-05-26,1,0.0,0.0002868928007844,0.0002868928007844,0.00027461016619743136,bull,2015-12-07,12,0.47,0.66,0.9915229082107544,0.6699291624481638,1,2.0087044478288694,1,1,0
2016-05-27,1,0.0,0.0042994123344308,0.0042994123344308,0.004286734115584704,bull,2015-12-07,12,0.47,0.66,0.9944984316825867,0.6881458357663462,1,2.017340696508091,1,1,0
2016-05-31,1,0.0,-0.0019026315978312,-0.0019026315978312,-0.0019161008673822364,bull,2015-12-07,12,0.47,0.66,0.9984890222549438,0.7055640604125721,1,2.013502440355324,1,1,0
2016-06-01,1,0.0,0.0020489368877112,0.0020489368877112,0.00203704987666527,bull,2015-12-07,12,0.47,0.66,0.9959521293640137,0.7218622903715075,1,2.0176279797788648,1,1,0
2016-06-02,1,0.0,0.0030435891888309,0.0030435891888309,0.0030320978406152468,bull,2015-12-07,12,0.47,0.66,0.9984462857246399,0.7373857572119453,1,2.0237688104852025,1,1,0
2016-06-03,1,0.0,-0.002986922124751,-0.002986922124751,-0.00299880913579693,bull,2015-12-07,12,0.47,0.66,0.9977274537086487,0.7519976138654367,1,2.0177239706497834,1,1,0
2016-06-06,1,0.0,0.00508860691165,0.00508860691165,0.005077511265562078,bull,2015-12-07,12,0.47,0.66,0.9917214512825012,0.7654522790070515,1,2.027991374792634,1,1,0
2016-06-08,1,0.0005,0.0032598669072219,0.0027598669072219,0.002750354462773544,bull,2016-06-07,12,0.47,0.65,0.9969063401222229,0.9969063401222229,1,2.0335883610760557,1,1,0
2016-06-09,1,0.0,-0.0013654717309041,-0.0013654717309041,-0.001375775854813777,bull,2016-06-07,12,0.47,0.65,0.9974253177642822,0.9969354680990863,1,2.0308115536567106,1,1,0
2016-06-10,1,0.0,-0.0094776242450356,-0.0094776242450356,-0.009487928368945277,bull,2016-06-07,12,0.47,0.65,0.9971356391906738,0.996946702839183,1,2.011564284838675,1,1,0
2016-06-13,1,0.0,-0.0077116732430356,-0.0077116732430356,-0.007722373147690787,bull,2016-06-07,12,0.47,0.65,0.8176939487457275,0.9868860188119885,0,1.9960517583666388,1,1,0
2016-06-14,1,0.0,-0.0019670478557842,-0.0019670478557842,-0.001977747760439387,bull,2016-06-07,12,0.47,0.65,0.9273145794868469,0.9835425308353242,0,1.9921254290353094,1,1,0
2016-06-15,1,0.0,-0.0013939781903319,-0.0013939781903319,-0.0014042823142415767,bull,2016-06-07,12,0.47,0.65,0.8899231553077698,0.9782880790375296,0,1.9893484496348286,1,1,0
2016-06-16,1,0.0,0.0029843745029067,0.0029843745029067,0.002973674598251513,bull,2016-06-07,12,0.47,0.65,0.7580459713935852,0.9659268393695808,1,1.995285410425316,1,1,0
2016-06-17,1,0.0,-0.0037240872491083,-0.0037240872491083,-0.003734787153763487,bull,2016-06-07,12,0.47,0.65,0.9299044013023376,0.9639050552741756,0,1.987854793470019,1,1,0
2016-06-20,1,0.0,0.0064397278450616,0.0064397278450616,0.006428632198973678,bull,2016-06-07,12,0.47,0.65,0.7859401702880859,0.9539166537858079,1,2.0006560373354674,1,1,0
2016-06-21,1,0.0,0.0028389072910446,0.0028389072910446,0.002828207386389413,bull,2016-06-07,12,0.47,0.65,0.6319380402565002,0.9358453827996801,1,2.0063357143467315,1,1,0
2016-06-22,1,0.0,-0.0016312329944174,-0.0016312329944174,-0.001641932899072587,bull,2016-06-07,12,0.47,0.65,0.822014570236206,0.9294565502065538,1,2.003062913331611,1,1,0
2016-06-23,1,0.0,0.0130226757260587,0.0130226757260587,0.013010393091471732,bull,2016-06-07,12,0.47,0.65,0.702328085899353,0.9167088090377608,1,2.0291481521108232,1,1,0
2016-06-24,1,0.0,-0.0359089717507918,-0.0359089717507918,-0.03591967165544699,bull,2016-06-07,12,0.47,0.65,0.9963483214378357,0.9211786314089098,0,1.9562835284385043,1,1,0
2016-06-27,1,0.0,-0.0179099953415339,-0.0179099953415339,-0.017920695246189087,bull,2016-06-07,12,0.47,0.65,0.0017235922859981656,0.869573585379856,0,1.9212464995574512,1,1,0
2016-06-28,1,0.0,0.0180360089991615,0.0180360089991615,0.018025704875251822,bull,2016-06-07,12,0.47,0.65,0.001846894039772451,0.8208718284239538,0,1.955898118713077,1,1,0
2016-06-29,1,0.0,0.017027458974735,0.017027458974735,0.017017154850825323,bull,2016-06-07,12,0.47,0.65,0.004063194617629051,0.775027882444047,0,1.9892020936882253,1,1,0
2016-06-30,1,0.0,0.0136455630910818,0.0136455630910818,0.013635258967172123,bull,2016-06-07,12,0.47,0.65,0.12684223055839539,0.7386480172221002,1,2.01634587635856,1,1,0
2016-07-01,1,0.0,0.0021006075709724,0.0021006075709724,0.002089511924884478,bull,2016-06-07,12,0.47,0.65,0.6360973119735718,0.7328922884050494,1,2.020581427772138,1,1,0
2016-07-05,1,0.0,-0.0071932967084877,-0.0071932967084877,-0.007204392354575622,bull,2016-06-07,12,0.47,0.65,0.7407957315444946,0.733335874583432,0,2.0060467860385134,1,1,0
2016-07-06,1,0.0,0.0059981094518661,0.0059981094518661,0.005987409547210913,bull,2016-06-07,12,0.47,0.65,0.686148464679718,0.7306874487698154,1,2.0180792742267366,1,1,0
2016-07-07,1,0.0,-0.0006204031154463,-0.0006204031154463,-0.0006318944636619532,bull,2016-06-07,12,0.47,0.65,0.7707551717758179,0.7329362772628067,1,2.0168272515577885,1,1,0
2016-07-08,1,0.0,0.0148905613409571,0.0148905613409571,0.014879465694869178,bull,2016-06-07,12,0.47,0.65,0.35306039452552795,0.7116154822485287,1,2.046858941461224,1,1,0
2016-07-11,1,0.0,0.0035269905478638,0.0035269905478638,0.0035147079132768315,bull,2016-06-07,12,0.47,0.65,0.904381513595581,0.7224346082495042,1,2.0540781936005685,1,1,0
2016-07-12,1,0.0,0.0072632052664078,0.0072632052664078,0.007251713918192147,bull,2016-06-07,12,0.47,0.65,0.9451324343681335,0.734933676804705,1,2.0689973851539416,1,1,0
2016-07-13,1,0.0,-0.0001394802854841,-0.0001394802854841,-0.00015176292007106865,bull,2016-06-07,12,0.47,0.65,0.9895032644271851,0.7492215698803545,1,2.0687088008079946,1,1,0
2016-07-14,1,0.0,0.0055834813682213,0.0055834813682213,0.005570803149375204,bull,2016-06-07,12,0.47,0.65,0.9863651990890503,0.7625314190628502,1,2.0802593978535815,1,1,0
2016-07-15,1,0.0,-0.001341698951823,-0.001341698951823,-0.0013543771706690962,bull,2016-06-07,12,0.47,0.65,0.9942956566810608,0.7755393461949756,1,2.0774683159999614,1,1,0
2016-07-18,1,0.0,0.0026870030528256,0.0026870030528256,0.002674324833979504,bull,2016-06-07,12,0.47,0.65,0.9937862157821655,0.7877886017556254,1,2.083050479707202,1,1,0
2016-07-19,1,0.0,-0.0010164226858674,-0.0010164226858674,-0.0010287053204543688,bull,2016-06-07,12,0.47,0.65,0.9958668947219849,0.7994671389643822,1,2.0809332199438204,1,1,0
2016-07-20,1,0.0,0.0041630522746867,0.0041630522746867,0.004150374055840604,bull,2016-06-07,12,0.47,0.65,0.9966681599617004,0.8105351818077284,1,2.089596253718579,1,1,0
2016-07-21,1,0.0,-0.0037774848503903,-0.0037774848503903,-0.003790163069236396,bull,2016-06-07,12,0.47,0.65,0.9968184232711792,0.8209904567707467,1,2.0817028355267246,1,1,0
2016-07-22,1,0.0,0.0044852011082718,0.0044852011082718,0.00447212734444005,bull,2016-06-07,12,0.47,0.65,0.9977474808692932,0.830911066236616,1,2.091039691391722,1,1,0
2016-07-25,1,0.0,-0.0027158686227237,-0.0027158686227237,-0.002728546841569796,bull,2016-06-07,12,0.47,0.65,0.9975838661193848,0.8402656916873029,1,2.0853607023050014,1,1,0
2016-07-26,1,0.0,0.0004616709221543,0.0004616709221543,0.00044938828756733133,bull,2016-06-07,12,0.47,0.65,0.9924824833869934,0.8488089637428355,1,2.086323452703459,1,1,0
2016-07-27,1,0.0,-0.0010612377193923,-0.0010612377193923,-0.0010735203539792688,bull,2016-06-07,12,0.47,0.65,0.9902808666229248,0.8567491715282093,1,2.0841093675605973,1,1,0
2016-07-28,1,0.0,0.0011547052526752,0.0011547052526752,0.0011447969488320242,bull,2016-06-07,12,0.47,0.65,0.9818681478500366,0.8637715600708348,1,2.086515899594469,1,1,0
2016-07-29,1,0.0,0.0016147887648418,0.0016147887648418,0.001603693118753878,bull,2016-06-07,12,0.47,0.65,0.9904530048370361,0.8708816432288139,1,2.0898851820267983,1,1,0
2016-08-01,1,0.0,-0.0008290110755354,-0.0008290110755354,-0.0008405024237510532,bull,2016-06-07,12,0.47,0.65,0.991077184677124,0.8776277006051962,1,2.088152644064301,1,1,0
2016-08-02,1,0.0,-0.0064074762180157,-0.0064074762180157,-0.006418967566231353,bull,2016-06-07,12,0.47,0.65,0.9826627969741821,0.8835228675814502,1,2.0747728556578724,1,1,0
