Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold
2014-08-13,0.26008835434913635,0.6057579009332457,1,1,0,12,0.47,0.7
2014-08-14,0.7483682036399841,0.6137620021913331,1,1,0,12,0.47,0.7
2014-08-15,0.9723168015480042,0.6338861367465038,1,1,0,12,0.47,0.7
2014-08-18,0.9757265448570251,0.6530721646048772,1,1,0,12,0.47,0.7
2014-08-19,0.994274914264679,0.6722224034444295,1,1,0,12,0.47,0.7
2014-08-20,0.9982023239135742,0.6905182505327272,1,1,0,12,0.47,0.7
2014-08-21,0.9975844621658325,0.7077525527128639,1,1,0,12,0.47,0.7
2014-08-22,0.9978075623512268,0.724032089488935,1,1,0,12,0.47,0.7
2014-08-25,0.9971104860305786,0.7393588021866159,1,1,0,12,0.47,0.7
2014-08-26,0.9987874627113342,0.7539194140686333,1,1,0,12,0.47,0.7
2014-08-27,0.9990008473396301,0.7676747779599237,1,1,0,12,0.47,0.7
2014-08-28,0.9989839196205139,0.7806571625186318,1,1,0,12,0.47,0.7
2014-08-29,0.9978033900260925,0.7928446437860653,1,1,0,12,0.47,0.7
2014-09-02,0.9994229078292847,0.8044389908405136,1,1,0,12,0.47,0.7
2014-09-03,0.9992383718490601,0.8153722399887989,1,1,0,12,0.47,0.7
2014-09-04,0.9987447261810303,0.8256641468116045,1,1,0,12,0.47,0.7
2014-09-05,0.9978240728378296,0.8353267409884951,1,1,0,12,0.47,0.7
2014-09-08,0.9991145730018616,0.8445194456346207,1,1,0,12,0.47,0.7
2014-09-09,0.9956768155097961,0.8530032569120924,1,1,0,12,0.47,0.7
2014-09-10,0.6922325491905212,0.8439798904405686,1,1,0,12,0.47,0.7
2014-09-11,0.7997826337814331,0.8414992890329911,1,1,0,12,0.47,0.7
2014-09-12,0.8265110850334167,0.840658065781848,1,1,0,12,0.47,0.7
2014-09-15,0.6074004173278809,0.8275663199401172,1,1,0,12,0.47,0.7
2014-09-16,0.546512246131897,0.8117919668740208,1,1,0,12,0.47,0.7
2014-09-17,0.8978449702262878,0.8166217508329713,1,1,0,12,0.47,0.7
2014-09-18,0.9121912121772766,0.8219856525375607,1,1,0,12,0.47,0.7
2014-09-19,0.994904637336731,0.831690849409798,1,1,0,12,0.47,0.7
2014-09-22,0.9922248125076294,0.8407009284265954,1,1,0,12,0.47,0.7
2014-09-23,0.8360804915428162,0.8404416032307824,1,1,0,12,0.47,0.7
2014-09-24,0.9055059552192688,0.8440933847060564,1,1,0,12,0.47,0.7
2014-09-25,0.7826563119888306,0.8406451867729773,1,1,0,12,0.47,0.7
2014-09-26,0.08185246586799622,0.7980574237800573,1,1,0,12,0.47,0.7
2014-09-29,0.4711684584617615,0.7797105559247979,1,1,0,12,0.47,0.7
2014-09-30,0.34507855772972107,0.7553165362955702,1,1,0,12,0.47,0.7
2014-10-01,0.11040757596492767,0.7191205776392784,1,1,0,12,0.47,0.7
2014-10-02,0.006374760530889034,0.679117228770822,1,1,0,12,0.47,0.7
2014-10-03,0.007785020396113396,0.641438247156875,1,1,0,12,0.47,0.7
2014-10-06,0.07104957848787308,0.6094247910892535,1,1,0,12,0.47,0.7
2014-10-07,0.10165555030107498,0.5809258934509223,1,1,0,12,0.47,0.7
2014-10-08,0.004110768903046846,0.5485517481300782,1,1,0,12,0.47,0.7
2014-10-09,0.35096752643585205,0.5374621978842371,1,1,0,12,0.47,0.7
2014-10-10,0.0012602786300703883,0.5073674966247019,1,1,0,12,0.47,0.7
2014-10-13,0.0010458908509463072,0.47894984849654126,1,1,0,12,0.47,0.7
2014-10-14,0.0011394764296710491,0.45213241295647244,0,0,1,12,0.47,0.7
2014-10-15,0.0008897620718926191,0.4268061090282408,0,0,1,12,0.47,0.7
2014-10-16,0.0008041342371143401,0.40289645539413294,0,0,1,12,0.47,0.7
2014-10-17,0.0012334173079580069,0.3803528413111873,0,0,1,12,0.47,0.7
2014-10-20,0.0008840097580105066,0.35905489232439064,0,0,1,12,0.47,0.7
2014-10-21,0.0019746029283851385,0.33901351565422,0,0,1,12,0.47,0.7
2014-10-22,0.7810459733009338,0.363822891156642,0,0,1,12,0.47,0.7
2014-10-23,0.6542224287986755,0.38012176480371956,0,0,1,12,0.47,0.7
2014-10-24,0.7375252842903137,0.40018128298488637,0,0,1,12,0.47,0.7
2014-10-27,0.9944663643836975,0.4335359416414104,0,0,1,12,0.47,0.7
2014-10-28,0.9917375445365906,0.46486539026608276,0,0,1,12,0.47,0.7
2014-10-29,0.9867218732833862,0.49415494405694305,0,0,1,12,0.47,0.7
2014-10-30,0.9848077297210693,0.5216931688869838,0,0,1,12,0.47,0.7
2014-10-31,0.9927963614463806,0.5481341593672284,0,0,1,12,0.47,0.7
2014-11-03,0.9902248978614807,0.572946805922276,0,0,1,12,0.47,0.7
2014-11-04,0.9876646399497986,0.59622312940023,0,0,1,12,0.47,0.7
2014-11-05,0.9906432032585144,0.6183602271376634,0,0,1,12,0.47,0.7
2014-11-06,0.9955859184265137,0.6395322783353734,0,0,1,12,0.47,0.7
2014-11-07,0.9921546578407288,0.6593234517489281,0,0,1,12,0.47,0.7
2014-11-10,0.9946383833885193,0.6781432327552912,0,0,1,12,0.47,0.7
2014-11-11,0.9970627427101135,0.696042809450723,0,0,1,12,0.47,0.7
2014-11-12,0.9979907274246216,0.7129898438813398,1,1,0,12,0.47,0.7
2014-11-13,0.9991029500961304,0.7290481386184205,1,1,0,12,0.47,0.7
2014-11-14,0.9991764426231384,0.7442092753448138,1,1,0,12,0.47,0.7
2014-11-17,0.9992578625679016,0.7585240526022727,1,1,0,12,0.47,0.7
2014-11-18,0.9990037083625793,0.7720211385678897,1,1,0,12,0.47,0.7
2014-11-19,0.9992116689682007,0.7847723632388177,1,1,0,12,0.47,0.7
2014-11-20,0.9990204572677612,0.7967971847728293,1,1,0,12,0.47,0.7
2014-11-21,0.9992257356643677,0.8081586263244658,1,1,0,12,0.47,0.7
2014-11-24,0.9979735016822815,0.8188121166671619,1,1,0,12,0.47,0.7
2014-11-25,0.9980814456939697,0.8288737309738831,1,1,0,12,0.47,0.7
2014-11-26,0.9979501366615295,0.838363260452411,1,1,0,12,0.47,0.7
2014-11-28,0.9975020289421082,0.8472950332128842,1,1,0,12,0.47,0.7
2014-12-01,0.9976098537445068,0.8557315558293495,1,1,0,12,0.47,0.7
2014-12-02,0.9506127238273621,0.8610568265968016,1,1,0,12,0.47,0.7
2014-12-03,0.996138870716095,0.8686383991673587,1,1,0,12,0.47,0.7
2014-12-04,0.9966093301773071,0.8758208556270557,1,1,0,12,0.47,0.7
2014-12-08,0.9888507723808289,0.9888507723808289,1,1,0,4,0.45,0.65
2014-12-09,0.9511470198631287,0.982851970196876,1,1,0,4,0.45,0.65
2014-12-10,0.9379116892814636,0.9757018104037287,1,1,0,4,0.45,0.65
2014-12-11,0.10237310826778412,0.836752083232079,1,1,0,4,0.45,0.65
2014-12-12,0.09477340430021286,0.7187006156087058,1,1,0,4,0.45,0.65
2014-12-15,0.0032365478109568357,0.6048677176649245,1,1,0,4,0.45,0.65
2014-12-16,0.002487533027306199,0.5090268709089502,1,1,0,4,0.45,0.65
2014-12-17,0.002440135693177581,0.4284271053512034,0,0,1,4,0.45,0.65
2014-12-18,0.10034377872943878,0.3762278719901942,0,0,1,4,0.45,0.65
2014-12-19,0.8324836492538452,0.4488198017140439,0,0,1,4,0.45,0.65
2014-12-22,0.9504008889198303,0.5286231507294238,0,0,1,4,0.45,0.65
2014-12-23,0.9885715842247009,0.6018025952969609,0,0,1,4,0.45,0.65
2014-12-24,0.9902181029319763,0.6636008949327401,1,1,0,4,0.45,0.65
2014-12-26,0.9712174534797668,0.7125437921248876,1,1,0,4,0.45,0.65
2014-12-29,0.9832541346549988,0.7556147780493232,1,1,0,4,0.45,0.65
2014-12-30,0.9808254837989807,0.7914466086573346,1,1,0,4,0.45,0.65
2014-12-31,0.9137119054794312,0.8108994556717989,1,1,0,4,0.45,0.65
2015-01-02,0.5252751111984253,0.7654555985752772,1,1,0,4,0.45,0.65
2015-01-05,0.3333838880062103,0.6967114405562792,1,1,0,4,0.45,0.65
2015-01-06,0.008299562148749828,0.5871826429197173,1,1,0,4,0.45,0.65
2015-01-07,0.004273683298379183,0.49443973786323464,1,1,0,4,0.45,0.65
2015-01-08,0.07415307313203812,0.42757062288344105,0,0,1,4,0.45,0.65
2015-01-09,0.7712416052818298,0.4822499081563023,0,0,1,4,0.45,0.65
2015-01-12,0.31999585032463074,0.4564347059156523,0,0,1,4,0.45,0.65
2015-01-13,0.24199548363685608,0.42231665694089027,0,0,1,4,0.45,0.65
2015-01-14,0.07112918794155121,0.3664414717051204,0,0,1,4,0.45,0.65
2015-01-15,0.056662820279598236,0.3171545777854498,0,0,1,4,0.45,0.65
2015-01-16,0.01550827082246542,0.2691615690221606,0,0,1,4,0.45,0.65
2015-01-20,0.20104660093784332,0.2583242334250669,0,0,1,4,0.45,0.65
2015-01-21,0.21979135274887085,0.25219351397888323,0,0,1,4,0.45,0.65
2015-01-22,0.5273372530937195,0.2959698691925504,0,0,1,4,0.45,0.65
2015-01-23,0.9900951385498047,0.4064076878102706,0,0,1,4,0.45,0.65
2015-01-26,0.9605931043624878,0.49458057419784185,0,0,1,4,0.45,0.65
2015-01-27,0.8276558518409729,0.5475740448612283,0,0,1,4,0.45,0.65
2015-01-28,0.5684900283813477,0.5509018528177736,0,0,1,4,0.45,0.65
2015-01-29,0.006023515947163105,0.4642097561710653,0,0,1,4,0.45,0.65
2015-01-30,0.09381363540887833,0.4052784055816833,0,0,1,4,0.45,0.65
2015-02-02,0.0018354991916567087,0.34108919293456996,0,0,1,4,0.45,0.65
2015-02-03,0.1089320182800293,0.30415215422246306,0,0,1,4,0.45,0.65
2015-02-04,0.9642800688743591,0.40918087183466967,0,0,1,4,0.45,0.65
2015-02-05,0.6316040754318237,0.4445692008577298,0,0,1,4,0.45,0.65
2015-02-06,0.9390524625778198,0.5232432603944318,0,0,1,4,0.45,0.65
2015-02-09,0.8703268766403198,0.5784655079458567,0,0,1,4,0.45,0.65
2015-02-10,0.628102719783783,0.5863629662860815,0,0,1,4,0.45,0.65
2015-02-11,0.9920640587806702,0.650911464437455,1,1,0,4,0.45,0.65
2015-02-12,0.9826142191886902,0.7036865617885945,1,1,0,4,0.45,0.65
2015-02-13,0.9852504134178162,0.748484379917775,1,1,0,4,0.45,0.65
2015-02-17,0.9964562058448792,0.7879375863388591,1,1,0,4,0.45,0.65
2015-02-18,0.9981777667999268,0.821387552707921,1,1,0,4,0.45,0.65
2015-02-19,0.996623158454895,0.8492681657574512,1,1,0,4,0.45,0.65
2015-02-20,0.9955156445503235,0.8725366638935036,1,1,0,4,0.45,0.65
2015-02-23,0.9982410669326782,0.8925366850354282,1,1,0,4,0.45,0.65
2015-02-24,0.9983869791030884,0.9093778462680413,1,1,0,4,0.45,0.65
2015-02-25,0.9987804293632507,0.9236021177240668,1,1,0,4,0.45,0.65
2015-02-26,0.9988162517547607,0.9355689560719377,1,1,0,4,0.45,0.65
2015-02-27,0.9979298114776611,0.9454907917148331,1,1,0,4,0.45,0.65
2015-03-02,0.9778981804847717,0.9506469234403969,1,1,0,4,0.45,0.65
2015-03-03,0.9987961053848267,0.9583076308903568,1,1,0,4,0.45,0.65
2015-03-04,0.9608107209205627,0.9587058814871052,1,1,0,4,0.45,0.65
2015-03-05,0.7895354628562927,0.9317902614499132,1,1,0,4,0.45,0.65
2015-03-06,0.8135465383529663,0.9129772612314417,1,1,0,4,0.45,0.65
2015-03-09,0.1396225392818451,0.789933752688794,1,1,0,4,0.45,0.65
2015-03-10,0.2705807685852051,0.7073028311692323,1,1,0,4,0.45,0.65
2015-03-11,0.014853137545287609,0.5971316026571956,1,1,0,4,0.45,0.65
2015-03-12,0.008575037121772766,0.5034901432545477,1,1,0,4,0.45,0.65
2015-03-13,0.15962859988212585,0.448780539047605,0,0,1,4,0.45,0.65
2015-03-16,0.08899926394224167,0.3915380484537522,0,0,1,4,0.45,0.65
2015-03-17,0.7034762501716614,0.44116853456638144,0,0,1,4,0.45,0.65
2015-03-18,0.6729229092597961,0.4780414863607375,0,0,1,4,0.45,0.65
2015-03-19,0.8742298483848572,0.5410764749935341,0,0,1,4,0.45,0.65
2015-03-20,0.537310004234314,0.5404772159939001,0,0,1,4,0.45,0.65
2015-03-23,0.9741143584251404,0.609470439833846,0,0,1,4,0.45,0.65
2015-03-24,0.8880507946014404,0.6537935729172623,1,1,0,4,0.45,0.65
2015-03-25,0.5792674422264099,0.6419361983670775,1,1,0,4,0.45,0.65
2015-03-26,0.05317958444356918,0.5482629105487625,1,1,0,4,0.45,0.65
2015-03-27,0.0713709369301796,0.47238768800931497,1,1,0,4,0.45,0.65
2015-03-30,0.10605929791927338,0.4141035279516537,0,0,1,4,0.45,0.65
2015-03-31,0.7609881162643433,0.46929410944544203,0,0,1,4,0.45,0.65
2015-04-01,0.20140957832336426,0.4266727202458416,0,0,1,4,0.45,0.65
2015-04-02,0.17786778509616852,0.38708696316096153,0,0,1,4,0.45,0.65
2015-04-06,0.5891576409339905,0.41923713236676197,0,0,1,4,0.45,0.65
2015-04-07,0.7702431082725525,0.47508344140074155,0,0,1,4,0.45,0.65
2015-04-08,0.48253142833709717,0.47626844282145925,0,0,1,4,0.45,0.65
2015-04-09,0.830001711845398,0.5325486739671901,0,0,1,4,0.45,0.65
2015-04-10,0.9261796474456787,0.5951767729147877,0,0,1,4,0.45,0.65
2015-04-13,0.9625913500785828,0.6536337492295882,1,1,0,4,0.45,0.65
2015-04-14,0.9754800200462341,0.7048406446537403,1,1,0,4,0.45,0.65
2015-04-15,0.9131821393966675,0.7379885233187394,1,1,0,4,0.45,0.65
2015-04-16,0.9379960298538208,0.7698104345846369,1,1,0,4,0.45,0.65
2015-04-17,0.9150011539459229,0.7929107985069095,1,1,0,4,0.45,0.65
2015-04-20,0.4159110486507416,0.7329287868563403,1,1,0,4,0.45,0.65
2015-04-21,0.8141065835952759,0.7458444653193103,1,1,0,4,0.45,0.65
2015-04-22,0.7979252338409424,0.7541307022874435,1,1,0,4,0.45,0.65
2015-04-23,0.8657705187797546,0.7718929972917876,1,1,0,4,0.45,0.65
2015-04-24,0.7689927220344543,0.771431553101595,1,1,0,4,0.45,0.65
2015-04-27,0.9765505194664001,0.8040667159496881,1,1,0,4,0.45,0.65
2015-04-28,0.842557966709137,0.8101908119268846,1,1,0,4,0.45,0.65
2015-04-29,0.8849210143089294,0.8220806550146833,1,1,0,4,0.45,0.65
2015-04-30,0.8638134598731995,0.8287204938691904,1,1,0,4,0.45,0.65
2015-05-01,0.12357048690319061,0.7165285999770317,1,1,0,4,0.45,0.65
2015-05-04,0.6080461144447327,0.6992686476466559,1,1,0,4,0.45,0.65
2015-05-05,0.8618993759155273,0.7251437795041323,1,1,0,4,0.45,0.65
2015-05-06,0.1089988723397255,0.6271129160511079,1,1,0,4,0.45,0.65
2015-05-07,0.052588168531656265,0.5357039691953085,1,1,0,4,0.45,0.65
2015-05-08,0.2061767727136612,0.48327501096368486,1,1,0,4,0.45,0.65
2015-05-11,0.6996476650238037,0.5177006758657177,1,1,0,4,0.45,0.65
2015-05-12,0.5506982207298279,0.522950703541424,1,1,0,4,0.45,0.65
2015-05-13,0.5341053009033203,0.5247254399681032,1,1,0,4,0.45,0.65
2015-05-14,0.6187241077423096,0.5396809649723545,1,1,0,4,0.45,0.65
2015-05-15,0.7343816161155701,0.5706585365216761,1,1,0,4,0.45,0.65
2015-05-18,0.8178113102912903,0.6099814288084094,1,1,0,4,0.45,0.65
2015-05-19,0.9888283014297485,0.6702573243123839,1,1,0,4,0.45,0.65
2015-05-20,0.889303982257843,0.7051084328181999,1,1,0,4,0.45,0.65
2015-05-21,0.7448124289512634,0.711425480931723,1,1,0,4,0.45,0.65
2015-05-22,0.9861084818840027,0.755128531052098,1,1,0,4,0.45,0.65
2015-05-26,0.8490231037139893,0.7700674941508254,1,1,0,4,0.45,0.65
2015-05-27,0.2638342082500458,0.6895239636461201,1,1,0,4,0.45,0.65
2015-05-28,0.8335005640983582,0.7124311568976549,1,1,0,4,0.45,0.65
2015-05-29,0.8672489523887634,0.7370632231428076,1,1,0,4,0.45,0.65
2015-06-01,0.5063337087631226,0.7003533302982301,1,1,0,4,0.45,0.65
2015-06-02,0.7421643733978271,0.7070056171373574,1,1,0,4,0.45,0.65
2015-06-03,0.9029450416564941,0.7381802819714763,1,1,0,4,0.45,0.65
2015-06-04,0.695284903049469,0.7313554734159348,1,1,0,4,0.45,0.65
2015-06-08,0.3504546880722046,0.3504546880722046,0,0,1,8,0.47,0.65
2015-06-09,0.0768556222319603,0.32774707182448537,0,0,1,8,0.47,0.65
2015-06-10,0.12013398110866547,0.3105160247172905,0,0,1,8,0.47,0.65
2015-06-11,0.781288743019104,0.3495882569058873,0,0,1,8,0.47,0.65
2015-06-12,0.9828497767448425,0.40214640264658547,0,0,1,8,0.47,0.65
2015-06-15,0.38561758399009705,0.40077457752749374,0,0,1,8,0.47,0.65
2015-06-16,0.3463434875011444,0.39625701713134415,0,0,1,8,0.47,0.65
2015-06-17,0.656724750995636,0.4178747859177221,0,0,1,8,0.47,0.65
2015-06-18,0.7373895645141602,0.4443932206775811,0,0,1,8,0.47,0.65
2015-06-19,0.9612224102020264,0.4872879537619167,0,0,1,8,0.47,0.65
2015-06-22,0.9530133008956909,0.5259412745511209,0,0,1,8,0.47,0.65
2015-06-23,0.8012384176254272,0.5487898243435936,0,0,1,8,0.47,0.65
2015-06-24,0.9104971885681152,0.5788100731173242,0,0,1,8,0.47,0.65
2015-06-25,0.8270036578178406,0.5994091371500061,0,0,1,8,0.47,0.65
2015-06-26,0.5906264781951904,0.5986802119668442,0,0,1,8,0.47,0.65
2015-06-29,0.5941722989082336,0.5983060734093946,0,0,1,8,0.47,0.65
2015-06-30,0.004046070855110884,0.5489848959122073,0,0,1,8,0.47,0.65
2015-07-01,0.011022543534636497,0.504336195756765,0,0,1,8,0.47,0.65
2015-07-02,0.057349540293216705,0.46723811061182385,0,0,1,8,0.47,0.65
2015-07-06,0.08810894191265106,0.4357719225066184,0,0,1,8,0.47,0.65
2015-07-07,0.08073604851961136,0.406305380448401,0,0,1,8,0.47,0.65
2015-07-08,0.5383092761039734,0.41726117006904595,0,0,1,8,0.47,0.65
2015-07-09,0.002091820817440748,0.382803792695815,0,0,1,8,0.47,0.65
2015-07-10,0.012256084941327572,0.35204983115241545,0,0,1,8,0.47,0.65
2015-07-13,0.35547998547554016,0.3523345200924188,0,0,1,8,0.47,0.65
2015-07-14,0.7807966470718384,0.38789514427163735,0,0,1,8,0.47,0.65
2015-07-15,0.9415509700775146,0.43384633926970406,0,0,1,8,0.47,0.65
2015-07-16,0.9303002953529358,0.475050010359658,0,0,1,8,0.47,0.65
2015-07-17,0.9685243368148804,0.5160063842377396,0,0,1,8,0.47,0.65
2015-07-20,0.9536859393119812,0.5523320176808801,0,0,1,8,0.47,0.65
2015-07-21,0.9639717936515808,0.5864964547425833,0,0,1,8,0.47,0.65
2015-07-22,0.8968304991722107,0.6122529256861843,0,0,1,8,0.47,0.65
2015-07-23,0.9317064881324768,0.6387662797530906,0,0,1,8,0.47,0.65
2015-07-24,0.4991721510887146,0.6271805314815805,0,0,1,8,0.47,0.65
2015-07-27,0.48941418528556824,0.6157464817648459,0,0,1,8,0.47,0.65
2015-07-28,0.011476599611341953,0.5655945247329153,0,0,1,8,0.47,0.65
2015-07-29,0.18913541734218597,0.5343499409207063,0,0,1,8,0.47,0.65
2015-07-30,0.7183745503425598,0.5496232394535597,0,0,1,8,0.47,0.65
2015-07-31,0.9392555952072144,0.5819611496177522,0,0,1,8,0.47,0.65
2015-08-03,0.8793099522590637,0.6066398979949134,0,0,1,8,0.47,0.65
2015-08-04,0.7831681966781616,0.6212910330455811,0,0,1,8,0.47,0.65
2015-08-05,0.6958804130554199,0.627481650006268,0,0,1,8,0.47,0.65
2015-08-06,0.708630383014679,0.6342166667450297,0,0,1,8,0.47,0.65
2015-08-07,0.2004956156015396,0.5982195731231,0,0,1,8,0.47,0.65
2015-08-10,0.2090931534767151,0.5659236536102077,0,0,1,8,0.47,0.65
2015-08-11,0.9459986686706543,0.5974683431391484,0,0,1,8,0.47,0.65
2015-08-12,0.437804251909256,0.5842168691216668,0,0,1,8,0.47,0.65
2015-08-13,0.5271766185760498,0.579482758951788,0,0,1,8,0.47,0.65
2015-08-14,0.5974571704864502,0.5809745624349403,0,0,1,8,0.47,0.65
2015-08-17,0.602597177028656,0.5827691520215623,0,0,1,8,0.47,0.65
2015-08-18,0.9317479729652405,0.6117329831670886,0,0,1,8,0.47,0.65
2015-08-19,0.8325693011283875,0.630061504671444,0,0,1,8,0.47,0.65
2015-08-20,0.4423828125,0.614484932044579,0,0,1,8,0.47,0.65
2015-08-21,0.004439106211066246,0.5638535950405301,0,0,1,8,0.47,0.65
2015-08-24,0.0022895606234669685,0.5172460507022411,0,0,1,8,0.47,0.65
2015-08-25,0.0009629063424654305,0.47439663715880065,0,0,1,8,0.47,0.65
2015-08-26,0.0028763478621840477,0.4352623596002177,0,0,1,8,0.47,0.65
2015-08-27,0.0020393808372318745,0.3993066039720613,0,0,1,8,0.47,0.65
2015-08-28,0.0051062386482954025,0.3665895674829472,0,0,1,8,0.47,0.65
2015-08-31,0.0042139566503465176,0.3365138569426038,0,0,1,8,0.47,0.65
2015-09-01,0.0017991558415815234,0.3087338900712619,0,0,1,8,0.47,0.65
2015-09-02,0.0019577695056796074,0.28327271242296226,0,0,1,8,0.47,0.65
2015-09-03,0.0016219883691519499,0.25989684109801914,0,0,1,8,0.47,0.65
2015-09-04,0.0020218617282807827,0.23849426045165203,0,0,1,8,0.47,0.65
2015-09-08,0.0026619555428624153,0.21892113266249932,0,0,1,8,0.47,0.65
2015-09-09,0.0027750490698963404,0.2009818816471681,0,0,1,8,0.47,0.65
2015-09-10,0.002029313938692212,0.1844696229333157,0,0,1,8,0.47,0.65
2015-09-11,0.0035444917157292366,0.1694535685595917,0,0,1,8,0.47,0.65
2015-09-14,0.0036241125781089067,0.15569039419555966,0,0,1,8,0.47,0.65
2015-09-15,0.0039509367197752,0.14309663273875284,0,0,1,8,0.47,0.65
2015-09-16,0.048345085233449936,0.13523263739571217,0,0,1,8,0.47,0.65
2015-09-17,0.06486029177904129,0.129392017239325,0,0,1,8,0.47,0.65
2015-09-18,0.12292549759149551,0.1288553222540176,0,0,1,8,0.47,0.65
2015-09-21,0.0020687319338321686,0.11833254788157643,0,0,1,8,0.47,0.65
2015-09-22,0.02811328135430813,0.11084471353477303,0,0,1,8,0.47,0.65
2015-09-23,0.0027472316287457943,0.10187305959681656,0,0,1,8,0.47,0.65
2015-09-24,0.003733470570296049,0.09372787050606014,0,0,1,8,0.47,0.65
2015-09-25,0.004362348932772875,0.08631089353857156,0,0,1,8,0.47,0.65
2015-09-28,0.004145680461078882,0.079491513063913,0,0,1,8,0.47,0.65
2015-09-29,0.0025544564705342054,0.07310604843892918,0,0,1,8,0.47,0.65
2015-09-30,0.0016956925392150879,0.06717927762593746,0,0,1,8,0.47,0.65
2015-10-01,0.005044911522418261,0.06202237646130464,0,0,1,8,0.47,0.65
2015-10-02,0.0022088680416345596,0.057058097100728664,0,0,1,8,0.47,0.65
2015-10-05,0.1511962115764618,0.06487117998255032,0,0,1,8,0.47,0.65
2015-10-06,0.8742495179176331,0.13204630954888547,0,0,1,8,0.47,0.65
2015-10-07,0.6151431798934937,0.17214139652796512,0,0,1,8,0.47,0.65
2015-10-08,0.9639458656311035,0.23785796603599746,0,0,1,8,0.47,0.65
2015-10-09,0.92873615026474,0.29519806196508136,0,0,1,8,0.47,0.65
2015-10-12,0.9417844414710999,0.34886211718301097,0,0,1,8,0.47,0.65
2015-10-13,0.9776706695556641,0.40105068462826493,0,0,1,8,0.47,0.65
2015-10-14,0.8136258721351624,0.4352927570654121,0,0,1,8,0.47,0.65
2015-10-15,0.5333060026168823,0.4434274601585719,0,0,1,8,0.47,0.65
2015-10-16,0.9324622750282288,0.48401537252490556,0,0,1,8,0.47,0.65
2015-10-19,0.9705498814582825,0.5243957696077767,0,0,1,8,0.47,0.65
2015-10-20,0.9693773984909058,0.5613274456532759,0,0,1,8,0.47,0.65
2015-10-21,0.9694650769233704,0.5952012188647164,0,0,1,8,0.47,0.65
2015-10-22,0.9203854203224182,0.6221901927994233,0,0,1,8,0.47,0.65
2015-10-23,0.9869715571403503,0.652465571154004,1,1,0,8,0.47,0.65
2015-10-26,0.9802150726318359,0.6796674546183488,1,1,0,8,0.47,0.65
2015-10-27,0.989759087562561,0.7054038063887796,1,1,0,8,0.47,0.65
2015-10-28,0.9966195821762085,0.7295735383341513,1,1,0,8,0.47,0.65
2015-10-29,0.9914377331733704,0.7513072077352707,1,1,0,8,0.47,0.65
2015-10-30,0.9931015968322754,0.7713751644061186,1,1,0,8,0.47,0.65
2015-11-02,0.9952905178070068,0.7899592334027895,1,1,0,8,0.47,0.65
2015-11-03,0.9966832995414734,0.8071164950645904,1,1,0,8,0.47,0.65
2015-11-04,0.9959049820899963,0.8227851761772065,1,1,0,8,0.47,0.65
2015-11-05,0.997116208076477,0.8372539469688034,1,1,0,8,0.47,0.65
2015-11-06,0.9973558187484741,0.8505417550018802,1,1,0,8,0.47,0.65
2015-11-09,0.9958944320678711,0.8626054395077346,1,1,0,8,0.47,0.65
2015-11-10,0.8971905708312988,0.865475865572826,1,1,0,8,0.47,0.65
2015-11-11,0.9385375380516052,0.8715396889852692,1,1,0,8,0.47,0.65
2015-11-12,0.9680274128913879,0.8795477799498611,1,1,0,8,0.47,0.65
2015-11-13,0.16477768123149872,0.820224751718039,1,1,0,8,0.47,0.65
2015-11-16,0.030696673318743706,0.7546971134345122,1,1,0,8,0.47,0.65
2015-11-17,0.09896903485059738,0.7002743341548776,1,1,0,8,0.47,0.65
2015-11-18,0.16998602449893951,0.6562625485176055,1,1,0,8,0.47,0.65
2015-11-19,0.8369738459587097,0.6712608555524552,1,1,0,8,0.47,0.65
2015-11-20,0.8858102560043335,0.689067588322823,1,1,0,8,0.47,0.65
2015-11-23,0.760005533695221,0.6949551509720999,1,1,0,8,0.47,0.65
2015-11-24,0.7927150130271912,0.7030688242595415,1,1,0,8,0.47,0.65
2015-11-25,0.8108845353126526,0.7120170923559632,1,1,0,8,0.47,0.65
2015-11-27,0.807667076587677,0.7199556543147324,1,1,0,8,0.47,0.65
2015-11-30,0.7703848481178284,0.7241410735048375,1,1,0,8,0.47,0.65
2015-12-01,0.7126349806785583,0.7231861143217446,1,1,0,8,0.47,0.65
2015-12-02,0.9863722920417786,0.7450295029569243,1,1,0,8,0.47,0.65
2015-12-03,0.22335456311702728,0.7017325921887665,1,1,0,8,0.47,0.65
2015-12-04,0.07013730704784393,0.6493127371910772,1,1,0,8,0.47,0.65
2015-12-08,0.6518014073371887,0.6518014073371887,0,0,1,12,0.47,0.66
2015-12-09,0.6136966943740845,0.6496627541320678,0,0,1,12,0.47,0.66
2015-12-10,0.15615147352218628,0.6219640943085005,0,0,1,12,0.47,0.66
2015-12-11,0.39887484908103943,0.6094430570867871,0,0,1,12,0.47,0.66
2015-12-14,0.0035871441941708326,0.575438977559829,0,0,1,12,0.47,0.66
2015-12-15,0.004984908737242222,0.5434218508636368,0,0,1,12,0.47,0.66
2015-12-16,0.14973095059394836,0.5213256784950377,0,0,1,12,0.47,0.66
2015-12-17,0.6706344485282898,0.5297057358358049,0,0,1,12,0.47,0.66
2015-12-18,0.20707525312900543,0.5115978782440488,0,0,1,12,0.47,0.66
2015-12-21,0.005019234959036112,0.4831658037089023,0,0,1,12,0.47,0.66
