Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2014-05-19,0.7672373652458191,0.8317379563842342,1,0
2014-05-20,0.8817945718765259,0.8397021433493244,1,0
2014-05-21,0.6352413892745972,0.8071717044361066,1,0
2014-05-22,0.967206597328186,0.8326338295797244,1,0
2014-05-23,0.9448201060295105,0.8504830683222231,1,0
2014-05-27,0.9864505529403687,0.8721159825339054,1,0
2014-05-28,0.9971278309822083,0.8920058157577897,1,0
2014-05-29,0.997342050075531,0.908765188241417,1,0
2014-05-30,0.9926907420158386,0.9221180446987447,1,0
2014-06-02,0.9920463562011719,0.9332438897340358,1,0
2014-06-03,0.995198667049408,0.9431011168970693,1,0
2014-06-04,0.9967448711395264,0.951636030496293,1,0
2014-06-05,0.997489333152771,0.958931455321395,1,0
2014-06-06,0.997860848903656,0.9651252613923318,1,0
2014-06-09,0.9976893663406372,0.9703063272236615,1,0
2014-06-10,0.9975426197052002,0.9746397189926725,1,0
2014-06-11,0.9917685985565186,0.9773649851339679,1,0
2014-06-12,0.9941667318344116,0.9800382032640075,1,0
2014-06-13,0.9761059880256653,0.9794125737235932,1,0
2014-06-16,0.9838742017745972,0.9801224347403126,1,0
2014-06-17,0.9867820739746094,0.9811820072156062,1,0
2014-06-18,0.9894230961799622,0.9824931940120483,1,0
2014-06-19,0.9979671835899353,0.9849551612242168,1,0
2014-06-20,0.9969221949577332,0.9868591591899989,1,0
2014-06-23,0.9965832829475403,0.9884063021383402,1,0
2014-06-24,0.9949914813041687,0.9894540277498202,1,0
2014-06-25,0.9648341536521912,0.9855369175248851,1,0
2014-06-26,0.9845199584960938,0.9853751156978644,1,0
2014-06-27,0.9545841813087463,0.980476167658868,1,0
2014-06-30,0.9797232747077942,0.980356379691422,1,0
2014-07-01,0.9495235085487366,0.9754507593646005,1,0
2014-07-02,0.9977602958679199,0.9790002865963068,1,0
2014-07-03,0.9962408542633057,0.9817433227151872,1,0
2014-07-07,0.9973510503768921,0.9842265681359083,1,0
2014-07-08,0.9950590133666992,0.9859500490036949,1,0
2014-07-09,0.9477924704551697,0.9798790414713865,1,0
2014-07-10,0.9072322845458984,0.9683206820243493,1,0
2014-07-11,0.9333674311637878,0.9627594945138979,1,0
2014-07-14,0.9707823395729065,0.9640359579226502,1,0
2014-07-15,0.9248954057693481,0.9578085557661109,1,0
2014-07-16,0.9907744526863098,0.9630535481404912,1,0
2014-07-17,0.9843735694885254,0.9664456399638307,1,0
2014-07-18,0.528624951839447,0.8967867990071559,1,0
2014-07-21,0.9595931768417358,0.9067795188655672,1,0
2014-07-22,0.9753137230873108,0.9176835564349806,1,0
2014-07-23,0.9905001521110535,0.9292689378360646,1,0
2014-07-24,0.9543598890304565,0.9332609981157864,1,0
2014-07-25,0.9522849917411804,0.9362877836977771,1,0
2014-07-28,0.9604543447494507,0.9401327701920884,1,0
2014-07-29,0.9708575010299683,0.9450211850087599,1,0
2014-07-30,0.6651557683944702,0.9004935939789138,1,0
2014-07-31,0.8336247801780701,0.8898545259954678,1,0
2014-08-01,0.016548698768019676,0.7509084383037605,1,0
2014-08-04,0.014902596361935139,0.633807270456608,1,0
2014-08-05,0.07189060002565384,0.5444043138623461,0,1
2014-08-06,0.014963987283408642,0.4601684599943931,0,1
2014-08-07,0.01650778017938137,0.38958045542485076,0,1
2014-08-08,0.011683964170515537,0.32945576900324275,0,1
2014-08-11,0.4009360373020172,0.34082853592820406,0,1
2014-08-12,0.22383929789066315,0.3222151287796948,0,1
2014-08-13,0.21862244606018066,0.30573316160553554,0,1
2014-08-14,0.8015592098236084,0.3846208632876156,0,1
2014-08-15,0.9715557098388672,0.4780043013864307,0,1
2014-08-18,0.9544252753257751,0.553804586188497,1,0
2014-08-19,0.990139365196228,0.6232270136781053,1,0
2014-08-20,0.9981955885887146,0.6828858581135894,1,0
2014-08-21,0.9973338842391968,0.7329156662865671,1,0
2014-08-22,0.9970411658287048,0.7749389800866245,1,0
