Date,equity_current_baseline,equity_buy_and_hold,equity_fixed_rising_floor_048,equity_fixed_rising_floor_049,equity_fixed_rising_floor_050,equity_fixed_rising_floor_051,equity_fixed_rising_floor_052,equity_fixed_rising_floor_053,equity_dynamic_rising_floor
2003-07-30,1.0812037817913016,0.7501520807630475,0.9662607616181069,0.9705632270381079,0.9765677951893084,1.0286249167897294,1.0779319499025468,1.0646721666753767,1.0277302830821302
2003-07-31,1.083711634463511,0.7518915322782903,0.9685020039018328,0.9728144488923666,0.9788329446421724,1.031010812760236,1.0804322135591762,1.0671416742586743,1.030114103949338
2003-08-01,1.0741160423329004,0.7452347868198818,0.9599265213550189,0.9642007823287913,0.9701659880440359,1.0218818536101442,1.0708656586598932,1.0576927988142093,1.0209930845977457
2003-08-04,1.0741160423329004,0.7452347868198818,0.9599265213550189,0.9642007823287913,0.9701659880440359,1.0218818536101442,1.0708656586598932,1.0576927988142093,1.0209930845977457
2003-08-05,1.0513279645938771,0.7294237118771453,0.93956104934803,0.9437446290662318,0.9495832790219395,1.0002019585127875,1.0481465399466203,1.0352531509796663,0.9993320453190794
2003-08-06,1.0508417476723473,0.7336599581536924,0.9450176457462217,0.949225522029333,0.9550980805387644,1.0060107331614092,1.0542337576304723,1.0412654889951387,1.0051357678583115
2003-08-07,1.0508811764896842,0.7413765105978186,0.9445805950960152,0.9487865253254482,0.9546563679009217,1.0165919010050055,1.0537461968411939,1.0407839257554983,1.0046709138496421
2003-08-08,1.050921019873524,0.7434946337360923,0.9446164081718034,0.9488224978659753,0.9546925629921958,1.0194958373888452,1.0537861488501648,1.0408233863095322,1.0047090052054954
2003-08-11,1.0509608647679962,0.7462938045409843,0.9446522226054178,0.9488584717703747,0.9547287594557802,1.0233341224290446,1.0538261023738864,1.0408628483596838,1.0047470980055544
2003-08-12,1.0510002980547464,0.7531019134133231,0.9446876670669786,0.9488940740553475,0.9547645820008457,1.0326707546974807,1.053865643167719,1.040901902756991,1.0047847972974646
2003-08-13,1.0510401459549925,0.7492440756716017,0.9447234842023214,0.9489300506735053,0.9548007811949775,1.0273799603367961,1.053905599705409,1.0409413677840358,1.0048228929711247
2003-08-14,1.051079995366042,0.7512868678871834,0.9447593026956446,0.9489660286556901,0.954836981761575,1.0301813227947831,1.0539455577580217,1.0409808343073679,1.004860990089154
2003-08-15,1.051119433122712,0.7536320361463525,0.9447947511749762,0.9490016349763236,0.9548728083672687,1.0333967087307427,1.0539851030339604,1.0410198931316466,1.004898693654429
2003-08-18,1.051159285539876,0.7601376812790356,0.9524787415112083,0.9567198397855244,0.9626387632719715,1.0423179947624908,1.0540250641008833,1.0410593626322093,1.0049367936463853
2003-08-19,1.0511991394680151,0.7630123583987561,0.9560806999937319,0.9603378366941449,0.966279143584788,1.046259695484089,1.0574840245412132,1.0444757739435018,1.0082346626749743
2003-08-20,1.0512389949071863,0.7599108115502767,0.9521941363533409,0.9564339673674116,0.9623511222514952,1.0420065452103708,1.0531852462475992,1.0402298754892136,1.0041360879616053
2003-08-21,1.0512792650444227,0.7623316615164111,0.9552272141786139,0.959480550566159,0.9654165536982863,1.0453257075801063,1.0565400167658592,1.0435433785324228,1.0073346194224444
2003-08-22,1.0513199498863444,0.754766647878352,0.9457487635600151,0.9499598952884851,0.9558369971333327,1.0349532349865886,1.04605626774066,1.033188591488075,0.9973391216970044
2003-08-25,1.0513622886074756,0.7559768536212484,0.9472651925864903,0.9514830765124078,0.9573696017984192,1.036612695920664,1.0477335314589409,1.0348452229639205,0.9989382715470001
2003-08-26,1.0514042160019648,0.7573384227780752,0.9489712851274362,0.9531967657647719,0.9590938931049505,1.0384797097222913,1.049620574682856,1.0367090534200056,1.000737431008669
2003-08-27,1.0514457319795725,0.7575656432911074,0.9492553408544968,0.9534820863056297,0.9593809788338815,1.0387905580204495,1.0499347577779106,1.0370193717073288,1.0010369819044833
2003-08-28,1.051486836450528,0.7622558921133775,0.9551323824213787,0.9593852965519383,0.965320710377564,1.0452219311463304,1.056435127013042,1.0434397790423031,1.0072346146166076
2003-08-29,1.051527529325529,0.7674002311774388,0.9615787441901565,0.9658603620099238,0.9718358350205081,1.0522763236272434,1.0635651993876236,1.050482143455274,1.0140326238050237
2003-09-02,1.0515682237753574,0.7776889093055614,0.9744708084107444,0.9788098306731888,0.984865417956542,1.0663843870843157,1.077824614891692,1.0645661520066612,1.0276279468993124
2003-09-03,1.051608506524466,0.7819253309742454,0.979778859434214,0.9841415168341733,0.9902300895758898,1.0721931016075412,1.0836956456099205,1.0703649624009157,1.0332255507764165
2003-09-04,1.0516487908166985,0.7823033010287297,0.9802525786757454,0.9846173454034727,0.9907088619462657,1.0727115027732514,1.0842196082106095,1.0708824796684788,1.0337251112839043
2003-09-05,1.0516886633040683,0.777915691338252,0.9747545344793211,0.9790948200876939,0.9851521705105458,1.066694874630097,1.0781384333641992,1.064876110156707,1.027927150153855
2003-09-08,1.059856639953944,0.7843460932443115,0.9828123768041321,0.9871885415347247,0.9932959652559169,1.075512744980446,1.0870509022915769,1.0736789456271614,1.0364245457589512
2003-09-09,1.052905529887025,0.779201140307772,0.976366564466161,0.9807140279539943,0.9867813959045182,1.0684589537534948,1.0799214376212412,1.0666371814429862,1.0296271159726547
2003-09-10,1.042273681488587,0.7713338383221938,0.9665075780708462,0.9708111424894769,0.9768172444152754,1.0576700526661582,1.069016792635433,1.0558666759348085,1.0192303243392051
2003-09-11,1.0453405881805171,0.7736031494822613,0.9693515418124551,0.9736677695370379,0.9796915445121668,1.0607822634223036,1.0721623913523044,1.0589735802265736,1.0222294255904905
2003-09-12,1.0472826898680117,0.7750405757381899,0.9711524661106363,0.9754767128036227,0.9815116791394205,1.0627530536577068,1.0741543243290366,1.0609410101727788,1.0241285898579962
2003-09-15,1.0436026625383918,0.7723177005127413,0.9677399513702607,0.9720490031725417,0.9780627633514308,1.0590186653020757,1.0703798732586591,1.057212989123331,1.0205299232933867
2003-09-16,1.0588346932242505,0.7835893638707281,0.9818647185487468,0.9862366636452243,0.9923381983985472,1.0744757021474418,1.0860027340085008,1.0726436710005176,1.0354251929831282
2003-09-17,1.056789496261381,0.782076168211766,0.979968193290201,0.984331693736262,0.9904214430424078,1.0724002937227168,1.0839050604930076,1.0705718012438787,1.0334252127468186
2003-09-18,1.0692605880725716,0.7913056532266493,0.991532722795655,0.9959477165758884,1.0021093305466366,1.0850556073577189,1.096696140998485,1.083205536979346,1.0456205844398176
2003-09-19,1.063822134546068,0.7872811929551088,0.9864896073071733,0.9908821456272865,0.9970124205104428,1.0795368174947872,1.0911181452675591,1.0776961569103278,1.0403023682647672
2003-09-22,1.0523291443474576,0.7787757266803236,0.9758320781774095,0.9801771617602872,0.98624120828923,1.0678740538996299,1.079330262930972,1.0660532788706305,1.0290634735907438
2003-09-23,1.056331729538653,0.7817373982998232,0.9795437030489493,0.9839053133690145,0.9899924247944927,1.071935764911968,1.083435548192738,1.070108064476401,1.032977566669244
2003-09-24,1.0375529843792628,0.7678398515679563,0.9621300430615937,0.9664141156476358,0.9723930145570838,1.0528796218523355,1.0641749698278136,1.0510844130287758,1.0146139958917946
2003-09-25,1.0290355371285436,0.7615366089609693,0.9542317554430465,0.9584806593554698,0.9644104764764739,1.0442363556524414,1.0554389782134026,1.0424558840005624,1.0062848586622197
2003-09-26,1.0256489165826344,0.7590300799360805,0.9510913188381456,0.9553262393410866,0.9612365410617272,1.0407997082586051,1.0519654622855223,1.0390250962506937,1.0029731120272178
2003-09-29,1.0357059199456196,0.7664733714313033,0.9604172474648061,0.9646936934927601,0.9706619486936995,1.0510052727523767,1.0622805126121002,1.0492132597813841,1.0128077677242668
2003-09-30,1.0256489165826344,0.7590300799360805,0.9510913188381456,0.9553262393410866,0.9612365410617272,1.0407997082586051,1.0519654622855223,1.0390250962506937,1.0029731120272178
2003-10-01,1.0475062999652904,0.7752063213073258,0.9713598212970828,0.9756849912796765,0.981721246168625,1.0629799669028233,1.0743836719113844,1.0611675365202369,1.0243472562179199
2003-10-02,1.051302931606369,0.7780162787286219,0.9748804640202157,0.9792213103545502,0.9852794433327339,1.0668326820381016,1.0782777191773263,1.065013682596658,1.0280599491196596
2003-10-03,1.0609494498729186,0.7851547386903442,0.9838257469839987,0.988206423943929,0.9943201449821079,1.0766216977872618,1.0881717520024459,1.0747860076177596,1.037493195028275
2003-10-06,1.0657722942550856,0.7887242317594104,0.9882980038643254,0.9926985944245397,0.998840107102713,1.0815157847840686,1.0931183430220335,1.0796717499681532,1.042209412401099
2003-10-07,1.0698770267191238,0.7917613219976705,0.9921043506069394,0.9965218896720367,1.002687055870389,1.0856811519793903,1.0973283964957676,1.0838300150182845,1.0462233944050119
2003-10-08,1.0672081625903942,0.7897871081075195,0.9896294944812675,0.9940360137644145,1.0001858006336444,1.0829728636346623,1.0945910534911938,1.081126344431401,1.0436135354976495
2003-10-09,1.0700820322667086,0.7919133869801475,0.9922944536660555,0.9967128392022822,1.0028791867450702,1.0858891858501114,1.0975386621647987,1.0840376941815608,1.046423867538381
2003-10-10,1.073057693714916,0.7941158737361504,0.9950538050634334,0.9994844771525664,1.005667971943982,1.088908803496167,1.100590674427824,1.087052163238804,1.0493337408632535
2003-10-13,1.0764437217592426,0.7966216134964242,0.9981936922375276,1.0026383452896945,1.0088413520671835,1.0923448496360417,1.1040635826514584,1.090482350759877,1.0526449080961358
2003-10-14,1.0802410644022202,0.799431483221652,1.0017149942776287,1.0061753266172744,1.012400215581147,1.0961982862760742,1.1079583591624953,1.094329217110853,1.056358296280419
2003-10-15,1.0773677872274887,0.7973052920450924,0.9990505845236475,1.0034990530566619,1.0097073847612665,1.0932825653145868,1.1050113581931365,1.091418467589489,1.0535485436418073
2003-10-16,1.0816777622397444,0.800494622657966,1.0030472540977,1.0075135185853061,1.0137466865202416,1.097656206882214,1.1094319204175995,1.0957846518944145,1.057763230539937
2003-10-17,1.0698770267191242,0.7917613219976704,0.9921043506069396,0.9965218896720369,1.002687055870389,1.0856811519793905,1.097328396495768,1.0838300150182847,1.0462233944050123
2003-10-20,1.077880419596767,0.7976853668052165,0.9995259520575992,1.0039765372577265,1.0101878230062784,1.093802770242182,1.1055371439065629,1.091937785543439,1.054049842355654
2003-10-21,1.0760335921637572,0.7963179220118118,0.9978133762331344,1.002256335853753,1.0084569792595124,1.0919286616438078,1.103642929772548,1.0900668723875657,1.0522438459489742
2003-10-22,1.0624882949832863,0.7862935598336233,0.9852527286751445,0.989639759550731,0.9957623481836163,1.078183274576386,1.089750081469519,1.0763449218456824,1.0389980182132066
2003-10-23,1.0605387277758511,0.7848510472057317,0.983444881548799,0.987823862630733,0.9939352168828917,1.0762049085410668,1.0877504914192904,1.0743699290166528,1.0370915534789946
2003-10-24,1.0628993725813043,0.7865974267103722,0.9856339237688289,0.990022651990281,0.9961476094577603,1.0786004245749592,1.0901717066752232,1.0767613605840671,1.03940000740376
2003-10-27,1.0634121234508993,0.7869775891665647,0.9861094011889419,0.9905002465667966,0.9966281587610814,1.0791207497533466,1.0906976139294988,1.0772807985837762,1.0399014219980305
2003-10-28,1.0778804195967675,0.7976853668052164,0.9995259520575995,1.003976537257727,1.0101878230062789,1.0938027702421826,1.1055371439065635,1.0919377855434393,1.0540498423556546
2003-10-29,1.0793174729352413,0.7987480677611888,1.0008585415361548,1.005315060352112,1.011534627120301,1.0952610516006995,1.1070110697842153,1.0933935804642785,1.0554551242564443
2003-10-30,1.0815747854646869,0.800418765558864,1.0029517630234972,1.0074176023183803,1.0136501768496655,1.0975517089436853,1.1093263014196884,1.0956803321297408,1.0576625304515577
2003-10-31,1.0805485727235982,0.7996593176071624,1.0020001488663035,1.0064617509126434,1.0126884118931694,1.0965103370821567,1.1082737576660426,1.0946407358557684,1.0566590059804735
2003-11-03,1.0876288481355274,0.8048995084739038,1.0085657371201342,1.0130565737349737,1.0193240348014483,1.1036952016727417,1.115535701861953,1.1018133499173837,1.063582745428835
2003-11-04,1.0852693883332394,0.8031528658810583,1.006377793761718,1.0108588881299359,1.0171127528096704,1.1013008881467725,1.113115702014512,1.0994231188075607,1.0612754503083088
2003-11-05,1.0860900030251608,0.8037600734581463,1.007138755428989,1.0116232381281725,1.0178818315999403,1.1021336248836184,1.1139573723948812,1.1002544356894615,1.0620779222439045
2003-11-06,1.091837149876207,0.8080130696837439,1.0124681243677582,1.0169763371266527,1.0232680485312466,1.107965668060555,1.1198519820378452,1.1060765349609853,1.0676980069232478
2003-11-07,1.0837298322209736,0.8020133431692325,1.0049501527536047,1.0094248902704286,1.0156698832583082,1.0997385898528955,1.1115366433023455,1.0978634843050838,1.059769931840835
2003-11-10,1.0793174729352422,0.7987480677611887,1.0008585415361555,1.0053150603521126,1.0115346271203016,1.0952610516007002,1.1070110697842162,1.0933935804642791,1.0554551242564447
2003-11-11,1.0790096091129155,0.7985202333756781,1.0005730572889975,1.0050283049303916,1.0112460976333528,1.0949486400422417,1.1066953066581224,1.0930817015820875,1.0551540669151196
2003-11-12,1.091118089955546,0.807481280725416,1.0118013351407549,1.016306578889931,1.0225941467118451,1.1072359862527315,1.1191144721651984,1.1053480972946501,1.0669948445109456
2003-11-13,1.0914257167772394,0.8077094658951999,1.0120865996155903,1.0165931135607502,1.022882454082176,1.1075481573096053,1.1194299922095938,1.1056597360853238,1.0672956700914231
2003-11-14,1.0821906316096572,0.8008746097220217,1.0035228414039756,1.0079912235372743,1.014227346881873,1.0981766523113952,1.1099579492127258,1.0963042099398843,1.0582647610146327
2003-11-17,1.076751822582204,0.796849535578003,0.99847939625701,1.0029253214623195,1.009130103670752,1.0926575016960867,1.1043795888592525,1.090794469733589,1.0529461971983105
2003-11-18,1.0655669332065536,0.7885719036887283,0.9881075711467271,0.9925073137679435,0.9986476430531065,1.0813073901609727,1.0929077127304576,1.0794637106676017,1.0420085916264603
2003-11-19,1.0745968943262347,0.7952546071833613,0.9964811164130646,1.000918143885723,1.0071105083204193,1.0904707410376695,1.1021693685174456,1.088611437604006,1.0508389116894579
2003-11-20,1.064951087061584,0.7881163226137757,0.9875364927662497,0.9919336925490505,0.9980704730208998,1.0806824467932634,1.092276064937421,1.0788398328574593,1.041406361063386
2003-11-21,1.0693634463473158,0.7913815103257511,0.9916281039836989,0.9960435224673665,1.0022057291589066,1.085159985045459,1.0968016384555506,1.083309736698264,1.0457211686477763
2003-11-24,1.0835248266733897,0.801861628971029,1.0047600496944893,1.009233940740184,1.0154777523836278,1.099530555982175,1.111326377633315,1.0976558051418084,1.0595694587074667
2003-11-25,1.0876288481355283,0.8048995084739039,1.008565737120135,1.0130565737349748,1.0193240348014494,1.1036952016727426,1.115535701861954,1.1018133499173848,1.063582745428836
2003-11-26,1.0915289305529314,0.8077848845139602,1.0121823104621168,1.0166892505785794,1.0229791858693713,1.10765289574972,1.1195358542892044,1.105764295941517,1.0673966019406516
2003-11-28,1.0923496637451693,0.8083926182674582,1.0129433820155491,1.017453710952267,1.0237483757179502,1.1084857527373582,1.1203776462104227,1.106595732869177,1.0681991897566712
2003-12-02,1.0890620933118478,0.806363763794737,1.0098947952636426,1.0143915497703506,1.0206672699119284,1.1051496186152832,1.1170057218659712,1.103265287011257,1.0649843033611357
2003-12-03,1.0873382139222376,0.8050865007822331,1.0082962300083453,1.012785866589949,1.019051652876815,1.1034002742375233,1.1152376104296933,1.1015189253471873,1.0632985367716112
2003-12-04,1.0918021147668944,0.8083926182674583,1.0124356360690987,1.0169437041674763,1.0232352136822582,1.1079301154158225,1.1198160479824695,1.1060410429351692,1.067663746396035
2003-12-05,1.0841920637311666,0.8027578079063591,1.005378783223086,1.0098554293010837,1.016103085897968,1.1002076494045396,1.1120107349495367,1.0983317440883327,1.0602219439950524
2003-12-08,1.0914975768024031,0.8081668718771218,1.0121532359128644,1.0166600465691986,1.022949801184008,1.107621078844466,1.119503696050517,1.1057325332855692,1.067365941382021
2003-12-09,1.0830758541698953,0.8019314303629479,1.004343714393426,1.008815751624595,1.0150569760640578,1.0990749512980593,1.1108658851981787,1.097200977284912,1.0591304124200247
2003-12-10,1.0829742633983623,0.8018561237269709,1.0042495085698573,1.0087211263311333,1.014961765353791,1.098971859836972,1.1107616877664732,1.0970980615995702,1.0590310676923793
2003-12-11,1.0951506262756554,0.8108714906213003,1.0155407339008438,1.0200626280558902,1.0263734333677148,1.1113280908293113,1.1232504770549627,1.1094332246422192,1.0709382265366576
2003-12-12,1.0972814546266656,0.8124496331425234,1.0175166657365955,1.0220473581154066,1.0283704423252689,1.1134903955811848,1.1254359791259736,1.1115918425637188,1.0730219449590679
2003-12-15,1.0918021147668944,0.8083926182674585,1.012435636069099,1.0169437041674767,1.023235213682258,1.1079301154158228,1.1198160479824697,1.1060410429351692,1.0676637463960348
2003-12-16,1.0974841674695166,0.8125994655853026,1.0177046427547891,1.0222361721381155,1.0285604244807027,1.1136961028795485,1.1256438932630561,1.1117971991215516,1.0732201760765145
2003-12-17,1.100934152574757,0.8151543386454992,1.0209038377528667,1.0254496121789372,1.0317937450601513,1.1171970508481717,1.1291823995856725,1.1152921778107305,1.0765938863603217
2003-12-18,1.1133134626450083,0.8243200585353909,1.0323832574165184,1.03698014620851,1.0433956148620587,1.1297592269507801,1.1418793433744088,1.1278329348176375,1.0886995054909685
2003-12-19,1.1102139481252986,0.822025548625617,1.0295090562111675,1.0340931470589732,1.040490754760589,1.1266139266870157,1.1387003001639395,1.1246929974374058,1.0856685173298688
2003-12-22,1.1179626172495194,0.8277616932618558,1.036694450567309,1.0413105357917616,1.0477527951979884,1.1344770584404744,1.1466477880085306,1.1325427221847721,1.0932458731481576
2003-12-23,1.1186760961513234,0.8282909219248278,1.037356064477009,1.0419750956670653,1.0484214664953515,1.1352010767871425,1.1473795736621126,1.1332655060464172,1.093943577930894
2003-12-24,1.117554145012422,0.8274599461651645,1.0363156714427872,1.0409300700789506,1.0473699756639752,1.1340625522889745,1.1462288350132301,1.1321289227855782,1.0928464317172795
2003-12-26,1.118370152086188,0.828063440358547,1.0370723604339434,1.0416901283761446,1.0481347362018034,1.1348906133443524,1.1470657795511747,1.1329555719582658,1.0936443979033486
2003-12-29,1.1332547819789829,0.8390845838855402,1.0508749804594435,1.0555542072725046,1.0620845877755816,1.1499951176240193,1.1623323257474056,1.148034322354207,1.1081999473936084
2003-12-30,1.1334580806971024,0.8392358912278718,1.051063500763817,1.0557435670004816,1.0622751190123898,1.150201419452147,1.1625408407923992,1.1482402724281033,1.10839875143336
2003-12-31,1.1344778551892023,0.8399907795223832,1.0520091446882902,1.056693421589867,1.0632308500521255,1.1512362579594637,1.1635867811016656,1.1492733464875375,1.1093959799970243
2004-01-02,1.1339679093556256,0.8396131184781345,1.0515362683974356,1.0562184397246475,1.0627529296241203,1.1507187792528288,1.1630637508562414,1.1487567501062141,1.1088973084229616
2004-01-05,1.146303513130858,0.8487465640954647,1.0629751589120782,1.0677082641412319,1.074313837955521,1.1632366034350388,1.1757158669148438,1.161253230814814,1.1209601875496737
2004-01-06,1.1474253470947056,0.8495769325435475,1.064015443289064,1.068753180588293,1.0753652189706226,1.1643750090272542,1.1768664853821442,1.1623896953724406,1.1220572191788272
2004-01-07,1.1512997402443426,0.8524450916204641,1.0676081947957528,1.072361929525214,1.0789962940974596,1.16830663435696,1.1808402893952308,1.16631461709773,1.125845954380202
2004-01-08,1.1558865577203004,0.8558423058427582,1.0718615822970177,1.0766342560679563,1.083295052175186,1.1729612078797582,1.1855447974276598,1.1709612543557508,1.1303313631041643
2004-01-09,1.1457946218727637,0.8483692500864048,1.062503260536347,1.0672342645454946,1.0738369058739887,1.1627201948819792,1.1751939183036584,1.1607377027624042,1.1204625472357594
2004-01-12,1.1542558324983587,0.8546348836620072,1.0703493995443005,1.0751153400251579,1.0817667390785524,1.1713063937344832,1.183872230349174,1.1693092617457144,1.1287366911610965
2004-01-13,1.1475276409165602,0.8496524994559161,1.0641103010560482,1.0688484607280762,1.0754610885785378,1.1644788139240583,1.176971403903342,1.162493323277058,1.122157251413238
2004-01-14,1.1571105683309495,0.8567482412032097,1.0729966157837518,1.077774343513747,1.0844421929819283,1.174203299462825,1.1868002142345762,1.1722012281147822,1.1315283123832678
2004-01-15,1.1599650698134327,0.8588613384680206,1.0756436147087312,1.0804331287202291,1.0871174272527546,1.1770999673792613,1.189727957756814,1.1750929570774247,1.1343197044365172
2004-01-16,1.164552707514766,0.8622588129667065,1.0798977628106479,1.0847062192503465,1.091416954044405,1.1817553732437294,1.1944333070603181,1.1797404252579338,1.138805915251706
2004-01-20,1.1642467634496307,0.8620320254708034,1.0796140587675822,1.0844212519594256,1.0911302237508567,1.181444909800939,1.19411951294938,1.1794304911697822,1.1385067352241607
2004-01-21,1.173421687327137,0.8688254995686224,1.0881220289997078,1.0929671055964996,1.0997289478853332,1.1907553648120168,1.203529851011642,1.1887250714211626,1.147478813101156
2004-01-22,1.170363652776427,0.8665610082026827,1.0852862924558833,1.0901187423799332,1.096862962745149,1.1876521572555474,1.2003933520812462,1.1856271549781987,1.1444883878392331
2004-01-23,1.1665917877987522,0.8637678954853514,1.081788616030651,1.0866054918649026,1.0933279768587774,1.1838245746345517,1.1965247069525224,1.181806098563952,1.1407999140411913
2004-01-26,1.181272181572998,0.8746374713936214,1.09540184649389,1.1002793379048568,1.1070864186655487,1.1987218258384684,1.2115817766511028,1.1966779492602961,1.1551557428160117
2004-01-27,1.1691406967412612,0.8656553331186229,1.0841522368842726,1.0889796372036247,1.09571681028488,1.186411135826056,1.199139016908569,1.184388249548081,1.1432924698202782
2004-01-28,1.1557850841238215,0.8557668256891869,1.0717674851306849,1.076539739915548,1.083199951281194,1.172858235324624,1.185440720177536,1.1708584573736218,1.13023213296098
2004-01-29,1.1569064493874546,0.8565971941372696,1.0728073348787268,1.077584219798395,1.0842508930311965,1.173996165293028,1.186590857918508,1.1719944471183978,1.1313287062522897
2004-01-30,1.1569064493874546,0.8565971941372696,1.0728073348787268,1.077584219798395,1.0842508930311965,1.173996165293028,1.186590857918508,1.1719944471183978,1.1313287062522897
2004-02-02,1.1619020906256712,0.8602959819386606,1.0774398274762216,1.0822373394771092,1.088932800091761,1.179065601685185,1.1917146794909843,1.1770552398852507,1.1362139001605132
2004-02-03,1.159965069813433,0.8588613384680205,1.0756436147087312,1.0804331287202291,1.0871174272527548,1.1770999673792613,1.1897279577568143,1.175092957077425,1.1343197044365172
2004-02-04,1.1504834988204695,0.8518415106682844,1.0668512884901244,1.071601652945913,1.0782313139270816,1.1674783354896765,1.1800031044941217,1.1654877305186175,1.125047759025211
2004-02-05,1.1538475946113689,0.8543326160125327,1.0699708377342505,1.0747350925944537,1.0813841391770889,1.170892125394889,1.1834535177170376,1.1688956997529456,1.1283374788991403
2004-02-06,1.166795320866979,0.8639192895864801,1.0819773536494959,1.0867950698749869,1.0935187277281353,1.184031114274585,1.1967334623606802,1.1820122860442734,1.1409989472498647
2004-02-09,1.1671014992822215,0.8641457300471943,1.0822612750070333,1.0870802554480148,1.093805677654233,1.1843418155292809,1.1970474968347824,1.18232245753885,1.141298356446332
2004-02-10,1.1708731299097892,0.8669384957293368,1.0857587341177937,1.090593287680938,1.0973404439080552,1.188169160338371,1.200915901600342,1.1861432765466715,1.1449866010754517
2004-02-11,1.183311379032037,0.87614768177663,1.0972928083711284,1.1021787196604662,1.1089975512961958,1.2007911461352436,1.2136732967248889,1.1987437412695265,1.1571498561899574
2004-02-12,1.1790292166956244,0.8729772550502389,1.0933219296833334,1.0981901598570554,1.1049843155329944,1.1964457280897547,1.2092812608059944,1.1944057323643185,1.15296236706447
2004-02-13,1.1737278657423798,0.8690517665117421,1.088405950357245,1.0932522911695273,1.1000158978114312,1.191066066066713,1.203843885485744,1.1890352429157391,1.147778222297623
2004-02-17,1.1843306848239226,0.8769024833123442,1.098238017666658,1.103128137685637,1.109952843070832,1.201825509018749,1.2147187563078266,1.1997763405161102,1.158146626415778
2004-02-18,1.1791310418172645,0.8730529954802021,1.093416352821374,1.0982850034326241,1.1050797458758106,1.1965490573627475,1.2093856986008642,1.1945088854560855,1.1530619409610372
2004-02-19,1.174747171534265,0.8698070018414423,1.0893511596527745,1.094201709194698,1.1009711895860677,1.1921004289502182,1.204889345068682,1.190067842162323,1.1487749925234436
2004-02-20,1.1711790739749244,0.8671647626724568,1.0860424381608593,1.0908782549718588,1.0976271742016035,1.1884796237811612,1.20122969571128,1.186453210634823,1.1452857811029973
2004-02-23,1.1682228645458546,0.8649757514600885,1.0833011247550755,1.0881247353308614,1.0948566194042357,1.1854797454976849,1.1981976345757543,1.183458447283626,1.1423949297376417
2004-02-24,1.166183667086815,0.8634662351474575,1.0814101628778365,1.0862253535752517,1.0929454867735888,1.1834104252009099,1.196106114501968,1.1813926552743954,1.1404008163636956
2004-02-25,1.1710774832033917,0.8670895427952771,1.0859482323372909,1.0907836296783973,1.0975319634913372,1.188376532320074,1.2011254982795745,1.1863502949494813,1.1451864363753521
2004-02-26,1.1717906105800342,0.8676178171114797,1.0866095202752828,1.09144786213054,1.0982003053398757,1.1891001939488834,1.2018569233884098,1.1870727227014881,1.1458837974047054
2004-02-27,1.1726065004787465,0.8682215715812537,1.087366100609203,1.0922078112866802,1.0989649560614292,1.1899281360983085,1.2026937477447721,1.1878992531709631,1.1466816490063134
2004-03-01,1.1842283910020674,0.87682708991757,1.0981431598996736,1.1030328575458537,1.109856973462917,1.2017217041219446,1.2146138377866282,1.1996727126114926,1.1580465941813671
2004-03-02,1.1772961976518277,0.8716941791983221,1.0917148891636324,1.0965759636744739,1.1033601328284455,1.1946871090476754,1.2075037752063105,1.1926501118496646,1.1512676628869916
2004-03-03,1.1794369858824,0.8732794359409163,1.09370005686444,1.0985699707235452,1.1053664761693591,1.196859520805538,1.2096994927118023,1.194818819544237,1.153361120988583
2004-03-04,1.1824952547832173,0.875543580271667,1.0965360107227364,1.1014185522222186,1.108232680942093,1.1999629661739128,1.2128362320053623,1.1979169733936263,1.1563517754194277
2004-03-05,1.186471707404602,0.8784874797785467,1.1002234026819377,1.1051223630168157,1.1119594060442959,1.2039981585885173,1.216914714176483,1.2019452856171082,1.1602403136862915
2004-03-08,1.1719947295235291,0.867768603901028,1.086798801180308,1.091637985845892,1.0983916052906075,1.189307328118681,1.202066279704478,1.187279503697873,1.1460834035356835
2004-03-09,1.1673053838756091,0.8642966903543372,1.0824503385975868,1.0872701608812596,1.0939967579724157,1.184548711887173,1.1972566127876865,1.1825290011288097,1.1414977334083884
2004-03-10,1.1477312911598407,0.8498034597630588,1.0642991473321295,1.0690381478792137,1.075651949264171,1.1646854724700448,1.177180279493082,1.1626996294605925,1.1223563992063725
2004-03-11,1.1328466612670465,0.8387825765124572,1.0504965273066296,1.0551740689828542,1.061702097690393,1.1495809681903781,1.1619137332968514,1.1476208790646514,1.1078008497161131
2004-03-12,1.147731291159841,0.8498034597630588,1.0642991473321295,1.069038147879214,1.0756519492641712,1.164685472470045,1.1771802794930821,1.1626996294605927,1.1223563992063728
2004-03-15,1.1336623168156512,0.8393867647762174,1.0512528903260778,1.0559337998568874,1.062466528779397,1.1504086725278977,1.1627503172900495,1.1484471721277012,1.1085984721487994
2004-03-16,1.1396770294956458,0.8438398335605394,1.0568303749046302,1.0615361192786654,1.0681035079820485,1.1565122339916545,1.1689193580822994,1.1545403267347125,1.1144802071139215
2004-03-17,1.152420988332922,0.8532761541389244,1.0686479358865584,1.0734063002670073,1.0800471260311875,1.1694444454194117,1.1819903069546203,1.1674504881392938,1.1269424130870507
2004-03-18,1.152726346522789,0.853501900529261,1.0689310966434442,1.0736907218526603,1.0803333072433616,1.169754314332438,1.1823035001576478,1.1677598287113822,1.1272410201922913
