Date,spy_predicted_label,spy_predicted_bull_flag,spy_predicted_bear_flag,spy_smoothed_prob,mid_predicted_label,mid_predicted_bull_flag,mid_predicted_bear_flag,mid_smoothed_prob,rut_predicted_label,rut_predicted_bull_flag,rut_predicted_bear_flag,rut_smoothed_prob
2015-08-17,1.0,1.0,0.0,0.6544387340545654,1,1,0,0.5406060554698621,0,0,1,0.20399607959463117
2015-08-18,1.0,1.0,0.0,0.9419769644737244,1,1,0,0.6014304716912052,0,0,1,0.29513210820364255
2015-08-19,1.0,1.0,0.0,0.8547120094299316,1,1,0,0.6317067161184794,0,0,1,0.3250238160959213
2015-08-20,0.0,0.0,1.0,0.3519818186759949,1,1,0,0.6228284765107868,0,0,1,0.2422366665656572
2015-08-21,0.0,0.0,1.0,0.0046269455924630165,1,1,0,0.524283066784859,0,0,1,0.17231526529093566
2015-08-24,0.0,0.0,1.0,0.004342031665146351,0,0,1,0.4412454569257926,0,0,1,0.12288717421121727
2015-08-25,0.0,0.0,1.0,0.002429345389828086,0,0,1,0.3719562422306413,0,0,1,0.08739959718444465
2015-08-26,0.0,0.0,1.0,0.004484891891479492,0,0,1,0.3132981381559089,0,0,1,0.06295449052511813
2015-08-27,0.0,0.0,1.0,0.003755916841328144,0,0,1,0.2638617838798474,0,0,1,0.04600169757380712
2015-08-28,0.0,0.0,1.0,0.005508578848093748,0,0,1,0.2225883543647211,0,0,1,0.035578821553820625
2015-08-31,0.0,0.0,1.0,0.003431081073358655,0,0,1,0.18853326911083865,0,0,1,0.03357325607520382
2015-09-01,0.0,0.0,1.0,0.0030958845745772123,0,0,1,0.15949225113267745,0,0,1,0.029123351855831352
2015-09-02,0.0,0.0,1.0,0.003852921538054943,0,0,1,0.13519533922944474,0,0,1,0.021497296008172673
2015-09-03,0.0,0.0,1.0,0.002414098009467125,0,0,1,0.11454167785337041,0,0,1,0.017951227561440585
2015-09-04,0.0,0.0,1.0,0.0024515921249985695,0,0,1,0.0972641058667029,0,0,1,0.017370932643607524
2015-09-08,0.0,0.0,1.0,0.0021911049261689186,0,0,1,0.08265460412875211,0,0,1,0.01398242187896781
2015-09-09,0.0,0.0,1.0,0.0038255047984421253,0,0,1,0.07784968086083674,0,0,1,0.041958863587843696
2015-09-10,0.0,0.0,1.0,0.0023753312416374683,0,0,1,0.06650894024407908,0,0,1,0.038824972375696314
2015-09-11,0.0,0.0,1.0,0.0038005963433533907,0,0,1,0.057704893301518366,0,0,1,0.040037937699142136
2015-09-14,0.0,0.0,1.0,0.004425866529345512,0,0,1,0.06629650112007933,0,0,1,0.061116594315210326
2015-09-15,0.0,0.0,1.0,0.0038178730756044388,0,0,1,0.06270424332331381,0,0,1,0.06670168500656745
2015-09-16,0.0,0.0,1.0,0.06429692357778549,0,0,1,0.10346972191094761,0,0,1,0.1536851360937867
2015-09-17,0.0,0.0,1.0,0.06327055394649506,0,0,1,0.12850067079987315,0,0,1,0.19594423323111823
2015-09-18,0.0,0.0,1.0,0.11164908111095428,0,0,1,0.1448219781003046,0,0,1,0.291523769682558
2015-09-21,0.0,0.0,1.0,0.003012644127011299,0,0,1,0.13911191449657145,0,0,1,0.27639263497442434
2015-09-22,0.0,0.0,1.0,0.034649528563022614,0,0,1,0.16091767160164194,0,0,1,0.2740397528402888
2015-09-23,0.0,0.0,1.0,0.00213229819200933,0,0,1,0.1372428617374339,0,0,1,0.20141416705706655
2015-09-24,0.0,0.0,1.0,0.003779560560360551,0,0,1,0.11749933150177286,0,0,1,0.1474446929347496
2015-09-25,0.0,0.0,1.0,0.005785968154668808,0,0,1,0.09976958673319693,0,0,1,0.11018602041143562
2015-09-28,0.0,0.0,1.0,0.002198787173256278,0,0,1,0.08420696727320169,0,0,1,0.08020454024285166
2015-09-29,0.0,0.0,1.0,0.0038227944169193506,0,0,1,0.07123086964815349,0,0,1,0.05778840268738077
2015-09-30,0.0,0.0,1.0,0.00252835126593709,0,0,1,0.06048946237741091,0,0,1,0.0413412990010591
2015-10-01,0.0,0.0,1.0,0.005959594156593084,0,0,1,0.051468158282943266,0,0,1,0.02990705304898823
2015-10-02,0.0,0.0,1.0,0.0020283551421016455,0,0,1,0.04375560486517245,0,0,1,0.02214505395594739
2015-10-05,0.0,0.0,1.0,0.15161748230457306,0,0,1,0.047921393108553756,0,0,1,0.029146036526233206
2015-10-06,1.0,1.0,0.0,0.8700588345527649,0,0,1,0.06303840929066316,0,0,1,0.07352241735737539
2015-10-07,1.0,1.0,0.0,0.6707963943481445,0,0,1,0.07172333836061542,0,0,1,0.09180556189562274
2015-10-08,1.0,1.0,0.0,0.9642974734306335,0,0,1,0.14961411960935608,0,0,1,0.17395299977229417
2015-10-09,1.0,1.0,0.0,0.976974606513977,0,0,1,0.25592161439198063,0,0,1,0.37841085272292746
2015-10-12,1.0,1.0,0.0,0.9765715599060059,0,0,1,0.34226611201902335,1,1,0,0.5246154514583579
2015-10-13,1.0,1.0,0.0,0.981689453125,0,0,1,0.41728547373891345,1,1,0,0.644341668612068
2015-10-14,1.0,1.0,0.0,0.792924165725708,1,1,0,0.461510669694994,1,1,0,0.5803897307261991
2015-10-15,1.0,1.0,0.0,0.5682185888290405,1,1,0,0.4654987849203387,1,1,0,0.48440050166986154
2015-10-16,1.0,1.0,0.0,0.9463742971420288,1,1,0,0.4888174383670595,1,1,0,0.6004685929738124
2015-10-19,1.0,1.0,0.0,0.9525972008705139,1,1,0,0.5030967491148044,1,1,0,0.6802803951713519
2015-10-20,1.0,1.0,0.0,0.9563973546028137,1,1,0,0.5493950512503172,1,1,0,0.7490036363714949
2015-10-21,1.0,1.0,0.0,0.9748262763023376,1,1,0,0.584913694509384,1,1,0,0.7959146414618943
2015-10-22,1.0,1.0,0.0,0.8928033709526062,1,1,0,0.5298696517331459,1,1,0,0.6805332839213594
2015-10-23,1.0,1.0,0.0,0.9766719341278076,1,1,0,0.5675944439626958,1,1,0,0.7041528111312556
2015-10-26,1.0,1.0,0.0,0.9846411347389221,1,1,0,0.6146597492374246,1,1,0,0.7647479524037293
2015-10-27,1.0,1.0,0.0,0.9904363751411438,1,1,0,0.6262902889072915,1,1,0,0.7717511546545206
2015-10-28,1.0,1.0,0.0,0.997003972530365,1,1,0,0.5760984820400961,1,1,0,0.6313565466052814
2015-10-29,1.0,1.0,0.0,0.985171377658844,1,1,0,0.6397039260989157,1,1,0,0.7332710559021589
2015-11-02,1.0,1.0,0.0,0.9974172115325928,1,1,0,0.8444989323616028,1,1,0,0.48960453271865845
2015-11-03,1.0,1.0,0.0,0.9972621643973661,1,1,0,0.8566645473765311,1,1,0,0.5308443053469668
2015-11-04,1.0,1.0,0.0,0.9970452025871281,1,1,0,0.8678695985862901,1,1,0,0.5671722489763917
2015-11-05,1.0,1.0,0.0,0.9968675740077557,1,1,0,0.8776436641495412,1,1,0,0.6020430910860488
2015-11-06,1.0,1.0,0.0,0.9966205205681753,1,1,0,0.8864187308285684,1,1,0,0.6328684671570937
2015-11-09,1.0,1.0,0.0,0.9956772780305393,1,1,0,0.8935896756065713,1,1,0,0.6623360257198418
2015-11-10,1.0,1.0,0.0,0.9906086843834099,1,1,0,0.8809073917968693,1,1,0,0.6877817104953573
2015-11-11,1.0,1.0,0.0,0.9834642632275885,1,1,0,0.8825510606742837,1,1,0,0.711096237967701
2015-11-12,1.0,1.0,0.0,0.9814888821269537,1,1,0,0.8528036893299651,1,1,0,0.7211845905057966
2015-11-13,1.0,1.0,0.0,0.9076026569997734,1,1,0,0.7826079426831746,1,1,0,0.6662988719448223
2015-11-16,1.0,1.0,0.0,0.8338454747861221,1,1,0,0.7178821529480975,1,1,0,0.6149369280985929
2015-11-17,1.0,1.0,0.0,0.7744957494798609,1,1,0,0.6600537872078237,1,1,0,0.5851339635204342
2015-11-18,1.0,1.0,0.0,0.7244383587592408,1,1,0,0.6063528715402308,1,1,0,0.5438359955565949
2015-11-19,1.0,1.0,0.0,0.735876442356761,1,1,0,0.5929852177784877,1,1,0,0.5521524773046186
2015-11-20,1.0,1.0,0.0,0.7468748801155278,1,1,0,0.6009557591150352,1,1,0,0.5502924193537955
2015-11-23,1.0,1.0,0.0,0.7463128617619107,1,1,0,0.5949773886453664,1,1,0,0.569638416585631
2015-11-24,1.0,1.0,0.0,0.7457628946762421,1,1,0,0.6071427109771949,1,1,0,0.6023472835259714
2015-11-25,1.0,1.0,0.0,0.7524076148832483,1,1,0,0.6188173743739006,1,1,0,0.6343454836666713
2015-11-27,1.0,1.0,0.0,0.7533404450003082,1,1,0,0.6427263146463836,1,1,0,0.6626540907413024
2015-11-30,1.0,1.0,0.0,0.7538986613501366,1,1,0,0.6668419755843186,1,1,0,0.6894120997449609
2015-12-01,1.0,1.0,0.0,0.752935433453558,1,1,0,0.6897049482143962,1,1,0,0.7133018559841966
2015-12-02,1.0,1.0,0.0,0.7717479441817319,1,1,0,0.7117172342210007,1,1,0,0.7341327897803093
2015-12-03,1.0,1.0,0.0,0.7314677281212552,1,1,0,0.7120321034334448,1,1,0,0.7492811581345712
2015-12-04,1.0,1.0,0.0,0.672867030231498,1,1,0,0.6543787756504521,1,1,0,0.7115344560062589
2015-12-07,1.0,1.0,0.0,0.6704647271605109,1,1,0,0.6200048125875693,1,1,0,0.6947686661003846
2015-12-08,1.0,1.0,0.0,0.6641429547871907,1,1,0,0.5742309950709469,1,1,0,0.6465929557930385
2015-12-09,1.0,1.0,0.0,0.6404986015369413,0,0,1,0.5285460256295984,1,1,0,0.5996001244676838
2015-12-10,1.0,1.0,0.0,0.5911608062010387,0,0,1,0.4849984164136443,1,1,0,0.5510689371217213
2015-12-11,1.0,1.0,0.0,0.5581182861893703,0,0,1,0.4452075686835451,1,1,0,0.5089848331662098
2015-12-14,1.0,1.0,0.0,0.5120601589195467,0,0,1,0.40854593899537595,1,1,0,0.4670590286367331
2015-12-15,0.0,0.0,1.0,0.4698145649482676,0,0,1,0.3748059297082109,0,0,1,0.42879608143440534
2015-12-16,0.0,0.0,1.0,0.43378379752542295,0,0,1,0.3438363177991222,0,0,1,0.39370180700110075
2015-12-17,0.0,0.0,1.0,0.459986414775544,0,0,1,0.3178472923758837,0,0,1,0.37129697526699545
2015-12-18,0.0,0.0,1.0,0.42453212128251,0,0,1,0.29162118656392577,0,0,1,0.34156206366760594
2015-12-21,0.0,0.0,1.0,0.38949809725959383,0,0,1,0.2675877440797553,0,0,1,0.3135528064145142
2015-12-22,0.0,0.0,1.0,0.35776789596083314,0,0,1,0.2459292977082475,0,0,1,0.28810657329051387
2015-12-23,0.0,0.0,1.0,0.3355128223968052,0,0,1,0.22759438337236973,0,0,1,0.2743210004778135
2015-12-24,0.0,0.0,1.0,0.34611472263326304,0,0,1,0.23114431753797327,0,0,1,0.30744313555241365
2015-12-28,0.0,0.0,1.0,0.34046469875337004,0,0,1,0.23778150615185745,0,0,1,0.3451540899335131
2015-12-29,0.0,0.0,1.0,0.3326061939620723,0,0,1,0.251505721884855,0,0,1,0.34407835844395995
2015-12-30,0.0,0.0,1.0,0.36534251544481244,0,0,1,0.29434902767640747,0,0,1,0.38354346448838483
2015-12-31,0.0,0.0,1.0,0.36662550899136637,0,0,1,0.32037883950544954,0,0,1,0.3831156351688221
2016-01-04,0.0,0.0,1.0,0.3416326072956137,0,0,1,0.2960312958824112,0,0,1,0.36167775852186107
2016-01-05,0.0,0.0,1.0,0.31352994311963894,0,0,1,0.27174259385716154,0,0,1,0.3319576774627905
2016-01-06,0.0,0.0,1.0,0.2878045022072052,0,0,1,0.24951953473763658,0,0,1,0.3046659553171596
2016-01-07,0.0,0.0,1.0,0.26410251210744956,0,0,1,0.22905487087743193,0,0,1,0.2796092113835754
2016-01-08,0.0,0.0,1.0,0.24235832543531516,0,0,1,0.2103079068532456,0,0,1,0.2566911290516488
2016-01-11,0.0,0.0,1.0,0.22238754180577483,0,0,1,0.19311294041773563,0,0,1,0.23564013496807515
2016-01-12,0.0,0.0,1.0,0.20413279621689306,0,0,1,0.17727142237973473,0,0,1,0.2163377301403728
2016-01-13,0.0,0.0,1.0,0.18738255418530764,0,0,1,0.16296938926244506,0,0,1,0.1987263755230971
2016-01-14,0.0,0.0,1.0,0.1719974451806547,0,0,1,0.14963466506821874,0,0,1,0.1826019239073374
2016-01-15,0.0,0.0,1.0,0.15796465919240665,0,0,1,0.13750046359901819,0,0,1,0.1680098471865809
2016-01-19,0.0,0.0,1.0,0.14513617577308457,0,0,1,0.12653147793511715,0,0,1,0.15444352363094074
2016-01-20,0.0,0.0,1.0,0.1333555041850288,0,0,1,0.11634845042441816,0,0,1,0.14208683978106867
2016-01-21,0.0,0.0,1.0,0.12246840394357113,0,0,1,0.10700444337429926,0,0,1,0.130685052555318
2016-01-22,0.0,0.0,1.0,0.1126225960738828,0,0,1,0.09857304128134504,0,0,1,0.12038285996944259
2016-01-25,0.0,0.0,1.0,0.10355085798218208,0,0,1,0.09070504585461647,0,0,1,0.11072310651248714
2016-01-26,0.0,0.0,1.0,0.0952034017563217,0,0,1,0.08346038261759925,0,0,1,0.10192736781905526
2016-01-27,0.0,0.0,1.0,0.08784301287825866,0,0,1,0.07717248097672638,0,0,1,0.0946171065165315
2016-01-28,0.0,0.0,1.0,0.08070100267316732,0,0,1,0.07108742034963544,0,0,1,0.087081664052439
2016-01-29,0.0,0.0,1.0,0.07438408736921485,0,0,1,0.06550623661955311,0,0,1,0.08010267926025796
2016-02-01,0.0,0.0,1.0,0.07226737501538176,0,0,1,0.07365073628253974,0,0,1,0.08198928521739669
